cl,subclass_id,subclass_id_label
569,58,058 PAL-STR Gaba-Chol
582,58,058 PAL-STR Gaba-Chol
1194,60,060 OT D3 Folh1 Gaba
1193,60,060 OT D3 Folh1 Gaba
1191,60,060 OT D3 Folh1 Gaba
1192,60,060 OT D3 Folh1 Gaba
1184,61,061 STR D1 Gaba
1186,61,061 STR D1 Gaba
1187,61,061 STR D1 Gaba
1188,61,061 STR D1 Gaba
1190,61,061 STR D1 Gaba
1070,61,061 STR D1 Gaba
1081,61,061 STR D1 Gaba
1092,61,061 STR D1 Gaba
1093,61,061 STR D1 Gaba
1094,61,061 STR D1 Gaba
1090,61,061 STR D1 Gaba
1091,61,061 STR D1 Gaba
1053,61,061 STR D1 Gaba
1068,61,061 STR D1 Gaba
1069,61,061 STR D1 Gaba
1083,61,061 STR D1 Gaba
1189,61,061 STR D1 Gaba
1072,61,061 STR D1 Gaba
1067,61,061 STR D1 Gaba
1071,61,061 STR D1 Gaba
1080,61,061 STR D1 Gaba
1082,61,061 STR D1 Gaba
1054,62,062 STR D2 Gaba
1058,62,062 STR D2 Gaba
1060,62,062 STR D2 Gaba
1061,62,062 STR D2 Gaba
1066,62,062 STR D2 Gaba
1062,62,062 STR D2 Gaba
1055,62,062 STR D2 Gaba
1065,62,062 STR D2 Gaba
1077,62,062 STR D2 Gaba
1078,62,062 STR D2 Gaba
1079,62,062 STR D2 Gaba
1075,62,062 STR D2 Gaba
1076,62,062 STR D2 Gaba
1063,62,062 STR D2 Gaba
1086,62,062 STR D2 Gaba
1087,62,062 STR D2 Gaba
1088,62,062 STR D2 Gaba
1089,62,062 STR D2 Gaba
1056,62,062 STR D2 Gaba
1057,62,062 STR D2 Gaba
1059,62,062 STR D2 Gaba
1074,62,062 STR D2 Gaba
1084,62,062 STR D2 Gaba
1085,62,062 STR D2 Gaba
1064,62,062 STR D2 Gaba
1272,63,063 STR D1 Sema5a Gaba
1273,63,063 STR D1 Sema5a Gaba
1266,63,063 STR D1 Sema5a Gaba
1265,63,063 STR D1 Sema5a Gaba
1269,63,063 STR D1 Sema5a Gaba
1267,63,063 STR D1 Sema5a Gaba
1270,63,063 STR D1 Sema5a Gaba
1268,63,063 STR D1 Sema5a Gaba
1257,63,063 STR D1 Sema5a Gaba
1259,63,063 STR D1 Sema5a Gaba
1264,63,063 STR D1 Sema5a Gaba
1254,64,064 STR-PAL Chst9 Gaba
1255,64,064 STR-PAL Chst9 Gaba
1261,64,064 STR-PAL Chst9 Gaba
1271,64,064 STR-PAL Chst9 Gaba
1277,64,064 STR-PAL Chst9 Gaba
1278,64,064 STR-PAL Chst9 Gaba
1279,64,064 STR-PAL Chst9 Gaba
1260,64,064 STR-PAL Chst9 Gaba
1262,64,064 STR-PAL Chst9 Gaba
1263,64,064 STR-PAL Chst9 Gaba
1276,64,064 STR-PAL Chst9 Gaba
1280,64,064 STR-PAL Chst9 Gaba
1048,64,064 STR-PAL Chst9 Gaba
1274,64,064 STR-PAL Chst9 Gaba
1275,64,064 STR-PAL Chst9 Gaba
1256,65,065 IA Mgp Gaba
1292,65,065 IA Mgp Gaba
1297,65,065 IA Mgp Gaba
1296,65,065 IA Mgp Gaba
1298,65,065 IA Mgp Gaba
1293,65,065 IA Mgp Gaba
1294,65,065 IA Mgp Gaba
1295,65,065 IA Mgp Gaba
1291,65,065 IA Mgp Gaba
1170,65,065 IA Mgp Gaba
1171,65,065 IA Mgp Gaba
1172,65,065 IA Mgp Gaba
986,66,066 NDB-SI-ant Prdm12 Gaba
998,66,066 NDB-SI-ant Prdm12 Gaba
980,66,066 NDB-SI-ant Prdm12 Gaba
984,66,066 NDB-SI-ant Prdm12 Gaba
1183,66,066 NDB-SI-ant Prdm12 Gaba
983,66,066 NDB-SI-ant Prdm12 Gaba
987,66,066 NDB-SI-ant Prdm12 Gaba
985,66,066 NDB-SI-ant Prdm12 Gaba
988,66,066 NDB-SI-ant Prdm12 Gaba
996,66,066 NDB-SI-ant Prdm12 Gaba
982,66,066 NDB-SI-ant Prdm12 Gaba
1004,66,066 NDB-SI-ant Prdm12 Gaba
1022,66,066 NDB-SI-ant Prdm12 Gaba
981,66,066 NDB-SI-ant Prdm12 Gaba
995,67,067 LSX Sall3 Pax6 Gaba
994,67,067 LSX Sall3 Pax6 Gaba
990,67,067 LSX Sall3 Pax6 Gaba
993,67,067 LSX Sall3 Pax6 Gaba
991,67,067 LSX Sall3 Pax6 Gaba
992,67,067 LSX Sall3 Pax6 Gaba
989,67,067 LSX Sall3 Pax6 Gaba
978,67,067 LSX Sall3 Pax6 Gaba
885,68,068 LSX Otx2 Gaba
877,68,068 LSX Otx2 Gaba
898,68,068 LSX Otx2 Gaba
907,68,068 LSX Otx2 Gaba
935,68,068 LSX Otx2 Gaba
896,68,068 LSX Otx2 Gaba
897,68,068 LSX Otx2 Gaba
882,68,068 LSX Otx2 Gaba
887,68,068 LSX Otx2 Gaba
888,68,068 LSX Otx2 Gaba
889,68,068 LSX Otx2 Gaba
883,68,068 LSX Otx2 Gaba
891,68,068 LSX Otx2 Gaba
854,68,068 LSX Otx2 Gaba
878,68,068 LSX Otx2 Gaba
879,68,068 LSX Otx2 Gaba
880,68,068 LSX Otx2 Gaba
890,68,068 LSX Otx2 Gaba
913,68,068 LSX Otx2 Gaba
876,68,068 LSX Otx2 Gaba
886,68,068 LSX Otx2 Gaba
893,68,068 LSX Otx2 Gaba
894,68,068 LSX Otx2 Gaba
895,68,068 LSX Otx2 Gaba
859,69,069 LSX Nkx2-1 Gaba
892,69,069 LSX Nkx2-1 Gaba
856,69,069 LSX Nkx2-1 Gaba
857,69,069 LSX Nkx2-1 Gaba
868,69,069 LSX Nkx2-1 Gaba
870,69,069 LSX Nkx2-1 Gaba
855,69,069 LSX Nkx2-1 Gaba
861,69,069 LSX Nkx2-1 Gaba
862,69,069 LSX Nkx2-1 Gaba
863,69,069 LSX Nkx2-1 Gaba
864,69,069 LSX Nkx2-1 Gaba
865,69,069 LSX Nkx2-1 Gaba
871,69,069 LSX Nkx2-1 Gaba
918,69,069 LSX Nkx2-1 Gaba
884,69,069 LSX Nkx2-1 Gaba
1592,69,069 LSX Nkx2-1 Gaba
1593,69,069 LSX Nkx2-1 Gaba
1595,69,069 LSX Nkx2-1 Gaba
847,69,069 LSX Nkx2-1 Gaba
842,69,069 LSX Nkx2-1 Gaba
845,69,069 LSX Nkx2-1 Gaba
846,69,069 LSX Nkx2-1 Gaba
849,69,069 LSX Nkx2-1 Gaba
843,69,069 LSX Nkx2-1 Gaba
844,69,069 LSX Nkx2-1 Gaba
848,69,069 LSX Nkx2-1 Gaba
850,69,069 LSX Nkx2-1 Gaba
853,69,069 LSX Nkx2-1 Gaba
869,69,069 LSX Nkx2-1 Gaba
881,69,069 LSX Nkx2-1 Gaba
1590,69,069 LSX Nkx2-1 Gaba
851,69,069 LSX Nkx2-1 Gaba
858,69,069 LSX Nkx2-1 Gaba
860,69,069 LSX Nkx2-1 Gaba
841,69,069 LSX Nkx2-1 Gaba
866,69,069 LSX Nkx2-1 Gaba
976,69,069 LSX Nkx2-1 Gaba
852,69,069 LSX Nkx2-1 Gaba
867,69,069 LSX Nkx2-1 Gaba
872,69,069 LSX Nkx2-1 Gaba
919,69,069 LSX Nkx2-1 Gaba
936,70,070 LSX Prdm12 Slit2 Gaba
944,70,070 LSX Prdm12 Slit2 Gaba
948,70,070 LSX Prdm12 Slit2 Gaba
950,70,070 LSX Prdm12 Slit2 Gaba
955,70,070 LSX Prdm12 Slit2 Gaba
956,70,070 LSX Prdm12 Slit2 Gaba
959,70,070 LSX Prdm12 Slit2 Gaba
960,70,070 LSX Prdm12 Slit2 Gaba
974,70,070 LSX Prdm12 Slit2 Gaba
943,70,070 LSX Prdm12 Slit2 Gaba
945,70,070 LSX Prdm12 Slit2 Gaba
946,70,070 LSX Prdm12 Slit2 Gaba
953,70,070 LSX Prdm12 Slit2 Gaba
954,70,070 LSX Prdm12 Slit2 Gaba
958,70,070 LSX Prdm12 Slit2 Gaba
961,70,070 LSX Prdm12 Slit2 Gaba
941,70,070 LSX Prdm12 Slit2 Gaba
942,70,070 LSX Prdm12 Slit2 Gaba
952,70,070 LSX Prdm12 Slit2 Gaba
964,70,070 LSX Prdm12 Slit2 Gaba
969,70,070 LSX Prdm12 Slit2 Gaba
970,70,070 LSX Prdm12 Slit2 Gaba
940,70,070 LSX Prdm12 Slit2 Gaba
947,70,070 LSX Prdm12 Slit2 Gaba
939,70,070 LSX Prdm12 Slit2 Gaba
951,70,070 LSX Prdm12 Slit2 Gaba
968,70,070 LSX Prdm12 Slit2 Gaba
973,70,070 LSX Prdm12 Slit2 Gaba
949,70,070 LSX Prdm12 Slit2 Gaba
967,70,070 LSX Prdm12 Slit2 Gaba
899,70,070 LSX Prdm12 Slit2 Gaba
928,70,070 LSX Prdm12 Slit2 Gaba
972,70,070 LSX Prdm12 Slit2 Gaba
957,70,070 LSX Prdm12 Slit2 Gaba
920,71,071 LSX Prdm12 Zeb2 Gaba
924,71,071 LSX Prdm12 Zeb2 Gaba
925,71,071 LSX Prdm12 Zeb2 Gaba
926,71,071 LSX Prdm12 Zeb2 Gaba
927,71,071 LSX Prdm12 Zeb2 Gaba
934,71,071 LSX Prdm12 Zeb2 Gaba
921,71,071 LSX Prdm12 Zeb2 Gaba
923,71,071 LSX Prdm12 Zeb2 Gaba
909,71,071 LSX Prdm12 Zeb2 Gaba
905,71,071 LSX Prdm12 Zeb2 Gaba
911,71,071 LSX Prdm12 Zeb2 Gaba
912,71,071 LSX Prdm12 Zeb2 Gaba
917,71,071 LSX Prdm12 Zeb2 Gaba
929,71,071 LSX Prdm12 Zeb2 Gaba
930,71,071 LSX Prdm12 Zeb2 Gaba
933,71,071 LSX Prdm12 Zeb2 Gaba
922,71,071 LSX Prdm12 Zeb2 Gaba
931,71,071 LSX Prdm12 Zeb2 Gaba
932,71,071 LSX Prdm12 Zeb2 Gaba
963,71,071 LSX Prdm12 Zeb2 Gaba
962,71,071 LSX Prdm12 Zeb2 Gaba
965,71,071 LSX Prdm12 Zeb2 Gaba
966,71,071 LSX Prdm12 Zeb2 Gaba
971,71,071 LSX Prdm12 Zeb2 Gaba
975,71,071 LSX Prdm12 Zeb2 Gaba
900,72,072 LSX Sall3 Lmo1 Gaba
903,72,072 LSX Sall3 Lmo1 Gaba
901,72,072 LSX Sall3 Lmo1 Gaba
902,72,072 LSX Sall3 Lmo1 Gaba
906,72,072 LSX Sall3 Lmo1 Gaba
910,72,072 LSX Sall3 Lmo1 Gaba
915,72,072 LSX Sall3 Lmo1 Gaba
916,72,072 LSX Sall3 Lmo1 Gaba
914,72,072 LSX Sall3 Lmo1 Gaba
904,72,072 LSX Sall3 Lmo1 Gaba
908,72,072 LSX Sall3 Lmo1 Gaba
979,72,072 LSX Sall3 Lmo1 Gaba
937,72,072 LSX Sall3 Lmo1 Gaba
938,72,072 LSX Sall3 Lmo1 Gaba
1130,73,073 MEA-BST Sox6 Gaba
1143,73,073 MEA-BST Sox6 Gaba
1148,73,073 MEA-BST Sox6 Gaba
1147,73,073 MEA-BST Sox6 Gaba
1129,73,073 MEA-BST Sox6 Gaba
1132,73,073 MEA-BST Sox6 Gaba
1133,73,073 MEA-BST Sox6 Gaba
1141,73,073 MEA-BST Sox6 Gaba
1145,73,073 MEA-BST Sox6 Gaba
1151,73,073 MEA-BST Sox6 Gaba
1019,73,073 MEA-BST Sox6 Gaba
1163,73,073 MEA-BST Sox6 Gaba
1165,73,073 MEA-BST Sox6 Gaba
1166,73,073 MEA-BST Sox6 Gaba
1167,73,073 MEA-BST Sox6 Gaba
1168,73,073 MEA-BST Sox6 Gaba
1169,73,073 MEA-BST Sox6 Gaba
1117,73,073 MEA-BST Sox6 Gaba
1146,73,073 MEA-BST Sox6 Gaba
1158,73,073 MEA-BST Sox6 Gaba
1160,73,073 MEA-BST Sox6 Gaba
1164,73,073 MEA-BST Sox6 Gaba
1175,73,073 MEA-BST Sox6 Gaba
1177,73,073 MEA-BST Sox6 Gaba
1134,73,073 MEA-BST Sox6 Gaba
1135,73,073 MEA-BST Sox6 Gaba
1136,73,073 MEA-BST Sox6 Gaba
1137,73,073 MEA-BST Sox6 Gaba
1138,73,073 MEA-BST Sox6 Gaba
1139,73,073 MEA-BST Sox6 Gaba
1140,73,073 MEA-BST Sox6 Gaba
1051,73,073 MEA-BST Sox6 Gaba
1157,73,073 MEA-BST Sox6 Gaba
1159,73,073 MEA-BST Sox6 Gaba
1162,73,073 MEA-BST Sox6 Gaba
1173,73,073 MEA-BST Sox6 Gaba
1174,73,073 MEA-BST Sox6 Gaba
1176,73,073 MEA-BST Sox6 Gaba
1114,73,073 MEA-BST Sox6 Gaba
1115,73,073 MEA-BST Sox6 Gaba
1116,73,073 MEA-BST Sox6 Gaba
1149,73,073 MEA-BST Sox6 Gaba
1113,73,073 MEA-BST Sox6 Gaba
1161,73,073 MEA-BST Sox6 Gaba
1142,73,073 MEA-BST Sox6 Gaba
1127,73,073 MEA-BST Sox6 Gaba
1150,73,073 MEA-BST Sox6 Gaba
1449,73,073 MEA-BST Sox6 Gaba
1722,73,073 MEA-BST Sox6 Gaba
1744,73,073 MEA-BST Sox6 Gaba
1099,74,074 MEA-BST Lhx6 Sp9 Gaba
1103,74,074 MEA-BST Lhx6 Sp9 Gaba
1122,74,074 MEA-BST Lhx6 Sp9 Gaba
1104,74,074 MEA-BST Lhx6 Sp9 Gaba
1105,74,074 MEA-BST Lhx6 Sp9 Gaba
1102,74,074 MEA-BST Lhx6 Sp9 Gaba
5354,74,074 MEA-BST Lhx6 Sp9 Gaba
1120,74,074 MEA-BST Lhx6 Sp9 Gaba
1121,74,074 MEA-BST Lhx6 Sp9 Gaba
1123,74,074 MEA-BST Lhx6 Sp9 Gaba
1096,74,074 MEA-BST Lhx6 Sp9 Gaba
1106,74,074 MEA-BST Lhx6 Sp9 Gaba
1110,74,074 MEA-BST Lhx6 Sp9 Gaba
1118,74,074 MEA-BST Lhx6 Sp9 Gaba
1124,74,074 MEA-BST Lhx6 Sp9 Gaba
1101,74,074 MEA-BST Lhx6 Sp9 Gaba
1109,74,074 MEA-BST Lhx6 Sp9 Gaba
1119,74,074 MEA-BST Lhx6 Sp9 Gaba
1131,74,074 MEA-BST Lhx6 Sp9 Gaba
1108,74,074 MEA-BST Lhx6 Sp9 Gaba
1111,74,074 MEA-BST Lhx6 Sp9 Gaba
1112,74,074 MEA-BST Lhx6 Sp9 Gaba
1125,74,074 MEA-BST Lhx6 Sp9 Gaba
5344,74,074 MEA-BST Lhx6 Sp9 Gaba
1107,74,074 MEA-BST Lhx6 Sp9 Gaba
1152,74,074 MEA-BST Lhx6 Sp9 Gaba
1153,74,074 MEA-BST Lhx6 Sp9 Gaba
1154,74,074 MEA-BST Lhx6 Sp9 Gaba
1155,74,074 MEA-BST Lhx6 Sp9 Gaba
1580,74,074 MEA-BST Lhx6 Sp9 Gaba
1581,74,074 MEA-BST Lhx6 Sp9 Gaba
1206,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1207,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1208,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1209,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1210,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1204,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1205,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1211,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1214,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1212,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1215,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1213,75,075 MEA-BST Lhx6 Nr2e1 Gaba
1226,76,076 MEA-BST Lhx6 Nfib Gaba
1233,76,076 MEA-BST Lhx6 Nfib Gaba
1234,76,076 MEA-BST Lhx6 Nfib Gaba
1235,76,076 MEA-BST Lhx6 Nfib Gaba
1236,76,076 MEA-BST Lhx6 Nfib Gaba
1239,76,076 MEA-BST Lhx6 Nfib Gaba
1244,76,076 MEA-BST Lhx6 Nfib Gaba
1250,76,076 MEA-BST Lhx6 Nfib Gaba
1227,76,076 MEA-BST Lhx6 Nfib Gaba
1228,76,076 MEA-BST Lhx6 Nfib Gaba
1229,76,076 MEA-BST Lhx6 Nfib Gaba
1230,76,076 MEA-BST Lhx6 Nfib Gaba
1232,76,076 MEA-BST Lhx6 Nfib Gaba
1241,76,076 MEA-BST Lhx6 Nfib Gaba
1253,76,076 MEA-BST Lhx6 Nfib Gaba
1225,76,076 MEA-BST Lhx6 Nfib Gaba
1237,76,076 MEA-BST Lhx6 Nfib Gaba
1238,76,076 MEA-BST Lhx6 Nfib Gaba
1242,76,076 MEA-BST Lhx6 Nfib Gaba
1243,76,076 MEA-BST Lhx6 Nfib Gaba
1216,76,076 MEA-BST Lhx6 Nfib Gaba
1240,76,076 MEA-BST Lhx6 Nfib Gaba
1248,76,076 MEA-BST Lhx6 Nfib Gaba
1231,76,076 MEA-BST Lhx6 Nfib Gaba
1249,76,076 MEA-BST Lhx6 Nfib Gaba
1223,76,076 MEA-BST Lhx6 Nfib Gaba
1224,76,076 MEA-BST Lhx6 Nfib Gaba
1245,76,076 MEA-BST Lhx6 Nfib Gaba
1246,76,076 MEA-BST Lhx6 Nfib Gaba
1247,76,076 MEA-BST Lhx6 Nfib Gaba
1218,76,076 MEA-BST Lhx6 Nfib Gaba
1219,76,076 MEA-BST Lhx6 Nfib Gaba
1221,76,076 MEA-BST Lhx6 Nfib Gaba
1252,76,076 MEA-BST Lhx6 Nfib Gaba
1523,77,077 CEA-BST Gal Avp Gaba
1524,77,077 CEA-BST Gal Avp Gaba
1839,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
1841,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
1837,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
1840,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
1838,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
1842,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
1843,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
1000,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
997,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
999,78,078 SI-MA-ACB Ebf1 Bnc2 Gaba
1001,79,079 CEA-BST Six3 Cyp26b1 Gaba
1041,79,079 CEA-BST Six3 Cyp26b1 Gaba
1042,79,079 CEA-BST Six3 Cyp26b1 Gaba
1002,79,079 CEA-BST Six3 Cyp26b1 Gaba
1006,79,079 CEA-BST Six3 Cyp26b1 Gaba
1007,79,079 CEA-BST Six3 Cyp26b1 Gaba
1008,79,079 CEA-BST Six3 Cyp26b1 Gaba
1009,79,079 CEA-BST Six3 Cyp26b1 Gaba
1015,79,079 CEA-BST Six3 Cyp26b1 Gaba
1014,79,079 CEA-BST Six3 Cyp26b1 Gaba
1028,79,079 CEA-BST Six3 Cyp26b1 Gaba
1040,79,079 CEA-BST Six3 Cyp26b1 Gaba
1045,79,079 CEA-BST Six3 Cyp26b1 Gaba
1005,79,079 CEA-BST Six3 Cyp26b1 Gaba
1012,79,079 CEA-BST Six3 Cyp26b1 Gaba
1013,79,079 CEA-BST Six3 Cyp26b1 Gaba
1011,79,079 CEA-BST Six3 Cyp26b1 Gaba
1010,79,079 CEA-BST Six3 Cyp26b1 Gaba
1052,79,079 CEA-BST Six3 Cyp26b1 Gaba
1025,79,079 CEA-BST Six3 Cyp26b1 Gaba
1026,79,079 CEA-BST Six3 Cyp26b1 Gaba
1021,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1018,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1020,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1031,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1037,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1049,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1023,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1027,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1033,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1034,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1003,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1035,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1043,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1044,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1047,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1029,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1050,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1016,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1030,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1036,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1032,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1017,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1046,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1038,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1024,80,080 CEA-AAA-BST Six3 Sp9 Gaba
1095,81,081 ACB-BST-FS D1 Gaba
1199,81,081 ACB-BST-FS D1 Gaba
1200,81,081 ACB-BST-FS D1 Gaba
1185,81,081 ACB-BST-FS D1 Gaba
1195,81,081 ACB-BST-FS D1 Gaba
1201,81,081 ACB-BST-FS D1 Gaba
1203,81,081 ACB-BST-FS D1 Gaba
1202,81,081 ACB-BST-FS D1 Gaba
1196,81,081 ACB-BST-FS D1 Gaba
1197,81,081 ACB-BST-FS D1 Gaba
1198,81,081 ACB-BST-FS D1 Gaba
1825,82,082 CEA-BST Ebf1 Pdyn Gaba
1826,82,082 CEA-BST Ebf1 Pdyn Gaba
1827,82,082 CEA-BST Ebf1 Pdyn Gaba
1814,82,082 CEA-BST Ebf1 Pdyn Gaba
1815,82,082 CEA-BST Ebf1 Pdyn Gaba
1823,82,082 CEA-BST Ebf1 Pdyn Gaba
1808,82,082 CEA-BST Ebf1 Pdyn Gaba
1809,82,082 CEA-BST Ebf1 Pdyn Gaba
1810,82,082 CEA-BST Ebf1 Pdyn Gaba
1811,82,082 CEA-BST Ebf1 Pdyn Gaba
1812,82,082 CEA-BST Ebf1 Pdyn Gaba
1816,82,082 CEA-BST Ebf1 Pdyn Gaba
1822,82,082 CEA-BST Ebf1 Pdyn Gaba
1831,82,082 CEA-BST Ebf1 Pdyn Gaba
1824,82,082 CEA-BST Ebf1 Pdyn Gaba
1828,82,082 CEA-BST Ebf1 Pdyn Gaba
1829,82,082 CEA-BST Ebf1 Pdyn Gaba
1830,82,082 CEA-BST Ebf1 Pdyn Gaba
1818,82,082 CEA-BST Ebf1 Pdyn Gaba
1817,82,082 CEA-BST Ebf1 Pdyn Gaba
1813,82,082 CEA-BST Ebf1 Pdyn Gaba
1832,82,082 CEA-BST Ebf1 Pdyn Gaba
1833,82,082 CEA-BST Ebf1 Pdyn Gaba
1820,83,083 CEA-BST Rai14 Pdyn Crh Gaba
1821,83,083 CEA-BST Rai14 Pdyn Crh Gaba
1835,83,083 CEA-BST Rai14 Pdyn Crh Gaba
1836,83,083 CEA-BST Rai14 Pdyn Crh Gaba
1540,84,084 BST-SI-AAA Six3 Slc22a3 Gaba
1541,84,084 BST-SI-AAA Six3 Slc22a3 Gaba
1544,84,084 BST-SI-AAA Six3 Slc22a3 Gaba
1537,84,084 BST-SI-AAA Six3 Slc22a3 Gaba
1542,84,084 BST-SI-AAA Six3 Slc22a3 Gaba
1543,84,084 BST-SI-AAA Six3 Slc22a3 Gaba
1545,84,084 BST-SI-AAA Six3 Slc22a3 Gaba
779,85,085 SI-MPO-LPO Lhx8 Gaba
780,85,085 SI-MPO-LPO Lhx8 Gaba
781,85,085 SI-MPO-LPO Lhx8 Gaba
782,85,085 SI-MPO-LPO Lhx8 Gaba
783,85,085 SI-MPO-LPO Lhx8 Gaba
784,85,085 SI-MPO-LPO Lhx8 Gaba
787,85,085 SI-MPO-LPO Lhx8 Gaba
788,85,085 SI-MPO-LPO Lhx8 Gaba
789,85,085 SI-MPO-LPO Lhx8 Gaba
791,85,085 SI-MPO-LPO Lhx8 Gaba
792,85,085 SI-MPO-LPO Lhx8 Gaba
793,85,085 SI-MPO-LPO Lhx8 Gaba
799,85,085 SI-MPO-LPO Lhx8 Gaba
800,85,085 SI-MPO-LPO Lhx8 Gaba
801,85,085 SI-MPO-LPO Lhx8 Gaba
802,85,085 SI-MPO-LPO Lhx8 Gaba
808,85,085 SI-MPO-LPO Lhx8 Gaba
810,85,085 SI-MPO-LPO Lhx8 Gaba
811,85,085 SI-MPO-LPO Lhx8 Gaba
812,85,085 SI-MPO-LPO Lhx8 Gaba
813,85,085 SI-MPO-LPO Lhx8 Gaba
794,85,085 SI-MPO-LPO Lhx8 Gaba
795,85,085 SI-MPO-LPO Lhx8 Gaba
803,85,085 SI-MPO-LPO Lhx8 Gaba
804,85,085 SI-MPO-LPO Lhx8 Gaba
805,85,085 SI-MPO-LPO Lhx8 Gaba
814,85,085 SI-MPO-LPO Lhx8 Gaba
815,85,085 SI-MPO-LPO Lhx8 Gaba
796,85,085 SI-MPO-LPO Lhx8 Gaba
797,85,085 SI-MPO-LPO Lhx8 Gaba
798,85,085 SI-MPO-LPO Lhx8 Gaba
807,85,085 SI-MPO-LPO Lhx8 Gaba
809,85,085 SI-MPO-LPO Lhx8 Gaba
776,85,085 SI-MPO-LPO Lhx8 Gaba
777,85,085 SI-MPO-LPO Lhx8 Gaba
778,85,085 SI-MPO-LPO Lhx8 Gaba
785,85,085 SI-MPO-LPO Lhx8 Gaba
790,85,085 SI-MPO-LPO Lhx8 Gaba
806,85,085 SI-MPO-LPO Lhx8 Gaba
1571,86,086 MPO-ADP Lhx8 Gaba
1573,86,086 MPO-ADP Lhx8 Gaba
1574,86,086 MPO-ADP Lhx8 Gaba
1551,86,086 MPO-ADP Lhx8 Gaba
1555,86,086 MPO-ADP Lhx8 Gaba
1557,86,086 MPO-ADP Lhx8 Gaba
1561,86,086 MPO-ADP Lhx8 Gaba
1570,86,086 MPO-ADP Lhx8 Gaba
1575,86,086 MPO-ADP Lhx8 Gaba
1552,86,086 MPO-ADP Lhx8 Gaba
1553,86,086 MPO-ADP Lhx8 Gaba
1554,86,086 MPO-ADP Lhx8 Gaba
1556,86,086 MPO-ADP Lhx8 Gaba
1568,86,086 MPO-ADP Lhx8 Gaba
1569,86,086 MPO-ADP Lhx8 Gaba
1566,86,086 MPO-ADP Lhx8 Gaba
1567,86,086 MPO-ADP Lhx8 Gaba
1576,86,086 MPO-ADP Lhx8 Gaba
1558,86,086 MPO-ADP Lhx8 Gaba
1559,86,086 MPO-ADP Lhx8 Gaba
1560,86,086 MPO-ADP Lhx8 Gaba
1563,86,086 MPO-ADP Lhx8 Gaba
1565,86,086 MPO-ADP Lhx8 Gaba
1562,86,086 MPO-ADP Lhx8 Gaba
1564,86,086 MPO-ADP Lhx8 Gaba
1572,86,086 MPO-ADP Lhx8 Gaba
1578,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
1582,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
1583,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
1585,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
1577,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
1586,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
1579,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
1588,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
1584,87,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba
