,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
ENSMUSG00000031710,True,16566.0,0.0022657258843265635,0.00246011286646531,0.752965323661664,2
ENSMUSG00000035151,True,14172.5,0.18462009270234142,0.2378449211363759,0.7945550890391994,2
ENSMUSG00000035057,True,8332.0,0.000483298052417721,0.0005656654337776772,0.9257931651397266,2
ENSMUSG00000002190,True,3553.0,0.23996422837040038,0.5120567631957545,1.284670319735286,2
ENSMUSG00000063253,True,7513.0,2.097195806241503,14.831268615085108,0.9965375598960655,2
ENSMUSG00000047286,True,9343.0,7.45538131790314e-05,7.786176693004251e-05,0.9081273983933806,2
ENSMUSG00000033938,True,10524.5,0.8823984600732379,2.157995016452689,0.9011557237890039,2
ENSMUSG00000031708,True,18446.5,2.2444143809808725,8.433605544577482,0.716065073613581,2
ENSMUSG00000005483,True,7878.5,0.44690017078740185,1.2066275367776578,0.9668198980800846,2
ENSMUSG00000019433,True,8445.0,0.3219382760696934,0.5591382650158541,0.9265086222055634,2
ENSMUSG00000057672,True,13950.5,0.43001420545989527,0.6407707481919548,0.8010805449212951,2
ENSMUSG00000019464,True,5790.0,0.018210774753759405,0.03270446790596929,1.1315558347522368,2
ENSMUSG00000005481,True,19873.5,0.08913677571562194,0.09749858985915624,0.6721690626932757,2
ENSMUSG00000002885,True,2754.5,0.047340014617280955,0.14708999154140281,1.6051846631842213,2
ENSMUSG00000013033,True,11589.5,2.350628713489933,16.03904979849415,0.8379371204635289,2
ENSMUSG00000005470,True,13658.5,0.011795004941852759,0.014768210399694944,0.7945682023438834,2
ENSMUSG00000005469,True,7288.5,1.215426911701777,4.957924947390149,0.9597389445115669,2
ENSMUSG00000079003,True,18439.0,0.11145463719984398,0.1348505356435514,0.7184232856252535,2
ENSMUSG00000046408,True,19187.5,0.0032616701568896245,0.0033390765630044064,0.7002324489428291,2
ENSMUSG00000074217,True,12485.0,0.016966791128143567,0.024564112001709004,0.8417831486542563,2
ENSMUSG00000047986,True,13336.5,0.008828828231801296,0.01104477198908038,0.8000087182020711,2
ENSMUSG00000005465,True,13084.5,0.0030017968652370007,0.0035612889125942113,0.8203684286834625,2
ENSMUSG00000045232,True,11.0,0.004581390989544479,1.0826401468105853,54.81646409890129,2
ENSMUSG00000074215,True,20349.0,0.015363765805408394,0.016635602930724403,0.6593713049003436,2
ENSMUSG00000031706,True,14826.0,0.17488608650703788,0.2179651067222426,0.7800606502686565,2
ENSMUSG00000037103,True,20125.5,0.08371150656452242,0.09145301209024603,0.6656483293909554,2
ENSMUSG00000012889,True,16018.5,0.001836982288854134,0.00195904776591545,0.7675469688302814,2
ENSMUSG00000036686,True,16593.0,0.16876959700232136,0.2164908566843284,0.755741582540744,2
ENSMUSG00000008129,True,12704.5,0.11459986140091112,0.15470811459411868,0.8154305773565436,2
ENSMUSG00000056155,True,19472.0,0.06328376175346782,0.0721847925523225,0.6838255254446602,2
ENSMUSG00000035671,True,15282.5,0.12072688311098152,0.15033369367943994,0.7717595824360005,2
ENSMUSG00000019362,True,15841.0,1.298801387694976,3.9510403322846583,0.6660059834571667,2
ENSMUSG00000004996,True,13000.0,0.332817925860848,0.48539676415976474,0.8065810318275557,2
ENSMUSG00000004994,True,18746.0,0.10858407871367927,0.1218181109002401,0.6988606033996243,2
ENSMUSG00000034656,True,7599.5,6.7889209956791925,96.15066554161024,0.9491905289078664,2
ENSMUSG00000053560,True,1649.5,0.18434140344831504,1.0092204077123017,2.458325848117788,2
ENSMUSG00000001910,True,15850.5,0.4202429223580022,0.6669897571496465,0.7616272711372973,2
ENSMUSG00000001909,True,14067.5,0.4093791300445713,0.591416200237053,0.7896516612705928,2
ENSMUSG00000001911,True,8900.0,2.2781203965978847,17.784849549885255,0.9800084962641817,2
ENSMUSG00000034041,True,17191.0,0.015945758905748834,0.01971290302648116,0.7452258396735476,2
ENSMUSG00000074203,True,18882.5,0.004953450019123644,0.005159912444121558,0.7081722027679376,2
ENSMUSG00000053226,True,15983.5,0.2293185355453647,0.29004485472075986,0.7543644753037824,2
ENSMUSG00000033751,True,10152.0,0.32332533201298136,0.4899286343720159,0.8736834057511131,2
ENSMUSG00000003813,True,14777.5,0.49246237280882793,0.8336594046316453,0.7827105180405296,2
ENSMUSG00000003814,True,17579.0,1.812344028689254,6.8030757438938725,0.7105167223345146,2
ENSMUSG00000003808,True,16909.0,0.27417425143237995,0.33969126056331744,0.7444204207292789,2
ENSMUSG00000003824,True,15322.0,0.04513239337147964,0.060826021163533306,0.774125533885859,2
ENSMUSG00000003809,True,18144.0,0.1305727200260536,0.1471207639425118,0.708915642740243,2
ENSMUSG00000054191,True,18309.5,0.0029364735241658494,0.003046190393890486,0.7166660216439218,2
ENSMUSG00000003812,True,18357.5,0.051067941955004525,0.06096493739249561,0.7196783179311003,2
ENSMUSG00000053693,True,5393.0,0.44761115381848066,0.8830111434053939,1.0418148012123862,2
ENSMUSG00000048617,True,8842.0,0.08934102949585528,0.13372393071605954,0.9181872960134215,2
ENSMUSG00000052926,True,14045.0,0.1392168204763113,0.17394312538086149,0.786514809175458,2
ENSMUSG00000111184,True,21554.0,0.0,0.0,0.0,2
ENSMUSG00000005161,True,7478.0,0.9850312510650545,2.5977082395283206,0.9577961140616831,2
ENSMUSG00000052837,True,550.5,0.8388034136652642,11.441912604216032,3.9167210395176513,2
ENSMUSG00000052566,True,7311.5,0.2937053387157242,0.4800229077735888,0.9659718565347677,2
ENSMUSG00000052819,True,14964.0,0.0010941659629417845,0.0011606590299301218,0.7839632560536541,2
ENSMUSG00000052456,True,15387.5,0.2948670764680711,0.4157311216995256,0.7727137416825391,2
ENSMUSG00000041203,True,18808.0,0.8148439482184715,1.6214642493024944,0.7039488138096857,2
ENSMUSG00000031691,True,11331.0,0.4845967088396681,0.9872553290676701,0.8499213956640215,2
ENSMUSG00000008167,True,18702.0,0.11945650980228802,0.13884380994942985,0.7112212548988839,2
ENSMUSG00000095845,True,318.0,0.020092844348678952,0.4212019278385318,8.158979396548805,2
ENSMUSG00000060038,True,15985.0,0.39355123716727697,0.551681372397163,0.7696447675315425,2
ENSMUSG00000005150,True,16113.5,0.21937755376394985,0.267806782863223,0.75530637187108,2
ENSMUSG00000059355,True,10807.5,0.4769764807570691,0.8814674297680739,0.8528693668463787,2
ENSMUSG00000005142,True,13401.5,0.23006845223443695,0.3051191481556615,0.811889546353527,2
ENSMUSG00000074194,True,17980.5,0.05696017832325397,0.06641377706440972,0.7077706213928577,2
ENSMUSG00000062687,True,1787.5,0.0005817564215684418,0.0014322783358582903,1.9155508395333616,2
ENSMUSG00000051952,True,10318.0,4.319387588943882e-05,4.366537288985174e-05,0.8912695438493259,2
ENSMUSG00000031696,True,15325.5,1.1261287210636532,3.0469220731806708,0.7806171093253136,2
ENSMUSG00000031697,True,16230.0,0.4689898739354189,0.6806962738266659,0.7633439330272587,2
ENSMUSG00000031698,True,6260.5,0.024870087022050888,0.04311297559350852,1.0502818767003999,2
ENSMUSG00000036934,True,5594.5,0.38788088714777463,0.7465192777931768,1.024348972181845,2
ENSMUSG00000031700,True,7037.5,0.4935881353878313,0.9432095837342476,0.966546686724788,2
ENSMUSG00000031701,True,16372.5,1.668094825823358,5.047080763320335,0.7637284123448649,2
ENSMUSG00000036902,True,1963.0,1.1672037302467897,7.509265680008476,1.826651579995363,2
ENSMUSG00000031703,True,19966.5,1.8113090324193115,6.050606204120822,0.6750562876694506,2
ENSMUSG00000036879,True,7722.0,0.9399774350458778,2.3410015057383737,0.9456344210204836,2
ENSMUSG00000036872,True,12813.0,0.011087808771125947,0.014800487198243626,0.8275555793254497,2
ENSMUSG00000047866,True,17437.0,0.9104290370771497,1.7362691477864622,0.7369341946861199,2
ENSMUSG00000036840,True,16243.0,0.5037391695793935,0.7567056551747039,0.7660160304399801,2
ENSMUSG00000031652,True,13469.5,0.6937130544436912,1.4152135093910716,0.8308425843470005,2
ENSMUSG00000031654,True,1680.5,0.24801118827890983,2.0716094875572884,3.279352469370535,2
ENSMUSG00000069971,True,7426.5,0.0017614817605871148,0.002349129435493094,0.9566362620124202,2
ENSMUSG00000045333,True,1465.5,0.5790341423329332,2.5580107735836553,2.168277357895102,2
ENSMUSG00000036810,True,18137.5,0.5015921380992233,0.7478409366248743,0.7253935673068346,2
ENSMUSG00000031657,True,14291.5,0.5222262667994593,0.8386662992254638,0.8007160320372952,2
ENSMUSG00000036779,True,14483.0,0.8611766579821336,1.7488672294173229,0.7880209761914981,2
ENSMUSG00000031659,True,4407.5,0.09237690810425984,0.1755654536718093,1.1429102823117074,2
ENSMUSG00000031660,True,18019.0,0.5847326571263032,0.9337305550603487,0.7269922422558517,2
ENSMUSG00000031661,True,3920.0,0.13466880119361838,0.3168556985056783,1.30017854263847,2
ENSMUSG00000031662,True,8899.5,0.024530926341779294,0.036822003777847306,0.9134645777303557,2
ENSMUSG00000055994,True,9810.0,0.008135359429850305,0.011098664951767288,0.8893740531303275,2
ENSMUSG00000036712,True,9915.0,1.6545208248917904,7.153057637387407,0.964758543212276,2
ENSMUSG00000031665,True,5202.5,0.1021560016056288,0.20690700218229066,1.1244905569088268,2
ENSMUSG00000043668,True,899.5,0.5954516020312719,3.645112861044858,2.8851101686157494,2
ENSMUSG00000110332,True,2243.5,0.01641544792877673,0.20148086743496862,4.596243725683061,2
ENSMUSG00000056608,True,20714.5,4.037386370521564,22.406931767146045,0.5695566538356052,2
ENSMUSG00000031666,True,16989.0,0.5353919968493321,0.8038413495517809,0.7482652615709051,2
ENSMUSG00000031667,True,17126.5,0.8928925601448096,1.9598033540680277,0.7330720503186514,2
ENSMUSG00000033282,True,6463.5,0.450432838138228,0.8544086333859855,0.9965810274803449,2
ENSMUSG00000055932,True,20713.0,2.474434787424594,8.625669528282787,0.579623421531752,2
ENSMUSG00000031734,True,4992.0,0.03162939607151107,0.06443405068384135,1.1443118756192814,2
ENSMUSG00000031737,True,4873.0,0.04287956648022691,0.08114519006115765,1.1051710540569495,2
ENSMUSG00000031738,True,8028.0,0.003857035607847889,0.006215337666500094,0.9677779087893836,2
ENSMUSG00000031740,True,11986.5,0.012733791290978562,0.018447194548189706,0.8521959734841853,2
ENSMUSG00000033192,True,2376.0,0.2812868035490455,0.7829438052701618,1.6534814875681696,2
ENSMUSG00000078144,True,15514.0,0.0008839952134085151,0.0009064083927906974,0.7715283073972232,2
ENSMUSG00000055368,True,152.0,0.0038718280310976972,0.3148369231626393,13.108554808128622,2
ENSMUSG00000071047,True,12670.5,0.000494303615315578,0.0005144137145186026,0.8206695762677223,2
ENSMUSG00000078964,True,8833.5,8.768948502486074e-05,9.383545475542697e-05,0.9732831716690169,2
ENSMUSG00000057400,True,11877.5,0.00027928095095637156,0.0002872500653476963,0.8427930776312935,2
ENSMUSG00000056973,True,2230.0,0.0008892021463924475,0.0030476322635181767,2.704393307373481,2
ENSMUSG00000061959,True,16343.5,0.001094284302327783,0.0011035008407489387,0.7532659431979969,2
ENSMUSG00000031725,True,10854.0,0.0005121728626013459,0.0005627965441404969,0.8620452187057254,2
ENSMUSG00000057074,True,7664.0,0.0004696890230278978,0.000568873566808402,0.9857745350075757,2
ENSMUSG00000074156,True,10651.5,0.0002938366954341825,0.0003200217369934334,0.8815161661124696,2
ENSMUSG00000058019,True,13122.5,0.020975656168227483,0.028357914786896383,0.8085630601608169,2
ENSMUSG00000031748,True,19584.5,6.0142585942795685,67.48722816063935,0.5947591100133567,2
ENSMUSG00000031751,True,18724.0,0.8252365130968565,1.6696837837869252,0.7035052976704848,2
ENSMUSG00000031754,True,15462.0,0.5894823267227375,1.1014418281554048,0.7740744602869065,2
ENSMUSG00000033009,True,8345.5,0.9757826730311167,2.9858762036811726,0.9282447803931926,2
ENSMUSG00000031755,True,13661.0,0.2040806497116306,0.26409358570728136,0.802940215330691,2
ENSMUSG00000031757,True,9628.0,0.00035170465518743067,0.0004027036214299853,0.8906706867305102,2
ENSMUSG00000031760,True,4775.0,4.523854735090184,78.93022642544308,1.314344546352813,2
ENSMUSG00000031762,True,746.0,0.6512424688814751,10.832717918167443,4.44210318251792,2
ENSMUSG00000031765,True,594.5,2.8914967470869577,108.480312089454,3.7057123917488752,2
ENSMUSG00000032939,True,3379.5,0.6793227484275063,2.0624291903675447,1.3150637287564106,2
ENSMUSG00000031766,True,10045.5,0.008215593533557263,0.011125754503556908,0.8771445320287208,2
ENSMUSG00000031770,True,13152.5,0.5357729313328612,0.9449796538850006,0.8338336530465091,2
ENSMUSG00000074151,True,7635.0,0.013609502747367185,0.020807480937125186,0.9528671921182643,2
ENSMUSG00000034361,True,3256.5,0.19485656793059442,0.44167789754371134,1.352398936236544,2
ENSMUSG00000031774,True,14129.0,0.34259843943484897,0.49820560641358613,0.7965517916272454,2
ENSMUSG00000050079,True,15503.0,0.8404717623290706,1.6226206050090042,0.7761208596300239,2
ENSMUSG00000031776,True,19332.5,0.9848059328741134,2.26859389159773,0.6802358227793173,2
ENSMUSG00000031775,True,1118.0,0.6113252922509477,4.942276178970599,3.035310435591288,2
ENSMUSG00000031779,True,11050.5,0.001463739865414983,0.0018693950763951457,0.8775906145009476,2
ENSMUSG00000031778,True,4462.0,3.066737378394447,37.505598166282695,1.1535598759902892,2
ENSMUSG00000031780,True,12076.0,0.012715922043692795,0.020134104104902562,0.8937138456399011,2
ENSMUSG00000031781,True,13291.5,0.37159857102824617,0.5509883627077836,0.8091400232066835,2
ENSMUSG00000031782,True,13501.0,0.35428350708710915,0.5088992850940128,0.8004224872049952,2
ENSMUSG00000031783,True,13337.0,0.4901870614342355,0.7888021924395384,0.798784182251727,2
ENSMUSG00000040631,True,18169.0,0.0729364687905904,0.0959121722109136,0.7221155256170779,2
ENSMUSG00000063605,True,17372.0,0.007125332770353428,0.008168255975289342,0.7390033910459406,2
ENSMUSG00000061577,True,5812.5,0.0013062301426510295,0.0017733847626526318,1.009681750321736,2
ENSMUSG00000031785,True,4598.5,0.3274061473997523,0.8289035827096409,1.1837514769474538,2
ENSMUSG00000060470,True,13753.5,0.009597915901405303,0.012051514209522574,0.793336116591312,2
ENSMUSG00000031786,True,5373.5,0.008994503372199144,0.022991258360435144,1.2867165480376266,2
ENSMUSG00000031787,True,17346.5,0.140470862949737,0.16925986133154688,0.7398623793517952,2
ENSMUSG00000031788,True,9518.5,0.2626632610169235,0.3861335251573708,0.8867583264770289,2
ENSMUSG00000031789,True,4864.5,0.015054544989794411,0.03212392076646102,1.123204462184976,2
ENSMUSG00000090206,True,17055.0,0.006695050762863018,0.00768759102555303,0.7421776877604466,2
ENSMUSG00000046556,True,19353.5,0.11466104286347233,0.13648390286321624,0.6955512381374994,2
ENSMUSG00000031792,True,20606.0,0.05577583774818136,0.05944148730575498,0.6424626256503255,2
ENSMUSG00000031790,True,5725.0,0.13301086639577991,0.29573284837967967,1.1611168733754984,2
ENSMUSG00000031796,True,15680.0,0.5985112668562621,0.9721113786101422,0.7717240274113681,2
ENSMUSG00000046707,True,14275.5,0.8720888511044378,1.804895829463596,0.8063189819109942,2
ENSMUSG00000036598,True,10064.5,0.021789121107580914,0.03178715805270479,0.8745088367016078,2
ENSMUSG00000048400,True,15754.5,0.002326197310571778,0.002536637456889382,0.7680066661274605,2
ENSMUSG00000031669,True,17926.0,0.03937766736976041,0.04640857108930323,0.7123626981483917,2
ENSMUSG00000036564,True,2728.5,6.461794957606099,204.59967352165373,1.5319500594784223,2
ENSMUSG00000031671,True,20034.0,0.07926502247501618,0.08989373429928899,0.6724632701549353,2
ENSMUSG00000036550,True,18443.5,0.8714444931476762,1.5488321528145812,0.7030817151446511,2
ENSMUSG00000061104,True,20669.5,0.014953601493537723,0.01542630206866426,0.6416471102635133,2
ENSMUSG00000036534,True,13445.5,0.2014001442793794,0.2611672352345794,0.7996387106296818,2
ENSMUSG00000031672,True,5790.0,1.3864406968201735,6.304475879856813,1.0121337493710443,2
ENSMUSG00000036510,True,1338.5,3.046288805851457,48.31989920734196,2.3091732871987594,2
ENSMUSG00000031673,True,2412.0,1.9853610629338323,15.29821163363496,1.5972044572530208,2
ENSMUSG00000031871,True,1436.0,0.061923095493257495,0.5280266973201841,3.3808803946314567,2
ENSMUSG00000031872,True,4413.5,0.22862885360376564,0.45258199907790075,1.1399415660127068,2
ENSMUSG00000035824,True,13757.0,0.2873627026443646,0.38716204021239176,0.7943820443408555,2
ENSMUSG00000054400,True,14311.5,0.1049256165955368,0.1311017956756141,0.7773243048426739,2
ENSMUSG00000074127,True,5159.5,0.00040637745151872034,0.0005695207289602292,1.808521300875262,2
ENSMUSG00000110430,True,10694.5,0.00020898735567328485,0.00022527454188509235,0.866871086490937,2
ENSMUSG00000078953,True,6205.0,7.100363159907752e-07,7.100358958644172e-07,0.9929061577531231,2
ENSMUSG00000035785,True,7152.0,0.000443654358108236,0.0006112628506010579,1.054535418292178,2
ENSMUSG00000031875,True,15289.5,0.041221750021774445,0.05266884597028488,0.7666872420192138,2
ENSMUSG00000096188,True,7624.5,0.6949163293205236,1.7413150529304309,0.948007885738441,2
ENSMUSG00000035770,True,19897.5,1.372312749222747,3.419258444836781,0.6713256319966903,2
ENSMUSG00000052616,True,8554.5,0.09475032282984501,0.14264307476306018,0.9205258298162049,2
ENSMUSG00000031878,True,15429.5,0.5725245293879297,0.9088415267528757,0.7789589729895201,2
ENSMUSG00000031883,True,4572.5,0.21350460671561816,0.3905094838606561,1.1217207358038639,2
ENSMUSG00000048371,True,18782.5,0.08153524525601069,0.09954114178052217,0.7105469673836777,2
ENSMUSG00000031881,True,11560.0,0.0008492034339249671,0.0009355801862636306,0.886944650337175,2
ENSMUSG00000031880,True,1666.0,0.018453962191986247,0.060614774447094004,2.099755617891338,2
ENSMUSG00000031879,True,17357.5,0.3876466935028837,0.612006878023052,0.7307813187372121,2
ENSMUSG00000055730,True,9349.0,1.6567514039784757e-05,1.6803920317825835e-05,0.9130291753174882,2
ENSMUSG00000050097,True,13612.0,0.0004098092937126758,0.0004167417625323345,0.8221912549799661,2
ENSMUSG00000061825,True,7632.5,1.7395889741773993e-05,1.834230438339882e-05,0.9586427369730655,2
ENSMUSG00000031886,True,4170.0,4.887416641736503e-05,6.567597831705867e-05,1.17637120111752,2
ENSMUSG00000062826,True,11241.5,6.425828659716516e-05,6.449084387357256e-05,0.8695425806437154,2
ENSMUSG00000031877,True,6193.0,0.00037738430194909705,0.000485404139282762,1.000737066374862,2
ENSMUSG00000091813,True,12003.0,0.00013940379670618886,0.0001398577373823254,0.8567767730567242,2
ENSMUSG00000069922,True,9130.0,3.976203369548341e-05,4.094385138141467e-05,0.9083424845873203,2
ENSMUSG00000062181,True,8906.0,7.92873886189699e-06,7.92867693527181e-06,0.920469389077964,2
ENSMUSG00000060560,True,6085.0,0.003316579631992911,0.007177172133205405,1.5297188834002322,2
ENSMUSG00000031885,True,6604.0,0.324046610570642,0.564895137577647,0.9879601040118656,2
ENSMUSG00000031889,True,14419.5,0.3625078577352303,0.5068281602422273,0.7827450129174154,2
ENSMUSG00000069920,True,17778.0,0.04875641872829656,0.05872416537905686,0.73199419800364,2
ENSMUSG00000031887,True,19875.0,0.05603878786386995,0.06265221840560847,0.6715388671078938,2
ENSMUSG00000033313,True,20146.0,0.020393781407273045,0.021841486322597282,0.6620624885672456,2
ENSMUSG00000033249,True,13591.5,0.08490874613266887,0.10888382216763437,0.7901853653564641,2
ENSMUSG00000014776,True,13483.5,0.12253534560781001,0.1617584712541141,0.8078721873459029,2
ENSMUSG00000014837,True,11950.5,0.20065022759030715,0.27192911413840837,0.8276664647394275,2
ENSMUSG00000043251,True,19634.5,0.009559455600955804,0.010248640212432809,0.682125092722351,2
ENSMUSG00000014859,True,18171.5,0.20069034464216062,0.245146416346351,0.724434108312189,2
ENSMUSG00000014791,True,20148.5,0.008151571925732095,0.008353045159266466,0.6675550371261392,2
ENSMUSG00000041679,True,10819.0,0.3736348368431217,0.6021350973806429,0.8505604180714481,2
ENSMUSG00000014856,True,20162.5,0.5677787649912334,0.7681462263316805,0.6667751681919598,2
ENSMUSG00000014778,True,19968.5,0.02724291005070606,0.030418007857644678,0.6749386936219361,2
ENSMUSG00000014786,True,9212.0,0.18986714273812724,0.29338640737602495,0.9062255456703363,2
ENSMUSG00000014782,True,19978.0,0.014016590235201897,0.01542267922368191,0.6721385215356372,2
ENSMUSG00000051648,True,6794.0,0.0011470636684830973,0.0015783968954204421,1.0119257957846675,2
ENSMUSG00000054320,True,1482.0,0.0120380740406936,0.0608328924502197,2.671240646542495,2
ENSMUSG00000014846,True,2248.0,0.29487571524324896,1.1736178153660608,1.872846363111182,2
ENSMUSG00000039199,True,15157.0,0.449044717140466,0.6546359718610972,0.7738228174538138,2
ENSMUSG00000031891,True,9705.0,0.0019414759666907763,0.003253877673898325,1.480131060565212,2
ENSMUSG00000013160,True,16130.5,1.5259233075574372,5.7401765299799,0.7706159740950129,2
ENSMUSG00000005705,True,5320.5,0.43483180186389264,1.0884420854830132,1.4420484029108551,2
ENSMUSG00000038604,True,8854.5,0.33779516209655736,0.5770387581423956,0.9094845375541931,2
ENSMUSG00000005698,True,19576.0,0.9215528210216192,1.7425961090543998,0.6787977521936781,2
ENSMUSG00000050357,True,13174.5,0.23874119081610629,0.36904412141270315,0.8170845697377593,2
ENSMUSG00000038000,True,17631.0,0.22724475614512762,0.30174848116346026,0.7339415642881888,2
ENSMUSG00000005699,True,12038.5,0.31561374592439156,0.4739896739545084,0.8254742639307211,2
ENSMUSG00000013155,True,20505.0,0.058012925501096296,0.06310041578503518,0.6507387545663067,2
ENSMUSG00000013158,True,18644.5,0.002694942837342987,0.0027717014125067927,0.7126349501719631,2
ENSMUSG00000013150,True,4604.0,0.6159831304838471,1.4745205461016835,1.1209778150459,2
ENSMUSG00000037415,True,15311.0,0.5816089706934877,0.924081486244441,0.7772146072797549,2
ENSMUSG00000031893,True,12471.0,0.02772253958215783,0.037749396996837735,0.8396009657551562,2
ENSMUSG00000036672,True,19271.5,0.12514792423249807,0.13910604939116267,0.6924675519971625,2
ENSMUSG00000036442,True,18633.5,0.17921470456808963,0.22657071253820446,0.7145582515116875,2
ENSMUSG00000008450,True,18808.5,0.10996498100889533,0.12216422418135231,0.6909209706682493,2
ENSMUSG00000036270,True,15936.5,0.21517378375512647,0.26597010415347383,0.7598500733211919,2
ENSMUSG00000044287,True,17307.5,0.01471976286680476,0.018039547793916866,0.7391029510535092,2
ENSMUSG00000048310,True,16131.5,0.1950520645962639,0.2352213082744518,0.7550971045927342,2
ENSMUSG00000031896,True,20032.5,0.007486741255192732,0.007755177474721252,0.6684724103679596,2
ENSMUSG00000031897,True,9126.5,0.38205385578121037,0.7419037556095479,0.8983946414188746,2
ENSMUSG00000035237,True,3462.0,0.0610224144264232,0.13108614219195197,1.3006058231992579,2
ENSMUSG00000017765,True,14930.0,0.05303651764108895,0.07245086752593381,0.7858280027551934,2
ENSMUSG00000031898,True,9569.0,0.00010567707169662704,0.00011063617135769668,0.8995578083200056,2
ENSMUSG00000053687,True,13829.0,0.0011188988946154632,0.001198827920542597,0.7966854514368398,2
ENSMUSG00000115067,True,15650.5,0.0032806044586493784,0.003652315420795064,0.7647580937076752,2
ENSMUSG00000031901,True,14022.0,0.27205846155011343,0.36091508813942874,0.7939563923074042,2
ENSMUSG00000115768,True,13530.5,0.0018563899481578818,0.0020860726017997823,0.8050558790846012,2
ENSMUSG00000045538,True,20610.5,0.05169608741588436,0.05475218143852672,0.6405039347123456,2
ENSMUSG00000031902,True,13640.0,0.594754228029583,1.005248279536945,0.8205248652708244,2
ENSMUSG00000084128,True,13000.5,0.000356911588171363,0.00036719811171145574,0.8359833929400553,2
ENSMUSG00000031903,True,16746.5,0.12351188222106933,0.15565684661698187,0.7533500148951224,2
ENSMUSG00000031904,True,9525.0,0.5708357080103457,1.029688052733866,0.8864576789224075,2
ENSMUSG00000033106,True,14617.0,0.42755215453419726,0.6215837502980027,0.7853069398572217,2
ENSMUSG00000060098,True,10641.0,0.37592281053201604,0.5825295785097864,0.8609141509077195,2
ENSMUSG00000031906,True,2842.0,1.1181956036444745,5.643745745433957,1.4745921355911293,2
ENSMUSG00000031907,True,15701.0,0.1729461489523651,0.21066510579160808,0.7658241218543638,2
ENSMUSG00000061048,True,1286.5,0.006166310386221887,0.021949082114018015,2.326681063997755,2
ENSMUSG00000000303,True,971.5,0.011600691670043285,0.05248657656024018,2.8738922608547766,2
ENSMUSG00000041949,True,5620.5,0.28151413350954857,0.49401601341590196,1.045316695350922,2
ENSMUSG00000031910,True,19036.0,0.018077524605125135,0.020227573451942673,0.6981728482432128,2
ENSMUSG00000046691,True,20684.5,0.01251924198416335,0.012796344267687202,0.6427926461227236,2
ENSMUSG00000117748,True,12555.0,0.00021253753725323872,0.0002139124629947481,0.8345616127413275,2
ENSMUSG00000041438,True,13379.0,0.2182184194780949,0.2795133012172386,0.7982938107489452,2
ENSMUSG00000041308,True,2152.5,0.9463919031245385,4.230628150421581,1.7096839711270932,2
ENSMUSG00000031913,True,10530.0,0.5801093739941152,1.1491627049253426,0.8585279420684919,2
ENSMUSG00000078931,True,20315.0,0.007705550779903889,0.007844513006330489,0.6577179251417601,2
ENSMUSG00000031916,True,17246.0,0.3015566836191782,0.3869182896928394,0.7427259490784375,2
ENSMUSG00000031917,True,16069.5,0.24323737744773186,0.3123739514592643,0.7600329146376691,2
ENSMUSG00000031919,True,17514.0,0.0033637970470062977,0.0035245478007674366,0.7247327454618813,2
ENSMUSG00000031921,True,14658.5,0.4939766435920643,0.8312279472672761,0.7899902737201323,2
ENSMUSG00000031924,True,14357.0,0.8803455084049365,2.1005961569800355,0.7957424306651149,2
ENSMUSG00000003847,True,19694.5,2.0547583557073668,6.755612813999932,0.6637243742926475,2
ENSMUSG00000003849,True,17582.5,0.02328445758905749,0.02757456537485923,0.7262590871847134,2
ENSMUSG00000003848,True,16238.5,0.3609448311249626,0.4853840388778906,0.7577208318265574,2
ENSMUSG00000031930,True,13252.0,0.4841709237288456,0.7759165005190922,0.8182431028710473,2
ENSMUSG00000039067,True,20075.0,1.2034514391962767,2.671139684952705,0.6688628427090917,2
ENSMUSG00000038872,True,475.0,3.2851606433497054,106.4747752675778,4.241264640820947,2
ENSMUSG00000031727,True,2053.0,0.022704712937051022,0.06971715476002893,1.7697913705307906,2
ENSMUSG00000037993,True,17798.5,0.12399790207936502,0.15105894405455259,0.7309905516772539,2
ENSMUSG00000031723,True,19851.5,0.07996156810100313,0.09431309461185997,0.6790905713566535,2
ENSMUSG00000031722,True,2986.5,0.0007619873064441002,0.0014103800415079949,1.4104090237493836,2
ENSMUSG00000031730,True,19585.5,0.1087981546629505,0.12076273120174542,0.6854412659516629,2
ENSMUSG00000048827,True,14081.5,0.04894505170957811,0.06304358470372964,0.7895420443975677,2
ENSMUSG00000031729,True,18448.5,0.47675767123235796,0.6558801621463644,0.7181692874460248,2
ENSMUSG00000031728,True,15929.5,0.4757915484850665,0.7099279686403541,0.7678741009382892,2
ENSMUSG00000069895,True,17335.5,0.21048860912406134,0.2638948334073025,0.7376206475195326,2
ENSMUSG00000031731,True,17230.5,0.963978437617156,1.9884892833121166,0.7445301429562423,2
ENSMUSG00000031732,True,7398.0,0.8580502497434402,2.0793166618290413,0.9552420521909778,2
ENSMUSG00000001672,True,2971.0,0.011315138731628994,0.02551090866731216,1.4297621862465535,2
ENSMUSG00000001670,True,10150.0,0.00036933722370120157,0.0004020992106081365,0.8741377494607577,2
ENSMUSG00000035930,True,12881.5,0.0015356902121020483,0.0017510765451329965,0.8402202683243027,2
ENSMUSG00000044676,True,6564.5,0.7325880161017302,1.7647275537479383,0.9885623140174583,2
ENSMUSG00000091041,True,19079.0,0.011402946556039854,0.012396671642335863,0.7027051835273805,2
