Zeng_cl,gene
3442,Ppp1r17
3442,Adamts19
3442,Pdzk1ip1
3446,Sncg
3446,Pax5
3446,En1
3447,Cnga3
3447,Pax5
3448,Adamts19
3448,Zfp536
3448,Cxcl14
3448,Pax5
3450,Tnfrsf11b
3450,Galr1
3453,Tnfrsf11b
3453,Ebf3
3453,Bves
3453,Otx1
3456,Arpp21
3456,Met
3456,Col4a4
3457,Prss35
3457,Prox1
3458,Trhr
3458,Gria3
3458,Prox1
3458,Otx1
3436,Npffr2
3436,Col23a1
3436,Otx1
3438,C1ql1
3439,Trhr
3439,Npffr2
3439,Stac
3439,Otx1
3443,Prkg1
3443,Otx1
3443,Pax2
3443,Tacr1
3443,Adgrg6
3444,Prss35
3444,Npr3
3372,Galr1
3372,Clic5
3373,Lcp1
3373,Irx3
3373,Mc4r
3373,Glp1r
3440,Scn5a
3137,Six3
3137,Tafa1
3137,Colq
3137,Cubn
3314,9130008F23Rik
3314,Gata3
3314,Rxrg
3314,Npas1
3313,Kcnj2
3313,Rgma
3313,Gata3
3313,Ano1
3155,Spp1
3155,Cubn
3307,Tll1
3307,Npy
3307,Sox21
3307,Pou6f2
3307,Lhfp
3315,Six3
3315,Cdh3
3317,Npffr2
3317,Gata3
3317,Pla2g5
3327,Six3
3327,Gchfr
3327,Npy
3327,Mei4
3329,Gal
3329,Gata3
3329,Pla2g5
3330,Six3
3330,Spp1
3330,Otx2
3331,Sox21
3331,Tpbg
3331,Tmem215
3335,Sox14
3335,Gchfr
3335,Nox4
3335,Ppp1r17
3336,Sox21
3336,Bcl11a
3336,Cd40
3150,Sox14
3150,Nox4
3150,Gata3
3150,Onecut3
3162,Sox14
3185,H2-Q1
3185,Slc32a1
3340,Sox21
3340,Six3
3340,C1ql1
3340,Fibcd1
3312,Pax8
3312,Ppp1r17
3312,Egflam
3321,Bves
3321,En1
3321,Sox5
3321,Sema5a
3321,Stac2
3169,Fgf3
3169,Otx1
3184,Qrfpr
3184,Bnc2
3304,Nts
3304,Pax5
3316,Chrdl1
3316,Nts
3323,Tacr1
3323,Nts
3323,Arid3c
3332,Six3
3333,Irx3
3333,Pdzk1ip1
3333,Bnc2
3337,Gfra1
3337,Six3
3337,Lrrc38
3337,Emx2
3302,Cdh3
3302,Tacr1
3302,Lrrc38
3309,Ikzf1
3309,Cdh3
3309,Bnc2
3310,Sox21
3310,Gpr101
3310,Sox3
3310,Qrfprl
3311,Aox3
3311,Bcl11b
3311,Ikzf1
3322,Drd5
3322,Cdh3
3328,Ttn
3328,Il20ra
3328,Cd40
3338,Aox3
3338,Ikzf1
3338,Tshr
3305,Gata3
3306,Emx2
3306,Prox1
3306,Oxtr
3308,Fstl4
3308,Pax5
3324,Cd74
3324,Mafa
3325,Six3
3325,Trh
3334,Tnnt1
3334,Lbhd2
3334,Pax5
3334,Kcng1
3301,Kcnh8
3303,Slc26a7
3303,Bves
3303,En1
3318,Rasef
3318,Hmga2
3319,Gli3
3319,Cdh3
3320,Slc26a7
3320,Six3
3320,Trh
3320,Penk
3238,Six3
3238,Angpt1
3346,Pdlim3
3346,Scara5
3346,Pax5
3347,Tnnt1
3347,Col4a3
3345,Pgm5
3345,Qrfprl
3349,Erg
3349,Ppp1r17
3349,Upp1
3449,Erg
3449,Pax5
3452,Pax8
3452,Neurod6
3139,Slc9a3
3143,Ebf3
3143,Tpm2
3149,Adamts19
3149,Foxa2
3153,Ttc6
3153,Meis2
3178,Pax5
3179,Meis2
3179,Oxtr
3117,Dcn
3117,Arhgap36
3140,Shisa3
3140,Postn
3141,A730046J19Rik
3142,Ror2
3115,Calcr
3118,Chrna6
3118,Gabrq
3118,Tmem114
3120,Pde11a
3120,Calcr
3138,Sema3e
3138,Npy2r
3138,Pgr15l
3138,Pnoc
3119,Hs3st2
3119,Bmp3
3119,Tmem114
3121,Tmem114
3121,Arhgap36
3435,Col23a1
3435,Tmem114
3114,Gata3
3151,Sox14
3151,Qrfpr
3151,Cd36
3154,Agtr2
3154,Gli3
3154,Pvalb
3154,Coch
3130,Sox14
3130,Six3
3130,Onecut3
3152,Otx1
3152,Qrfpr
3152,Onecut3
3156,Cd36
3128,Six3
3128,Agmat
3128,Htr1d
3128,Dach2
3133,Adamts19
3133,Lrat
3157,Defb1
3157,Tph2
3129,Six3
3131,Tfap2b
3125,Pdlim3
3125,En1
3135,C1ql2
3135,Lrat
3136,Gsc2
3158,Dsg3
3123,Gli3
3123,Fst
3126,Sp9
3126,Cd40
3126,Agtr2
3127,Pdgfd
3127,Otx1
3122,Pdgfd
3122,Pvalb
3122,Tmem132d
3122,Otx1
3124,Cxcl12
3124,Irx2
3124,Onecut3
3132,Sema3a
3132,Otx1
3145,Tnnt1
3145,Gsc2
3147,Chrna2
3167,Reln
3167,Crhbp
3166,Slc6a5
3166,Gchfr
3166,Ptger3
3168,Slc6a5
3168,Tnc
3393,Sox14
3393,Trh
3393,Cd40
3394,Shisal2b
3394,Cdh23
3394,Otx1
3399,Pax5
3399,Cdh23
3399,Kcns3
3399,Samd5
3399,Nkx2-2
3401,Sox14
3401,Gchfr
3401,Nkx2-2
3401,Igfbp5
3406,Slc18a2
3406,Tpm2
3407,Vgll3
3407,Ttn
3408,Fgf10
3386,Ccdc192
3386,Pappa
3386,Trh
3386,Gpr139
3388,Otx1
3388,Pou6f2
3388,Trh
3388,Oxtr
3391,Slc6a5
3391,Cartpt
3391,Trh
3391,Gpr139
3392,Slc6a5
3392,Trh
3404,Npas1
3404,Hsd17b2
3404,Npy
3404,Dach2
3405,Gchfr
3405,Gpr149
3405,Glp1r
3409,Slc6a5
3409,Sfrp1
3409,Trh
3409,Gpr139
3400,Il20ra
3400,Nkx2-2
3189,Skor2
3189,Chst9
3342,Slc6a5
3342,Cubn
3342,Tfap2b
3389,Skor2
3389,Npr3
3389,En1
3395,Dmbx1
3395,A730046J19Rik
3397,Ntn1
3397,Npr3
3397,Nkx2-2
3397,Tfap2b
3398,Piezo2
3398,Nkx2-2
3398,Cdhr1
3398,Npnt
3398,Tfap2b
3402,Synpr
3402,Fst
3402,Tfap2b
3403,Shisal2b
3387,Lhfp
3387,Otx1
3387,Tfap2b
3387,Hmcn1
3390,Npas1
3390,Skor2
3390,Lypd1
3390,Otx1
3396,Otx1
3396,Sostdc1
3396,Emx1
3396,Prlr
3396,Tfap2b
3255,Ntrk1
3255,Nkx2-2
3255,En1
3175,Arhgef38
3175,Gata3
3175,Cpne7
3269,Abcc2
3272,Slc6a5
3272,Htr3a
3272,Slc38a11
3163,Ano2
3176,Il1rapl2
3176,Skor2
3176,Pvalb
3177,Ppp1r1c
3177,Gata2
3177,Penk
3187,Drd1
3339,Slc6a5
3339,Cdkn1c
3339,Cubn
3341,Six3
3341,C1ql1
3341,Chrnb3
3341,Kcns3
3343,Gata3
3344,Pax8
3344,Agtr1a
3344,Cubn
3344,Hmcn1
3186,Prrxl1
3186,Gata3
3148,Sox14
3148,Tll1
3148,Irx3
3148,Onecut3
3159,Syt2
3159,Gata2
3159,Nr4a2
3160,Syt6
3161,Tal1
3161,Pgr15l
3171,Otof
3171,Lrrtm4
3171,Mab21l2
3171,Pax3
3172,Irs4
3172,Tfap2b
3180,Fstl5
3180,Prrxl1
3180,Gata3
3180,Penk
3182,P2ry1
3182,Prrxl1
3182,Gata2
3183,Pth2r
3183,Gchfr
3183,Gata3
3183,Prrxl1
3427,Glra3
3427,Otx1
3427,Onecut1
3427,Kcng1
3427,Gad2
3411,Tcf7l2
3411,Dkk2
3411,Pax3
3412,Pax3
3412,Npy
3412,Zic1
3413,Pax3
3413,Igf1
3414,Ankfn1
3414,Moxd1
3414,Pax3
3415,Pax3
3423,Onecut1
3423,Pax3
3419,Otx1
3419,Kcnk13
3419,Gata3
3419,Skap1
3419,Fgf10
3421,Nr4a2
3421,Slc30a3
3421,Npy
3421,Otx1
3426,Hs3st3b1
3426,Ddc
3426,Nts
3426,Otx1
3432,Sox14
3432,Gda
3432,Zic1
3432,Cubn
3433,Rxfp1
3433,Pou6f2
3433,Zic1
3433,Otx1
3425,Gata3
3429,Otx1
3429,Ttn
3429,Pvalb
3429,Nr4a2
3434,Ccbe1
3434,Nts
3428,Otx1
3428,Rspo3
3428,Dach2
3416,Npffr1
3416,Pax3
3416,Cdh20
3418,Lpl
3418,Gata3
3418,Pax3
3418,Cbln2
3420,Pax3
3420,Svs5
3424,Agtr2
3424,Pax3
3424,Tox
3173,C1ql3
3173,Pax3
3173,Fgf10
3250,Pax3
3250,Fn1
3276,Hs3st3b1
3276,Lrrc38
3300,Mecom
3300,Npy
3422,Gpc3
3422,Pax3
3422,Nr4a2
3170,Tal1
3170,Col24a1
3170,Mab21l2
3181,Col8a1
3181,Npy
3181,Otx1
3165,Col12a1
3299,Hdc
3287,Sox21
3287,Drd1
3287,Ccdc192
3294,Gpr101
3294,Drd3
3294,Six3
3295,Otx2
3295,Ctxn3
3296,Tacr3
3296,Ccdc192
3296,Glp1r
3298,Sp5
3298,Trhr
3475,Nkx2-2
3475,Ndnf
3475,Cbln2
3476,Lypd6b
3476,Gm8773
3478,Ttn
3478,Gm8773
3478,Ndnf
3481,Igfbpl1
3491,Gad1
3491,Sntb1
3491,Pappa2
3491,Adgrl4
3496,Sox14
3496,Mgat4c
3496,Col11a1
3297,Scn5a
3297,Col8a1
3297,Glp1r
3297,Nkx2-2
3488,Nkx2-2
3488,Slc22a3
3494,Lpar1
3494,Drd3
3494,Cd40
3495,Calcb
3495,Gata3
3495,Drd3
3498,Myzap
3498,Sox14
3498,Myo5b
3498,Cacng5
3499,Lcp1
3499,Npy
3480,Sox14
3480,Serpina3g
3480,Slc32a1
3480,Drd2
3486,Chrna6
3486,Zic1
3486,Hgf
3487,Chrna6
3492,Chrna6
3492,Six3
3497,Scube2
3497,Nkx2-2
3479,Zar1
3479,Calca
3479,Dlk1
3479,Gpr101
3482,Sox14
3483,Nox4
3483,Slc18a2
3483,Adgrl4
3485,Chrna6
3485,Qrfpr
3485,Col19a1
3490,Onecut1
3490,Six3
3490,Dnah14
3490,Agtr2
3273,Rxfp1
3273,Galnt15
3275,Zic4
3275,Nkx2-2
3275,Tac1
3288,Chst9
3293,Ttn
3293,Nkx2-2
3293,Drd5
3489,Tcerg1l
3489,Ctsc
3489,Nkx2-2
3489,Grm8
3493,Apbb1ip
3493,Agtr2
3493,Plpp4
3493,Npy1r
3560,Pax7
3581,Pax7
3582,Spp1
3582,Crisp1
3576,Tafa1
3576,Gna14
3501,Lef1
3501,Il20ra
3501,Tpbg
3502,Col11a1
3502,Maf
3502,Adamts19
3502,Tfap2b
3502,Pax7
3503,Stac
3503,Irx4
3503,Pax7
3505,Npas1
3505,Galr1
3505,Tacr1
3505,Pax7
3519,Tcaf2
3519,Tacr3
3519,Pax7
3500,Tfap2b
3500,Bmp4
3504,Plekhd1
3504,Il20ra
3504,Rxfp3
3504,Pax7
3506,Irx4
3506,Mafa
3506,Pax7
3507,Rxfp2
3507,Spp1
3507,Pax7
3510,Nos1
3510,Col6a3
3510,Oprk1
3510,Sox5
3510,Zic1
3510,Tfap2b
3510,Pax7
3512,Gm2115
3512,Rxfp2
3512,Gad2
3512,Plscr5
3515,Rxfp2
3515,Gata3
3515,Plscr5
3515,Glp1r
3516,Npsr1
3516,Irs4
3516,Tfap2b
3511,Piezo2
3511,Otx2
3511,Pcdh15
3511,Pax7
3513,Rxfp2
3513,Nox4
3513,Pax7
3514,Rxfp2
3514,Calb1
3514,Pax3
3514,Angpt1
3522,Serpinb1b
3522,Rxfp2
3522,Bcl11a
3522,Tfap2b
3522,Pax7
3525,Stk32b
3525,Pax7
3526,Col6a3
3526,Nox4
3526,Nr2f2
3521,Sox6
3521,Tfap2b
3523,Calcrl
3523,Ndnf
3523,Pax7
3527,Pou6f2
3527,Bmpr1b
3527,Pax7
3508,Rxfp2
3508,Otx2
3508,Chn2
3508,Pax7
3509,Hs3st3b1
3509,Syndig1l
3509,Tacr3
3509,Npnt
3509,Sntb1
3509,Pax7
3517,Fbn2
3517,Rxfp2
3517,Pax3
3518,Adamts19
3518,Samd3
3518,Pax3
3518,Nxph1
3520,Rorb
3520,Tfap2b
3520,Tpm2
3524,Kcnh8
3524,Pax7
3524,Egflam
3524,Tpm2
3528,Lef1
3528,Cdh23
3528,Grik3
3528,Sntb1
3531,Pax7
3532,Sox21
3532,Tfap2b
3532,Hmcn1
3533,Sst
3533,Gata2
3533,Prlr
3533,Twist1
3538,Tfap2b
3538,Ddc
3538,Sntb1
3529,Pappa2
3529,Twist1
3530,Tfap2b
3536,Tac1
3536,Cdh23
3536,Twist1
3542,Pth2r
3542,Lef1
3542,Cdh23
3542,En1
3535,Cdh23
3535,Foxp2
3535,Met
3551,Cdh23
3551,Foxp2
3551,Dcn
3551,Prokr2
3552,Sox14
3552,Pparg
3552,Cdh23
3552,Pvalb
3552,Tfap2b
3553,Nts
3553,Pax7
3534,Sox14
3534,Bmp6
3534,Sst
3539,Nfib
3539,Arg1
3539,Tll2
3540,Syt17
3540,Gata3
3540,Zic5
3540,Ddc
3540,Tfap2b
3537,Kit
3537,Cnpy1
3537,Tfap2b
3537,Otx2
3541,Sox21
3541,Lhx9
3541,Tfap2b
3543,Npsr1
3174,Lypd1
3174,Lamp5
3174,Gata3
3174,Npas1
3174,Tfap2b
3555,Gata3
3555,Tfap2b
3569,Ccn3
3569,Dmbx1
3569,Gulp1
3570,Hpgd
3570,Dmbx1
3570,Col12a1
3572,Sgcz
3572,Rnf152
3572,Hpgd
3572,Dmbx1
3574,Sulf1
3574,Twist2
3574,Kcnh8
3574,Dmbx1
3562,St3gal1
3562,Stk32b
3562,Gata3
3562,Dmbx1
3565,Piezo2
3565,Dmbx1
3571,Dmbx1
3571,Foxp2
3571,Tiam2
3563,Fign
3563,Rai14
3563,Dmbx1
3564,Rorb
3564,Htr2c
3564,Col25a1
3564,Dmbx1
3564,Stk32a
3556,Dmbx1
3556,Dkk2
3556,Pla2g5
3556,Cntnap5b
3568,Dkk2
3561,Insrr
3561,Sox14
3561,Dmbx1
3579,Baiap3
3579,Cdh23
3579,Dmbx1
3579,Pax7
3557,Gcnt4
3557,Dmbx1
3557,Gabrq
3558,Tafa2
3558,Pax3
3558,Dmbx1
3580,Kcnab3
3580,Drd3
3580,Dmbx1
3583,Dmbx1
3583,Glra1
3583,Glp1r
3559,Dmbx1
3559,Shox2
3566,Npffr1
3566,Pappa
3566,Tiam2
3566,Pax7
3567,Chrm3
3567,Necab1
3567,Ddit4l
3567,Pax7
3575,Egflam
3575,Pla2g5
3575,Pax7
3578,Crabp1
3578,Pax7
3577,Chrnb3
3577,Pax7
3256,Defb1
3256,Cubn
3256,Emx2
3260,Sema5a
3260,Tfap2b
3260,Pdyn
3260,Pax7
3261,Cbln1
3261,Megf11
3268,Arg1
3268,Casr
3268,Cubn
3271,L3mbtl4
3271,Cubn
3271,Tfap2b
3271,Pax7
3262,Epyc
3263,Qrfpr
3263,Cubn
3263,Pax7
3263,Arhgap6
3265,Tfap2b
3265,Shox2
3258,Zfp385b
3258,Dcn
3258,Glp1r
3258,Cubn
3266,Il1rapl2
3266,Fbln1
3266,Pparg
3264,Irx3
3264,Qrfpr
3264,Pax7
3259,Epb41l4a
3259,Ntf3
3259,Pax7
3144,Mgmt
3144,Hgf
3144,Tfap2b
3267,Hs3st3b1
3267,Pax7
3267,Npsr1
3267,Tfap2a
3280,Prph
3280,Art4
3285,Aox3
3285,Mecom
3290,Rxfp1
3290,Mecom
3291,Grp
3291,Gata3
3291,Pdlim3
3277,Sh2d4a
3277,Mecom
3278,Sox14
3278,Mecom
3278,Abi3bp
3279,Hpse2
3279,Mecom
3279,Tmem132d
3281,Drd5
3281,Art4
3281,Sox1
3281,Mecom
3283,Tnnt1
3283,Mecom
3283,Pgr15l
3284,Casz1
3284,Mecom
3284,Sost
3284,Lancl3
3286,Mecom
3286,Esrrb
3286,Tox
3417,Six3
3417,Nox4
3417,Foxp2
3417,Mecom
3430,Mecom
3430,Lypd1
3430,Glp1r
3431,Nox4
3431,Mecom
3431,Zic5
3282,Mecom
3282,Pax7
3292,Mecom
3251,Pax3
3251,A730046J19Rik
3252,Gpc3
3252,Pax3
3252,Prox1
3274,Gpc3
3274,Pax3
3274,Met
3253,Npr3
3253,Mecom
3253,Igfbpl1
3254,Mecom
3254,Lbhd2
3254,Pax7
3470,Tnnt1
3470,Gli3
3470,Grm8
3470,Trpc4
3471,Pla2g5
3471,Qrfprl
3270,Gli3
3270,Ntf3
3270,Pax7
3468,Rxfp1
3468,Lef1
3468,Bmp4
3472,Piezo2
3472,Tnnt1
3472,Gli3
3473,A830018L16Rik
3473,Tnnt1
3473,Gli3
3473,Egflam
3474,Tnni3
3474,Lgr5
3469,Esrrb
3469,Slit3
3554,Gli3
3554,Pax7
3554,Arhgap36
3554,Ecel1
3547,Pde3a
3547,Gli3
3547,Pax7
3547,Syt6
3548,A830018L16Rik
3548,Pax7
3548,Htr2c
3549,Svep1
3549,Pax7
3544,Syt2
3544,C1ql1
3544,Itga8
3544,Pax7
3550,Crybg1
3550,Sgcd
3546,Sox14
3546,Pvalb
3545,Gli3
3545,Baiap3
3584,Lmo7
3584,Gria3
3584,Pde1a
3584,Dmbx1
3584,Cplx3
3585,Fign
3585,Unc5d
3585,Gabrr2
3585,Col25a1
3586,Rreb1
3586,Gabrr2
3586,Kcnmb2
3586,Kcnk2
3587,Tnnt1
3587,L3mbtl4
3589,Car10
3589,Zic5
3589,Dmbx1
3590,Sema3e
3590,Dmbx1
3590,Kcnmb2
3594,Styk1
3594,Dmbx1
3588,Chrna6
3588,Bmp6
3588,Nr2f2
3588,C1ql2
3591,Lama3
3591,Dmbx1
3591,Col25a1
3595,Fstl5
3595,Sox14
3595,Cplx3
3612,Npffr1
3612,Sst
3612,Cartpt
3612,Col25a1
3597,Htr1a
3597,Frem1
3597,Gabrr2
3604,Npffr1
3604,Gabrr2
3604,Csgalnact1
3605,Srpx2
3605,Gabrr2
3606,Cxcl14
3606,Gabrr2
3606,Ano2
3607,Cxcl14
3608,Gdf6
3608,Hcrtr2
3608,Cbln4
3608,Gabrr2
3592,Ndnf
3592,Pax7
3593,Tnnt1
3593,Rxfp3
3593,Esm1
3596,Chrna6
3596,Cxcl14
3596,Ust
3596,Pla2g5
3609,Cav1
3609,Met
3610,Cav1
3610,Hmcn1
3611,C1ql2
3611,Npsr1
3611,Gulp1
3599,C1ql2
3599,Dmbx1
3599,Stk32a
3600,Sox21
3600,Casr
3601,Chrna6
3601,Sema3c
3601,C1ql2
3602,C1ql2
3602,Ptprt
3602,Gabrr2
3602,Tmem132b
3603,Prkd1
3603,Chrnb3
3598,Vgll3
3598,Cnih3
3598,Cdh9
3598,Pax7
3613,Vgll3
3613,Unc5b
3613,Pax7
2983,Arhgap28
3007,Sstr1
3007,Chrna2
3012,Cyp26b1
3012,Crisp1
3012,Lpl
3014,Gpr88
3014,Chrna2
3008,Arhgap28
3008,Cxcl14
3008,Crisp1
3009,Sox6
3009,Cxcl14
3009,Crisp1
3010,Serpina3g
3010,Gpr88
3010,Crisp1
3011,Crisp1
3011,Ptgfr
3013,Kcnmb2
3013,Pax7
2416,Pth2r
2416,Chrnb3
2416,Foxa2
2418,Ranbp3l
2418,C1ql1
2419,Slc26a7
2419,C1ql1
2420,Met
2421,Slc26a7
2421,Abcc9
2421,Crhbp
2422,Svep1
2422,Htr2a
2424,Ttr
2425,Lmx1a
2425,Igf1
2425,Ptprq
2385,Slc6a3
2385,Npw
2385,Gna14
2385,Avpr1a
2387,Pcsk5
2387,Slc6a3
2388,Slc6a3
2388,Chrna5
2388,Calca
2389,Gdf6
2389,Slc6a3
2390,Slc6a3
2390,Car4
2391,Slc6a3
2391,Clec1a
2391,Tdh
2412,Slc6a3
2413,Slc6a3
2413,Fst
2413,Dkkl1
2383,Cd24a
2383,Slc6a3
2383,Slc32a1
2383,Smpx
2405,Slc6a3
2406,Cbln1
2406,Atp2a3
2406,Slc6a3
2407,Slc6a3
2407,Prlr
2408,Grp
2408,Slc6a3
2411,Slc6a3
2411,Spp1
2415,Casr
2415,Slc6a3
2395,Csf2rb2
2395,Slc6a3
2395,Gna14
2397,Npw
2398,Cnr1
2398,Vip
2398,Bnc2
2399,Syndig1
2399,Vip
2400,Col6a5
2400,Vip
2403,Smoc2
2404,H2-Q2
2404,Bmp6
2404,Chst8
2396,Slc6a3
2402,Slc6a3
2402,Neurod6
2410,Slc6a3
2410,Npw
2414,Cbln1
2414,Slc6a3
2386,Rxfp1
2386,Slc6a3
2392,Slc6a3
2392,Ccdc192
2392,Gldn
2393,Slc6a3
2393,Sncg
2393,Fst
2409,Ebf3
2409,Slc6a3
2409,Postn
2384,Slc6a3
2384,Tacr3
2401,Slc6a3
2401,Gna14
2401,Npw
2401,Frzb
2423,Tecrl
2423,Ebf2
2394,Chrna6
2394,Ngfr
2417,Card14
2836,Sox14
2836,Tinag
2836,Slc6a4
2838,Enpep
2838,Slc6a4
2839,Epha3
2839,Ephb1
2839,Slc6a4
2841,Nxph4
2841,Prokr2
2841,Slc6a4
2845,Crhr2
2845,Oca2
2845,Slc6a4
2847,Slc6a4
2847,Trh
2847,En1
2852,Slc6a4
2849,Cckar
2840,Cckar
2840,Slc6a4
2840,En1
2837,Adamts5
2837,Tph2
2837,Tacr1
2857,Tacr1
2857,Sertm1
2857,Megf11
2858,A730046J19Rik
2858,Car8
2859,Nts
2860,Gchfr
2860,Tll2
2860,Bves
2864,Gda
2865,L3mbtl4
2865,Slc6a4
2853,Galr1
2853,Tmem26
2853,Clec1a
2854,Npbwr1
2855,Zeb2
2862,Galr1
2862,Nts
2846,Npas1
2846,Calcr
2846,Slc6a4
2848,Tspo2
2848,Trhde
2848,Slc6a4
2850,Tspo2
2850,Slc6a4
2850,En1
2851,Adcyap1
2851,Chodl
2851,Slc6a4
3870,Chodl
3870,Nkx6-1
3870,Slc6a4
3871,Nkx6-1
3871,Tph2
3871,Trh
3880,Nxph3
3881,Adamts12
2843,Tecrl
2843,Slc6a4
2844,Gpr39
2844,Slc6a4
2770,Ptgfr
2771,C1ql2
2772,Arhgef38
2772,Glp1r
2785,Ptgfr
2785,En1
2786,Tlx3
2769,Irx4
2769,Shisal2b
2769,Pde3a
2769,Prkch
2773,Arhgef38
2773,Nmu
2774,Irx4
2774,Scel
2775,Samd3
2776,Gchfr
2776,Cd36
2777,Npas1
2777,Irx4
2777,Col14a1
2783,C1ql1
2787,Irx4
2787,Sostdc1
2787,Nox4
2788,Ebf1
2788,Gchfr
2788,Cd36
2795,Grpr
2795,Calca
2768,Pou4f1
2768,Pax5
2779,Irx4
2779,Otogl
2779,Sostdc1
2784,Nxph2
2784,Lmx1a
2784,Bmp3
2789,Cpa6
2789,Lmx1a
2789,Pax5
2789,Arhgap36
2790,Abcc9
2791,Egr3
2792,Slc18a3
2792,Shisal2b
2792,Abcc9
2793,Krt26
2794,Pou4f1
2794,Abcc9
2794,Shisal2b
2796,Esr1
2796,Il20ra
2796,Crh
2796,Abi3bp
2798,Slc6a2
2798,Lmx1a
2798,Calca
2799,Rprm
2799,Bnc2
2799,Glp1r
2800,Gm11639
2800,Lrat
2801,Il20ra
2808,Irx4
2808,Chrdl1
2808,A730046J19Rik
2814,Cbln4
2816,Chat
2816,Cd36
2816,Bmp3
2797,Onecut3
2803,Frmd7
2803,Ror1
2804,Samd3
2804,Irx6
2805,Col14a1
2806,Chat
2815,Ebf2
2815,Crh
2807,Ngfr
2807,Layn
2809,Wdr72
2810,Slc6a5
2810,Lmx1a
2811,Pax5
2811,Onecut3
2812,Mtnr1a
2813,Ebf2
2181,Tfap2b
2778,Ccdc172
2778,Calcr
2778,Tfap2b
2781,Flt4
2781,Myo5b
2781,Lmx1a
3794,Tlx1
3796,Lmo3
3796,Otof
3796,Tlx1
3796,Lmx1a
3797,Tlx1
4107,Nxph4
4107,Bcl11a
4107,Trpv6
4107,Tnc
4819,Irx3
4819,Rorb
4819,Lmx1b
4819,Lhx2
4838,Bmp6
4838,Tfap2b
4838,Arhgap36
4290,Gpr50
4290,Tac1
4292,Tll2
4292,Pax5
4292,Tfap2b
4292,Klhl1
4293,Gpr50
4293,6430628N08Rik
4295,Slc5a7
4295,Tfap2b
4296,Col23a1
4296,Pax5
4296,Tlx3
4297,Adcyap1
4297,Cubn
4298,Tfap2b
4298,Popdc3
4298,Pax5
4298,Lhx2
4289,Tlx3
4289,Prox1
4289,En1
4294,Calca
3031,Sox14
3031,Abca13
3031,Lhx4
3032,Adamts19
3032,Tstd1
3032,Lhx4
3033,Lhx4
3037,Bcl11b
3037,Sst
3037,Lhx4
3045,Vgll3
3045,Pde5a
3045,Lhx4
3055,Cntnap3
3055,Lhx4
3019,Lhx4
3019,Sp8
3020,Lhx4
3020,Sp8
3020,Igfbpl1
3026,Lhx4
3026,Calcrl
3038,Lhx4
3054,C1ql1
3054,Lhx4
3054,Nts
3018,Ebf2
3018,Pvalb
3018,Skor1
3018,Lhx4
3056,Calb1
3056,Lhx4
3056,Tafa4
3021,Cpne4
3022,Epha6
3022,Cfap58
3024,Lhx4
3024,Nckap1l
3025,Tnnt1
3025,Hs3st2
3025,Lhx4
3046,Lhx4
3046,Ppp1r17
3046,Glp1r
3016,Chrnb4
3016,Satb2
3016,C1ql1
3016,Hepacam2
3017,Col18a1
3017,Lhx4
3017,Adamts18
3027,Npas1
3027,Tll2
3027,Hepacam2
3028,Lhx4
3028,Drd2
3029,Chrnb4
3029,Prlr
3029,Hepacam2
3029,Hmcn1
3030,Col5a2
3030,Rxfp3
3030,Vsx2
3044,Piezo2
3044,Lhx4
3044,Pax5
3015,Nr1h4
3015,Ebf2
3015,Vsx2
3023,Lhx4
3023,Mctp2
3023,Corin
3048,Npas1
3048,Calb1
3048,Ebf2
3048,Lhx4
3049,Lhx4
3049,Mctp2
3049,Ndnf
3050,Col24a1
3050,Tecta
3051,Tecta
3051,Tafa4
3034,Satb2
3034,Lhx4
3034,C1ql1
3034,Gpr149
3039,Col2a1
3039,Lhx4
3039,Prox1
3040,Satb2
3040,Lhx4
3040,Skor1
3040,Prox1
3053,Reln
3053,Ntn1
3053,Lhx4
3053,Tmem72
3035,Piezo2
3035,Lhx4
3035,Hmcn1
3036,Asb4
3036,Lhx4
3036,Daam2
3036,Ecel1
3041,Nfib
3041,Satb2
3041,Tmem132c
3041,Lhx4
3042,Cpa6
3042,Npr3
3042,Lhx4
3043,Qrfpr
3043,Lhx4
3052,Chrdl1
3052,Lhx4
3052,Ecel1
3047,Foxp2
3047,Penk
3047,Lhx4
3067,Hepacam2
3067,Lhx4
3067,Serpinb1b
24681,Sox14
24681,Lhx4
24681,Pou4f2
2618,C1ql4
2618,Barhl2
2626,Sp9
2626,Evx1
2633,Syt2
2633,Irx1
2607,Slc5a7
2607,Kcns3
2607,Adam34
2607,Vwc2l
2607,Slc17a6
2620,Lamb1
2620,Areg
2620,Nps
2627,Lhx9
2627,Nts
2615,C1ql4
2615,Ssc5d
2616,Adamts19
2603,Cntnap3
2599,Ebf3
2599,Runx1
2600,Runx1
2614,C1ql3
2614,Runx1
2614,Pthlh
2617,Pthlh
2624,Runx1
4276,Col6a5
2622,Myo3b
2622,Bnc2
2630,Nps
2630,Dkk2
2631,Irx4
2631,Ghsr
2631,Agtr2
2595,Irx4
2595,Oxtr
2605,Mab21l2
2605,Dsg1a
2611,Aldh1a2
2611,Runx1
2611,Lhx9
2628,Irx4
2628,Myo3b
2629,Irx4
2629,Evx1
2629,Adam12
2632,Cyp1b1
2598,Runx1
2598,Gm19410
2598,Mc4r
2638,Agtr1a
2638,Lhx9
2596,Slc18a3
2596,Pax5
2635,Sln
2635,Mgarp
2636,Piezo2
2636,Mgarp
2634,Evx2
2634,C1qtnf7
