region_remap,ClusterNm,cell_count_Macosko
MB,Inh_Hmcn1_Sycp2l_5,0
MB,Inh_Hmcn1_Sycp2l_6,0
MB,Inh_Hmcn1_Sycp2l_7,0
MB,Inh_Hmx2_Gldn_1,0
MB,Inh_Hmx2_Gldn_2,0
MB,Inh_Hoxa5_Bfsp2_1,0
MB,Inh_Hoxa5_Bfsp2_2,0
MB,Inh_Hoxa5_Dmkn,0
MB,Inh_Hoxa5_Galr1_1,0
MB,Inh_Hoxa5_Galr1_2,0
MB,Inh_Hoxa5_Galr1_3,0
MB,Inh_Hoxb5_C1ql2_1,0
MB,Inh_Hoxb5_C1ql2_2,0
MB,Inh_Hoxb5_Dmrt3_1,0
MB,Inh_Hoxb5_Dmrt3_2,0
MB,Inh_Hoxb5_Esr2_1,0
MB,Inh_Hoxb5_Esr2_2,0
MB,Inh_Hoxb5_Gpnmb,0
MB,Inh_Hoxb5_Ikzf1,0
MB,Inh_Hoxb5_Ptpn14,0
MB,Inh_Hoxb5_Qrfpr_1,0
MB,Inh_Hoxb5_Qrfpr_2,0
MB,Inh_Hoxb5_Qrfpr_3,0
MB,Inh_Hoxb5_Sytl5_1,0
MB,Inh_Hoxb5_Sytl5_2,0
MB,Inh_Hoxb5_Sytl5_3,0
MB,Inh_Hoxb5_Tal1,0
MB,Inh_Hoxb5_Tal1_1,2
MB,Inh_Hoxb5_Tal1_2,0
MB,Inh_Hoxb5_Tal1_3,0
MB,Inh_Hoxb5_Tal1_4,1
MB,Inh_Hoxb5_Tecrl,0
MB,Inh_Hoxb7_Crym_1,0
MB,Inh_Hoxb7_Crym_2,0
MB,Inh_Hoxc4_Abcc9_1,0
MB,Inh_Hoxc4_Abcc9_2,0
MB,Inh_Hoxc4_Abcc9_4,0
MB,Inh_Hoxc4_Chrdl2_1,0
MB,Inh_Hoxc4_Chrdl2_2,0
MB,Inh_Hoxc4_Chrdl2_3,0
MB,Inh_Hoxc4_Chrdl2_4,0
MB,Inh_Hoxc4_Chrdl2_5,0
MB,Inh_Hoxc4_Chrdl2_6,0
MB,Inh_Hoxc4_Chrdl2_7,0
MB,Inh_Hoxc4_Esm1,0
MB,Inh_Hoxc4_F5_1,0
MB,Inh_Hoxc4_F5_2,0
MB,Inh_Hoxc4_Fbln2,0
MB,Inh_Hoxc4_Fbln2_1,0
MB,Inh_Hoxc4_Fbln2_2,0
MB,Inh_Hoxc4_Fbln2_3,0
MB,Inh_Hoxc4_Hhip,0
MB,Inh_Hoxc4_Sgo2b_1,0
MB,Inh_Hoxc4_Sgo2b_2,0
MB,Inh_Hoxc4_Tekt1_Chrdl2,0
MB,Inh_Hoxc4_Tfap2b,0
MB,Inh_Hoxc4_Ttc6_1,0
MB,Inh_Hoxc4_Ttc6_2,0
MB,Inh_Hoxc4_Ttc6_3,0
MB,Inh_Hoxc4_Ttc6_4,0
MB,Inh_Hoxc4_Ttc6_5,0
MB,Inh_Hoxc6_Kl,0
MB,Inh_Htr3a_Bmp3_1,7
MB,Inh_Htr3a_Bmp3_2,2
MB,Inh_Htr3a_Bmp3_3,1
MB,Inh_Htr3a_Bmp3_4,14
MB,Inh_Htr3a_Bmp3_5,3
MB,Inh_Htr3a_Bmp3_6,8
MB,Inh_Htr3a_Col5a2,3
MB,Inh_Htr3a_Cxcl14_1,15
MB,Inh_Htr3a_Cxcl14_2,19
MB,Inh_Htr3a_Grpr_1,110
MB,Inh_Htr3a_Grpr_2,27
MB,Inh_Htr3a_Grpr_3,20
MB,Inh_Htr3a_Ibsp_1,7
MB,Inh_Htr3a_Ibsp_2,25
MB,Inh_Htr3a_Ibsp_3,15
MB,Inh_Htr3a_Ibsp_5,14
MB,Inh_Htr3a_Ibsp_6,62
MB,Inh_Htr3a_Nr2e1_1,32
MB,Inh_Htr3a_Nr2e1_2,9
MB,Inh_Htr3a_Nxph3,7
MB,Inh_Htr3a_Pdzph1_1,23
MB,Inh_Htr3a_Pdzph1_2,8
MB,Inh_Htr3a_Pdzph1_3,1
MB,Inh_Htr3a_Pdzph1_4,9
MB,Inh_Htr3a_Pdzph1_5,66
MB,Inh_Htr3a_Prok2,9
MB,Inh_Htr3a_Prom1_1,5
MB,Inh_Htr3a_Prom1_2,0
MB,Inh_Htr3a_Prom1_3,3
MB,Inh_Htr3a_Prom1_4,0
MB,Inh_Htr3a_Tcim_1,1
MB,Inh_Htr3a_Tcim_2,7
MB,Inh_Irx3_Hmcn1,109
MB,Inh_Irx3_Sox14,51
MB,Inh_Irx4_Catspere1_1,3
MB,Inh_Irx4_Catspere1_2,2
MB,Inh_Irx4_Catspere1_3,2
MB,Inh_Irx4_Catspere1_4,2
MB,Inh_Irx4_Catspere1_5,4
MB,Inh_Irx4_Lrat,3
MB,Inh_Irx4_Trh,9
MB,Inh_Irx4_Vip,1
MB,Inh_Irx4_Wif1,5
MB,Inh_Irx5_Erfl_1,21
MB,Inh_Irx5_Erfl_2,76
MB,Inh_Irx5_Plscr5,0
MB,Inh_Irx5_Sall1,3
MB,Inh_Irx5_Shisal2b_1,24
MB,Inh_Irx5_Shisal2b_2,6
MB,Inh_Irx5_Shisal2b_3,1
MB,Inh_Irx5_Tafa4_1,62
MB,Inh_Irx5_Tafa4_2,54
MB,Inh_Irx5_Tafa4_3,22
MB,Inh_Irx5_Tafa4_4,30
MB,Inh_Isl1_Drd1_Folh1_1,0
MB,Inh_Isl1_Drd1_Folh1_2,0
MB,Inh_Klhl14_Gpr101,0
MB,Inh_Lamp5_Egln3_Tgfbi,33
MB,Inh_Lamp5_Ndnf_Adam12,100
MB,Inh_Lamp5_Ndnf_Fmo1_1,3
MB,Inh_Lamp5_Ndnf_Fmo1_2,10
MB,Inh_Lamp5_Ndnf_Prom1,245
MB,Inh_Lamp5_Ndnf_Tac2,19
MB,Inh_Lamp5_Ndnf_Tac2_Htr2c,7
MB,Inh_Lamp5_Ndnf_Tgfbi,55
MB,Inh_Lamp5_Tnnt1_1,155
MB,Inh_Lamp5_Tnnt1_2,30
MB,Inh_Lhx1_Acan,28
MB,Inh_Lhx1_Adamts5,29
MB,Inh_Lhx1_Adgrg2,2
MB,Inh_Lhx1_Col8a1_Otx1,23
MB,Inh_Lhx1_Colq,4
MB,Inh_Lhx1_Corin,94
MB,Inh_Lhx1_Crhbp,23
MB,Inh_Lhx1_Dach2_1,177
MB,Inh_Lhx1_Dach2_2,22
MB,Inh_Lhx1_Dach2_3,50
MB,Inh_Lhx1_Dach2_4,216
MB,Inh_Lhx1_Dlk1_1,580
MB,Inh_Lhx1_Dlk1_2,11
MB,Inh_Lhx1_Dlk1_3,0
MB,Inh_Lhx1_Dlk1_4,43
MB,Inh_Lhx1_Dlk1_5,12
MB,Inh_Lhx1_Dlk1_6,1
MB,Inh_Lhx1_Dlk1_7,5
MB,Inh_Lhx1_Edn1,35
MB,Inh_Lhx1_Egflam_1,28
MB,Inh_Lhx1_Egflam_2,8
MB,Inh_Lhx1_Egflam_4,77
MB,Inh_Lhx1_Egflam_5,60
MB,Inh_Lhx1_Egflam_6,23
MB,Inh_Lhx1_Egflam_7,23
MB,Inh_Lhx1_Egln3,15
MB,Inh_Lhx1_Emx2_1,27
MB,Inh_Lhx1_Emx2_2,1
MB,Inh_Lhx1_Emx2_3,3
MB,Inh_Lhx1_Erfl_1,138
MB,Inh_Lhx1_Erfl_2,8
MB,Inh_Lhx1_Erfl_3,5
MB,Inh_Lhx1_Fgf5,0
MB,Inh_Lhx1_Hcrtr1,4
MB,Inh_Lhx1_Ikzf1,1
MB,Inh_Lhx1_Kcnmb1,45
MB,Inh_Lhx1_Lrrc38_1,130
MB,Inh_Lhx1_Lrrc38_2,551
MB,Inh_Lhx1_Mc4r,236
MB,Inh_Lhx1_Mdfic2,637
MB,Inh_Lhx1_Mecom_Otx1_1,15
MB,Inh_Lhx1_Mecom_Otx1_2,14
MB,Inh_Lhx1_Nkx2-4_1,5
MB,Inh_Lhx1_Nkx2-4_2,1
MB,Inh_Lhx1_Nkx2-4_3,0
MB,Inh_Lhx1_Nmbr_1,9
MB,Inh_Lhx1_Nmbr_2,2
MB,Inh_Lhx1_Npy,168
MB,Inh_Lhx1_Otp_1,48
MB,Inh_Lhx1_Otp_2,17
MB,Inh_Lhx1_Otx1,0
MB,Inh_Lhx1_Otx2_1,32
MB,Inh_Lhx1_Otx2_2,9
MB,Inh_Lhx1_Pax3_1,8
MB,Inh_Lhx1_Pax3_2,8
MB,Inh_Lhx1_Pax3_3,14
MB,Inh_Lhx1_Pnoc,168
MB,Inh_Lhx1_Slco1a6,6
MB,Inh_Lhx1_Smoc2_1,18
MB,Inh_Lhx1_Smoc2_2,2
MB,Inh_Lhx1_Sox14,52
MB,Inh_Lhx1_Tspo2,80
MB,Inh_Lhx1_Vsir_1,8
MB,Inh_Lhx1_Vsir_2,1
MB,Inh_Lhx1_Vsir_3,5
MB,Inh_Lhx1_Vsir_4,16
MB,Inh_Lhx1_Vsir_5,6
MB,Inh_Lhx1_Wnt5a_1,327
MB,Inh_Lhx1_Wnt5a_2,112
MB,Inh_Lhx1_Wnt5a_3,97
MB,Inh_Lhx6_A730046J19Rik_1,0
MB,Inh_Lhx6_Ankfn1,0
MB,Inh_Lhx6_Arhgap28_1,0
MB,Inh_Lhx6_Arhgap28_2,0
MB,Inh_Lhx6_Arhgap28_3,0
MB,Inh_Lhx6_Asb4,0
MB,Inh_Lhx6_C1ql1,0
MB,Inh_Lhx6_Car8_1,281
MB,Inh_Lhx6_Car8_2,78
MB,Inh_Lhx6_Car8_3,35
MB,Inh_Lhx6_Car8_4,5
MB,Inh_Lhx6_Car8_5,14
MB,Inh_Lhx6_Car8_6,8
MB,Inh_Lhx6_Car8_7,5
MB,Inh_Lhx6_Car8_8,47
MB,Inh_Lhx6_Cav1_1,0
MB,Inh_Lhx6_Cav1_2,0
MB,Inh_Lhx6_Ccdc172_1,0
MB,Inh_Lhx6_Ccdc172_2,0
MB,Inh_Lhx6_Cox6a2_Nxph2_1,24
MB,Inh_Lhx6_Cox6a2_Nxph2_2,20
MB,Inh_Lhx6_Cox6a2_Postn,0
MB,Inh_Lhx6_Cox6a2_Rxfp3,0
MB,Inh_Lhx6_Crhbp_1,0
MB,Inh_Lhx6_Crhbp_2,0
MB,Inh_Lhx6_Crhbp_3,0
MB,Inh_Lhx6_Cxcr4_1,9
MB,Inh_Lhx6_Cxcr4_2,9
MB,Inh_Lhx6_Cxcr4_3,7
MB,Inh_Lhx6_Cxcr4_4,6
MB,Inh_Lhx6_Cxcr4_5,23
MB,Inh_Lhx6_Cxcr4_6,10
MB,Inh_Lhx6_Cxcr4_7,17
MB,Inh_Lhx6_Cxcr4_8,12
MB,Inh_Lhx6_Cxcr4_9,15
MB,Inh_Lhx6_Cyp19a1,10
MB,Inh_Lhx6_Cyp26a1,0
MB,Inh_Lhx6_Esr1_Chodl,0
MB,Inh_Lhx6_Esr2_1,2
MB,Inh_Lhx6_Esr2_2,0
MB,Inh_Lhx6_Esr2_3,0
MB,Inh_Lhx6_Esr2_4,0
MB,Inh_Lhx6_Esr2_5,0
MB,Inh_Lhx6_Esr2_6,0
MB,Inh_Lhx6_Esr2_7,0
MB,Inh_Lhx6_Esr2_8,0
MB,Inh_Lhx6_Esr2_9,0
MB,Inh_Lhx6_Esr2_10,0
MB,Inh_Lhx6_Esr2_11,0
MB,Inh_Lhx6_Esr2_12,0
MB,Inh_Lhx6_Esr2_13,0
MB,Inh_Lhx6_Esr2_14,0
MB,Inh_Lhx6_Esr2_15,0
MB,Inh_Lhx6_Esr2_16,0
MB,Inh_Lhx6_Gm8113_1,0
MB,Inh_Lhx6_Gm8113_2,0
MB,Inh_Lhx6_Gm8113_Pthlh,0
MB,Inh_Lhx6_Gpr174_1,2
MB,Inh_Lhx6_Gpr174_2,0
MB,Inh_Lhx6_Gpr179,0
MB,Inh_Lhx6_Iqca_1,0
MB,Inh_Lhx6_Iqca_2,0
MB,Inh_Lhx6_Iqca_3,1
MB,Inh_Lhx6_Iqca_4,0
MB,Inh_Lhx6_Iqca_5,0
MB,Inh_Lhx6_Itgad,0
MB,Inh_Lhx6_Kcnmb1_1,1
MB,Inh_Lhx6_Kcnmb1_2,0
MB,Inh_Lhx6_Kcnmb1_3,0
MB,Inh_Lhx6_Lama4,0
MB,Inh_Lhx6_Lamp5_Hcrtr2,123
MB,Inh_Lhx6_Mc3r_1,0
MB,Inh_Lhx6_Mc3r_2,0
MB,Inh_Lhx6_Moxd1_1,0
MB,Inh_Lhx6_Moxd1_2,0
MB,Inh_Lhx6_Moxd1_3,0
MB,Inh_Lhx6_Moxd1_4,0
MB,Inh_Lhx6_Myo1h_1,0
MB,Inh_Lhx6_Myo1h_2,0
MB,Inh_Lhx6_Nkx2-4_1,14
MB,Inh_Lhx6_Nkx2-4_2,4
MB,Inh_Lhx6_Nkx2-4_3,17
MB,Inh_Lhx6_Nkx2-4_4,3
MB,Inh_Lhx6_Nmu_1,0
MB,Inh_Lhx6_Nmu_2,0
MB,Inh_Lhx6_Nmu_3,0
MB,Inh_Lhx6_Nmu_4,0
MB,Inh_Lhx6_Npy_1,9
MB,Inh_Lhx6_Npy_2,0
MB,Inh_Lhx6_Npy_3,0
MB,Inh_Lhx6_Npy_4,0
MB,Inh_Lhx6_Nr2e1_1,0
MB,Inh_Lhx6_Nr2e1_2,0
MB,Inh_Lhx6_Ntrk1,0
MB,Inh_Lhx6_Pthlh,0
MB,Inh_Lhx6_Pvalb_Tac1,1878
MB,Inh_Lhx6_Scara5,0
MB,Inh_Lhx6_Sctr_1,0
MB,Inh_Lhx6_Sctr_2,0
MB,Inh_Lhx6_Serpinb1b_1,0
MB,Inh_Lhx6_Serpinb1b_2,0
MB,Inh_Lhx6_Serpinb1b_3,0
MB,Inh_Lhx6_Sfrp1_1,0
MB,Inh_Lhx6_Sfrp1_2,0
MB,Inh_Lhx6_Sfrp1_3,0
MB,Inh_Lhx6_Sfrp1_4,0
MB,Inh_Lhx6_Sfrp1_5,0
MB,Inh_Lhx6_Sfrp1_6,1
MB,Inh_Lhx6_Spag17,0
MB,Inh_Lhx6_Sst_A730009L09Rik_Igf1,7
MB,Inh_Lhx6_Sst_A730009L09Rik_Kcnh8,3
MB,Inh_Lhx6_Sst_AW551984,2
MB,Inh_Lhx6_Sst_Ccna1_1,1
MB,Inh_Lhx6_Sst_Ccna1_2,3
MB,Inh_Lhx6_Sst_Ccna1_3,3
MB,Inh_Lhx6_Sst_Chodl_1,21
MB,Inh_Lhx6_Sst_Chodl_2,0
MB,Inh_Lhx6_Sst_Col6a5_1,20
MB,Inh_Lhx6_Sst_Col6a5_2,14
MB,Inh_Lhx6_Sst_Col6a5_3,4
MB,Inh_Lhx6_Sst_Col6a5_4,8
MB,Inh_Lhx6_Sst_Col6a5_5,13
MB,Inh_Lhx6_Sst_Col6a5_6,17
MB,Inh_Lhx6_Sst_Col6a5_7,19
MB,Inh_Lhx6_Sst_Crh_Baiap3,23
MB,Inh_Lhx6_Sst_Crh_Nnmt_1,21
MB,Inh_Lhx6_Sst_Crh_Nnmt_2,24
MB,Inh_Lhx6_Sst_Crh_Nnmt_3,1
MB,Inh_Lhx6_Sst_Crh_Nnmt_4,2
MB,Inh_Lhx6_Sst_Crh_Pdzrn3,42
MB,Inh_Lhx6_Sst_Crh_Shisa9,46
MB,Inh_Lhx6_Sst_Crh_Tac2,4
MB,Inh_Lhx6_Sst_Crhbp,0
MB,Inh_Lhx6_Sst_Crhr2_Fillip1,25
MB,Inh_Lhx6_Sst_Crhr2_Stac,73
MB,Inh_Lhx6_Sst_Ctsc_1,139
MB,Inh_Lhx6_Sst_Ctsc_2,6
MB,Inh_Lhx6_Sst_Ctsc_3,3
MB,Inh_Lhx6_Sst_Ctsc_4,2
MB,Inh_Lhx6_Sst_Ctsc_5,22
MB,Inh_Lhx6_Sst_Ctsc_6,8
MB,Inh_Lhx6_Sst_Ctsc_7,70
MB,Inh_Lhx6_Sst_Ctsc_8,11
MB,Inh_Lhx6_Sst_Ctsc_9,22
MB,Inh_Lhx6_Sst_Edaradd,105
MB,Inh_Lhx6_Sst_Etv1_Ldb2,4
MB,Inh_Lhx6_Sst_Etv1_Pdyn,19
MB,Inh_Lhx6_Sst_Ffar4,10
MB,Inh_Lhx6_Sst_Hpse,745
MB,Inh_Lhx6_Sst_Itgad,0
MB,Inh_Lhx6_Sst_Layn,3
MB,Inh_Lhx6_Sst_Myh13,91
MB,Inh_Lhx6_Sst_Npffr1_Pcsk6,25
MB,Inh_Lhx6_Sst_Npffr1_Rgs6,43
MB,Inh_Lhx6_Sst_Prok2,2
MB,Inh_Lhx6_Sst_Th_Elfn1,4
MB,Inh_Lhx6_Sst_Th_Ephb1,5
MB,Inh_Lhx6_Tent5a_Arhgap28,0
MB,Inh_Lhx6_Th_Crh,0
MB,Inh_Lhx6_Tnfsf8,0
MB,Inh_Lhx6_Trh_1,19
MB,Inh_Lhx6_Trh_2,6
MB,Inh_Lhx6_Tspo2,7
MB,Inh_Lhx6_Vip,0
MB,Inh_Lhx6_Vipr2,123
MB,Inh_Lhx6_Vmn1r209_1,0
MB,Inh_Lhx6_Vmn1r209_2,0
MB,Inh_Lhx8_Arhgef38_1,0
MB,Inh_Lhx8_Arhgef38_2,0
MB,Inh_Lhx8_Arhgef38_3,0
MB,Inh_Lhx8_Arhgef38_4,0
MB,Inh_Lhx8_Arhgef38_5,0
MB,Inh_Lhx8_Arhgef38_6,0
MB,Inh_Lhx8_Arhgef38_7,0
MB,Inh_Lhx8_Arhgef38_8,0
MB,Inh_Lhx8_Ccdc68_1,0
MB,Inh_Lhx8_Ccdc68_2,0
MB,Inh_Lhx8_Ccdc68_3,0
MB,Inh_Lhx8_Chodl,0
MB,Inh_Lhx8_Efhb_1,0
MB,Inh_Lhx8_Efhb_2,0
MB,Inh_Lhx8_Lypd6,0
MB,Inh_Lhx8_Nmu,0
MB,Inh_Lhx8_Oprk1,0
MB,Inh_Lhx8_Pde11a_1,0
MB,Inh_Lhx8_Pde11a_2,0
MB,Inh_Lhx8_Pde11a_3,0
MB,Inh_Lhx8_Pde11a_4,0
MB,Inh_Lhx8_Pde11a_5,0
MB,Inh_Lhx8_Pde11a_6,0
MB,Inh_Lhx8_Pde11a_7,0
MB,Inh_Lhx8_Pde11a_8,0
MB,Inh_Lhx8_Pde11a_9,0
MB,Inh_Lhx8_Pde11a_10,0
MB,Inh_Lhx8_Pde11a_11,0
MB,Inh_Lhx8_Pde11a_12,0
MB,Inh_Lhx8_Rspo2,0
MB,Inh_Lhx8_Th_1,0
MB,Inh_Lhx8_Th_2,0
MB,Inh_Lhx8_Th_3,0
MB,Inh_Lmo2_Chrna2_1,0
MB,Inh_Lmo2_Chrna2_2,0
MB,Inh_Lmo2_Dsg2_1,0
MB,Inh_Lmo2_Dsg2_2,0
MB,Inh_Lmo2_Dsg3,0
MB,Inh_Lmo7_Fbln1_1,1
MB,Inh_Lmo7_Fbln1_2,0
MB,Inh_Lmo7_Fbln1_3,8
MB,Inh_Meox2_Chodl,21
MB,Inh_Meox2_Csta2,21
MB,Inh_Meox2_Sox14,8
MB,Inh_Nkx2-1_Antxr2,0
MB,Inh_Nkx2-1_Asb,0
MB,Inh_Nkx2-1_Gm8113_1,3
MB,Inh_Nkx2-1_Gm8113_2,0
MB,Inh_Nkx2-1_Gm8113_3,0
MB,Inh_Nkx2-1_P2ry10b,0
MB,Inh_Nkx2-1_Serpinb2,0
MB,Inh_Nkx2-1_Sst_1,0
MB,Inh_Nkx2-1_Sst_2,0
MB,Inh_Nkx2-1_Sytl4_1,0
MB,Inh_Nkx2-1_Sytl4_2,0
MB,Inh_Nkx2-2_Antxr2,1
MB,Inh_Nkx2-2_Bcam_1,21
MB,Inh_Nkx2-2_Bcam_2,88
MB,Inh_Nkx2-2_Bcam_3,33
MB,Inh_Nkx2-2_Calcb_1,35
MB,Inh_Nkx2-2_Calcb_2,30
MB,Inh_Nkx2-2_Catsper4,53
MB,Inh_Nkx2-2_Cd40_1,49
MB,Inh_Nkx2-2_Cd40_2,34
MB,Inh_Nkx2-2_Clic5,24
MB,Inh_Nkx2-2_Cpa6_1,88
MB,Inh_Nkx2-2_Cpa6_2,43
MB,Inh_Nkx2-2_Dact1,38
MB,Inh_Nkx2-2_Ecel1_1,65
MB,Inh_Nkx2-2_Ecel1_2,49
MB,Inh_Nkx2-2_Efhb_1,0
MB,Inh_Nkx2-2_Efhb_2,0
MB,Inh_Nkx2-2_Gal,1
MB,Inh_Nkx2-2_Gata2_1,58
MB,Inh_Nkx2-2_Gata2_2,43
MB,Inh_Nkx2-2_Gata2_3,93
MB,Inh_Nkx2-2_Gata2_4,49
MB,Inh_Nkx2-2_Gata2_5,168
MB,Inh_Nkx2-2_Gata2_6,28
MB,Inh_Nkx2-2_Gata2_7,85
MB,Inh_Nkx2-2_Gata2_8,62
MB,Inh_Nkx2-2_Gata2_9,95
MB,Inh_Nkx2-2_Gata2_10,47
MB,Inh_Nkx2-2_Glp1r_Trh_1,88
MB,Inh_Nkx2-2_Glp1r_Trh_2,51
MB,Inh_Nkx2-2_Glp1r_Trh_3,110
MB,Inh_Nkx2-2_Gm16223_1,7
MB,Inh_Nkx2-2_Gm16223_2,7
MB,Inh_Nkx2-2_Hsd17b14,95
MB,Inh_Nkx2-2_Il20ra,100
MB,Inh_Nkx2-2_Itgb6,8
MB,Inh_Nkx2-2_Lcp1,7
MB,Inh_Nkx2-2_Mafb_1,2
MB,Inh_Nkx2-2_Mafb_2,1
MB,Inh_Nkx2-2_Mafb_3,0
MB,Inh_Nkx2-2_Mc4r_1,29
MB,Inh_Nkx2-2_Mc4r_2,17
MB,Inh_Nkx2-2_Mc4r_3,9
MB,Inh_Nkx2-2_Moxd1,2
MB,Inh_Nkx2-2_Npy_1,27
MB,Inh_Nkx2-2_Npy_2,22
MB,Inh_Nkx2-2_Npy_3,69
MB,Inh_Nkx2-2_Nxph2,49
MB,Inh_Nkx2-2_Oxtr_1,81
MB,Inh_Nkx2-2_Oxtr_2,30
MB,Inh_Nkx2-2_Pdzk1ip1,61
MB,Inh_Nkx2-2_Pnoc_1,0
MB,Inh_Nkx2-2_Pnoc_2,1
MB,Inh_Nkx2-2_Ppp1r17,2
MB,Inh_Nkx2-2_Prrxl1,157
MB,Inh_Nkx2-2_Rab3b_1,449
MB,Inh_Nkx2-2_Slc26a7_1,140
MB,Inh_Nkx2-2_Slc26a7_2,23
MB,Inh_Nkx2-2_Sox14_1,43
MB,Inh_Nkx2-2_Sox14_2,2
MB,Inh_Nkx2-2_Sox14_3,36
MB,Inh_Nkx2-2_Svep1,17
MB,Inh_Nkx2-2_Svep1_1,94
MB,Inh_Nkx2-2_Svep1_2,85
MB,Inh_Nkx2-2_Tecrl_1,62
MB,Inh_Nkx2-2_Tpm2_1,65
MB,Inh_Nkx2-2_Tpm2_2,69
MB,Inh_Nkx2-2_Trh,48
MB,Inh_Nkx2-2_Trh_1,147
MB,Inh_Nkx2-2_Trh_2,97
MB,Inh_Nkx2-2_Tspo2_1,144
MB,Inh_Nkx2-2_Tspo2_2,65
MB,Inh_Nkx2-2_Ush2a,76
MB,Inh_Nkx2-2_Vip,55
MB,Inh_Nkx2-2_Vwa7,90
MB,Inh_Nkx6-1_Cox8b,0
MB,Inh_Nkx6-1_Ikzf1,0
MB,Inh_Nrk_Drd3,6
MB,Inh_Nrk_Gpr176_1,0
MB,Inh_Nrk_Gpr176_2,0
MB,Inh_Nrk_Kcnmb1_1,2
MB,Inh_Nrk_Kcnmb1_2,4
MB,Inh_Nrk_Kcnmb1_3,2
MB,Inh_Nrk_Kctd16,195
MB,Inh_Nrk_Tox2,0
MB,Inh_Onecut1_Frem3,0
MB,Inh_Onecut1_Gldn,0
MB,Inh_Onecut1_Krt9,0
MB,Inh_Onecut1_Mctp2,0
MB,Inh_Onecut1_Met_1,0
MB,Inh_Onecut1_Met_2,0
MB,Inh_Onecut1_Met_3,0
MB,Inh_Onecut1_Met_4,0
MB,Inh_Onecut1_Slc16a12,0
MB,Inh_Onecut1_Sncg_1,0
MB,Inh_Onecut1_Sncg_2,0
MB,Inh_Onecut3_Aass_1,0
MB,Inh_Onecut3_Aass_2,0
MB,Inh_Onecut3_Aass_3,0
MB,Inh_Onecut3_Arsj,0
MB,Inh_Onecut3_Aspm_1,0
MB,Inh_Onecut3_Aspm_2,0
MB,Inh_Onecut3_Bmp4,0
MB,Inh_Onecut3_Calcrl,0
MB,Inh_Onecut3_Catspere1_1,0
MB,Inh_Onecut3_Catspere1_2,0
MB,Inh_Onecut3_Catspere1_3,0
MB,Inh_Onecut3_Ccdc192_1,0
MB,Inh_Onecut3_Ccdc192_2,0
MB,Inh_Onecut3_Ccdc192_3,0
MB,Inh_Onecut3_Col6a3,0
MB,Inh_Onecut3_Colq_1,82
MB,Inh_Onecut3_Colq_2,13
MB,Inh_Onecut3_Colq_3,0
MB,Inh_Onecut3_Crabp1_1,0
MB,Inh_Onecut3_Crabp1_2,0
MB,Inh_Onecut3_Crabp1_3,0
MB,Inh_Onecut3_Esr2_1,0
MB,Inh_Onecut3_Esr2_2,0
MB,Inh_Onecut3_Fbxo40,0
MB,Inh_Onecut3_Frk,0
MB,Inh_Onecut3_Gcnt4,0
MB,Inh_Onecut3_Gpr174,0
MB,Inh_Onecut3_Klk9,0
MB,Inh_Onecut3_Lsp1_1,114
MB,Inh_Onecut3_Lsp1_2,118
MB,Inh_Onecut3_Nox3,0
MB,Inh_Onecut3_Npb_1,63
MB,Inh_Onecut3_Npb_2,42
MB,Inh_Onecut3_Npy_1,0
MB,Inh_Onecut3_Npy_2,0
MB,Inh_Onecut3_Npy_3,0
MB,Inh_Onecut3_Otx1,452
MB,Inh_Onecut3_Pappa2,0
MB,Inh_Onecut3_Piezo2_1,0
MB,Inh_Onecut3_Piezo2_2,0
MB,Inh_Onecut3_Piezo2_3,0
MB,Inh_Onecut3_Piezo2_4,0
MB,Inh_Onecut3_Sox14,0
MB,Inh_Onecut3_Srpx2,0
MB,Inh_Onecut3_Svs5,343
MB,Inh_Onecut3_Tbpl2,0
MB,Inh_Onecut3_Tcf24_1,1
MB,Inh_Onecut3_Tcf24_2,0
MB,Inh_Onecut3_Tcf24_3,0
MB,Inh_Onecut3_Twist2,13
MB,Inh_Onecut3_Uts2b_1,0
MB,Inh_Onecut3_Uts2b_2,0
MB,Inh_Onecut3_Wnt16,73
MB,Inh_Otx1_Acacb_1,14
MB,Inh_Otx1_Acacb_2,2
MB,Inh_Otx1_Acacb_3,8
MB,Inh_Otx1_Acacb_4,0
MB,Inh_Otx1_Calcr,39
MB,Inh_Otx1_Cd22,14
MB,Inh_Otx1_Cd36_1,114
MB,Inh_Otx1_Cd36_2,52
MB,Inh_Otx1_Cd36_3,36
MB,Inh_Otx1_Coch_1,60
MB,Inh_Otx1_Coch_2,30
MB,Inh_Otx1_Dkk1,31
MB,Inh_Otx1_Dytn,194
MB,Inh_Otx1_Fmo1,6
MB,Inh_Otx1_Igsf9,0
MB,Inh_Otx1_Maf_1,37
MB,Inh_Otx1_Maf_2,4
MB,Inh_Otx1_Nrtn_1,759
MB,Inh_Otx1_Nrtn_2,117
MB,Inh_Otx1_Nrtn_3,50
MB,Inh_Otx1_Pax3,0
MB,Inh_Otx1_Pmfbp1,79
MB,Inh_Otx1_Pmfbp1_1,20
MB,Inh_Otx1_Pmfbp1_2,12
MB,Inh_Otx1_Ppp1r3a,160
MB,Inh_Otx1_Ptgdr,17
MB,Inh_Otx1_Sox14,143
MB,Inh_Otx1_Sox14_1,42
MB,Inh_Otx1_Sox14_2,2
MB,Inh_Otx1_Sox14_3,20
MB,Inh_Otx1_Svs5_1,33
MB,Inh_Otx1_Svs5_2,21
