cell_type,dendro_order,cell_type_short,study,study_type
Zeng|2168,8434,2168,Zeng,Cells
Zeng|2366,8435,2366,Zeng,Cells
Zeng|2169,8436,2169,Zeng,Cells
Zeng|2123,8437,2123,Zeng,Cells
Zeng|2132,8438,2132,Zeng,Cells
Zeng|2135,8439,2135,Zeng,Cells
Zeng|2136,8440,2136,Zeng,Cells
Zeng|2316,8441,2316,Zeng,Cells
Zeng|2317,8442,2317,Zeng,Cells
Macosko|Ex_Nkx2-4_Celsr1,8443,Ex_Nkx2-4_Celsr1,Macosko,Nuclei
Zeng|2314,8444,2314,Zeng,Cells
Zeng|2315,8445,2315,Zeng,Cells
Macosko|Ex_Nkx2-4_Spp1_1,8446,Ex_Nkx2-4_Spp1_1,Macosko,Nuclei
Macosko|Ex_Nkx2-4_Spp1_2,8447,Ex_Nkx2-4_Spp1_2,Macosko,Nuclei
Zeng|2130,8448,2130,Zeng,Cells
Macosko|Ex_Nkx2-4_Mgmt,8449,Ex_Nkx2-4_Mgmt,Macosko,Nuclei
Zeng|2326,8450,2326,Zeng,Cells
Macosko|Ex_Nkx2-4_Mettl11b_3,8451,Ex_Nkx2-4_Mettl11b_3,Macosko,Nuclei
Zeng|2320,8452,2320,Zeng,Cells
Macosko|Ex_Nkx2-4_Ednra_1,8453,Ex_Nkx2-4_Ednra_1,Macosko,Nuclei
Macosko|Ex_Nkx2-4_Mettl11b_1,8454,Ex_Nkx2-4_Mettl11b_1,Macosko,Nuclei
Macosko|Ex_Nkx2-4_Mettl11b_2,8455,Ex_Nkx2-4_Mettl11b_2,Macosko,Nuclei
Macosko|Ex_Nkx2-4_Ppp1r17_1,8456,Ex_Nkx2-4_Ppp1r17_1,Macosko,Nuclei
Macosko|Ex_Nkx2-4_Ednra_2,8457,Ex_Nkx2-4_Ednra_2,Macosko,Nuclei
Zeng|2324,8458,2324,Zeng,Cells
Zeng|2325,8459,2325,Zeng,Cells
Macosko|Ex_Nkx2-4_Cd44_5,8460,Ex_Nkx2-4_Cd44_5,Macosko,Nuclei
Macosko|Ex_Nkx2-4_Fezf2,8461,Ex_Nkx2-4_Fezf2,Macosko,Nuclei
Zeng|2319,8462,2319,Zeng,Cells
Macosko|Ex_Nkx2-4_Serpinb1b,8463,Ex_Nkx2-4_Serpinb1b,Macosko,Nuclei
Zeng|2318,8464,2318,Zeng,Cells
Macosko|Ex_Nkx2-4_Cd44_1,8465,Ex_Nkx2-4_Cd44_1,Macosko,Nuclei
Macosko|Ex_Nkx2-4_Cd44_2,8466,Ex_Nkx2-4_Cd44_2,Macosko,Nuclei
Macosko|Ex_Nkx2-4_Cd44_3,8467,Ex_Nkx2-4_Cd44_3,Macosko,Nuclei
Zeng|2322,8468,2322,Zeng,Cells
Macosko|Ex_Nkx2-4_Ppp1r17_2,8469,Ex_Nkx2-4_Ppp1r17_2,Macosko,Nuclei
Zeng|2321,8470,2321,Zeng,Cells
Macosko|Ex_Nkx2-4_Chrdl1,8471,Ex_Nkx2-4_Chrdl1,Macosko,Nuclei
Zeng|2323,8472,2323,Zeng,Cells
Zeng|2487,8473,2487,Zeng,Cells
Zeng|2505,8474,2505,Zeng,Cells
Macosko|Ex_Dmrta2_Fn1_1,8475,Ex_Dmrta2_Fn1_1,Macosko,Nuclei
Zeng|2148,8476,2148,Zeng,Cells
Macosko|Ex_Dmrta2_Fn1_2,8477,Ex_Dmrta2_Fn1_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Fn1_3,8478,Ex_Dmrta2_Fn1_3,Macosko,Nuclei
Macosko|Ex_Lmx1a_Ube2u_1,8479,Ex_Lmx1a_Ube2u_1,Macosko,Nuclei
Macosko|Ex_Lmx1a_Ube2u_2,8480,Ex_Lmx1a_Ube2u_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Prkcq_1,8481,Ex_Dmrta2_Prkcq_1,Macosko,Nuclei
Macosko|Ex_Dmrta2_Prkcq_3,8482,Ex_Dmrta2_Prkcq_3,Macosko,Nuclei
Macosko|Ex_Dmrta2_Prkcq_4,8483,Ex_Dmrta2_Prkcq_4,Macosko,Nuclei
Macosko|Ex_Sim1_Ndnf_1,8484,Ex_Sim1_Ndnf_1,Macosko,Nuclei
Macosko|Ex_Lmx1a_Bdnf_1,8485,Ex_Lmx1a_Bdnf_1,Macosko,Nuclei
Macosko|Ex_Dmrta2_Prkcq_6,8486,Ex_Dmrta2_Prkcq_6,Macosko,Nuclei
Macosko|Ex_Dmrta2_Prkcq_2,8487,Ex_Dmrta2_Prkcq_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Prkcq_5,8488,Ex_Dmrta2_Prkcq_5,Macosko,Nuclei
Macosko|Ex_Sim1_Nkx2-2_3,8489,Ex_Sim1_Nkx2-2_3,Macosko,Nuclei
Macosko|Ex_Sim1_Pdgfd_1,8490,Ex_Sim1_Pdgfd_1,Macosko,Nuclei
Macosko|Ex_Pitx2_Nkx2-2_4,8491,Ex_Pitx2_Nkx2-2_4,Macosko,Nuclei
Macosko|Ex_Nkx2-2_Robo3_2,8492,Ex_Nkx2-2_Robo3_2,Macosko,Nuclei
Macosko|Ex_Pitx2_Nkx2-2_3,8493,Ex_Pitx2_Nkx2-2_3,Macosko,Nuclei
Macosko|Ex_Pitx2_Nkx2-2_5,8494,Ex_Pitx2_Nkx2-2_5,Macosko,Nuclei
Macosko|Ex_Pitx2_Nkx2-2_1,8495,Ex_Pitx2_Nkx2-2_1,Macosko,Nuclei
Macosko|Ex_Pitx2_Nkx2-2_2,8496,Ex_Pitx2_Nkx2-2_2,Macosko,Nuclei
Zeng|2528,8497,2528,Zeng,Cells
Zeng|2495,8498,2495,Zeng,Cells
Zeng|2517,8499,2517,Zeng,Cells
Zeng|2521,8500,2521,Zeng,Cells
Zeng|2524,8501,2524,Zeng,Cells
Zeng|2525,8502,2525,Zeng,Cells
Zeng|2510,8503,2510,Zeng,Cells
Zeng|2511,8504,2511,Zeng,Cells
Zeng|2519,8505,2519,Zeng,Cells
Zeng|2522,8506,2522,Zeng,Cells
Zeng|2512,8507,2512,Zeng,Cells
Zeng|2509,8508,2509,Zeng,Cells
Zeng|2513,8509,2513,Zeng,Cells
Zeng|2530,8510,2530,Zeng,Cells
Zeng|2514,8511,2514,Zeng,Cells
Zeng|2515,8512,2515,Zeng,Cells
Zeng|24473,8513,24473,Zeng,Cells
Macosko|Ex_Tfap2d_Mgst2_3,8514,Ex_Tfap2d_Mgst2_3,Macosko,Nuclei
Macosko|Ex_Defb1_Wif1,8515,Ex_Defb1_Wif1,Macosko,Nuclei
Zeng|4690,8516,4690,Zeng,Cells
Zeng|4708,8517,4708,Zeng,Cells
Zeng|4709,8518,4709,Zeng,Cells
Macosko|Ex_Prox1_Npy,8519,Ex_Prox1_Npy,Macosko,Nuclei
Macosko|Ex_Defb1_Ldoc1_2,8520,Ex_Defb1_Ldoc1_2,Macosko,Nuclei
Macosko|Ex_Defb1_Mab21l2,8521,Ex_Defb1_Mab21l2,Macosko,Nuclei
Macosko|Ex_Tfap2d_Sema3d_1,8522,Ex_Tfap2d_Sema3d_1,Macosko,Nuclei
Macosko|Ex_Zic1_Bhlhe23,8523,Ex_Zic1_Bhlhe23,Macosko,Nuclei
Zeng|4840,8524,4840,Zeng,Cells
Macosko|Ex_Tfap2d_Sema3d_2,8525,Ex_Tfap2d_Sema3d_2,Macosko,Nuclei
Macosko|Ex_Tfap2d_Sema3d_3,8526,Ex_Tfap2d_Sema3d_3,Macosko,Nuclei
Macosko|Ex_Tfap2d_Sema3d_4,8527,Ex_Tfap2d_Sema3d_4,Macosko,Nuclei
Zeng|4731,8528,4731,Zeng,Cells
Zeng|4730,8529,4730,Zeng,Cells
Macosko|Ex_Zic1_S100a11,8530,Ex_Zic1_S100a11,Macosko,Nuclei
Macosko|Ex_Zic1_Slc38a4,8531,Ex_Zic1_Slc38a4,Macosko,Nuclei
Zeng|4729,8532,4729,Zeng,Cells
Zeng|4851,8533,4851,Zeng,Cells
Zeng|4764,8534,4764,Zeng,Cells
Zeng|4762,8535,4762,Zeng,Cells
Zeng|4765,8536,4765,Zeng,Cells
Zeng|4702,8537,4702,Zeng,Cells
Zeng|4728,8538,4728,Zeng,Cells
Zeng|4732,8539,4732,Zeng,Cells
Macosko|Ex_Tfap2d_Slc38a4_1,8540,Ex_Tfap2d_Slc38a4_1,Macosko,Nuclei
Macosko|Ex_Tfap2d_Slc38a4_2,8541,Ex_Tfap2d_Slc38a4_2,Macosko,Nuclei
Macosko|Ex_Tfap2d_Mab21l2_1,8542,Ex_Tfap2d_Mab21l2_1,Macosko,Nuclei
Zeng|4692,8543,4692,Zeng,Cells
Macosko|Ex_Tfap2d_Mab21l2_2,8544,Ex_Tfap2d_Mab21l2_2,Macosko,Nuclei
Zeng|4691,8545,4691,Zeng,Cells
Zeng|3410,8546,3410,Zeng,Cells
Zeng|24413,8547,24413,Zeng,Cells
Zeng|2297,8548,2297,Zeng,Cells
Zeng|2312,8549,2312,Zeng,Cells
Macosko|Ex_Pax6_Cfap77_2,8550,Ex_Pax6_Cfap77_2,Macosko,Nuclei
Macosko|Ex_Pax6_Mtnr1a,8551,Ex_Pax6_Mtnr1a,Macosko,Nuclei
Macosko|Ex_Pax6_Tmc1,8552,Ex_Pax6_Tmc1,Macosko,Nuclei
Zeng|2303,8553,2303,Zeng,Cells
Macosko|Ex_Pax6_Otx1_3,8554,Ex_Pax6_Otx1_3,Macosko,Nuclei
Zeng|2310,8555,2310,Zeng,Cells
Macosko|Ex_Pax6_Zic5,8556,Ex_Pax6_Zic5,Macosko,Nuclei
Zeng|2311,8557,2311,Zeng,Cells
Macosko|Ex_Pax6_Serpinb11,8558,Ex_Pax6_Serpinb11,Macosko,Nuclei
Zeng|2304,8559,2304,Zeng,Cells
Zeng|2309,8560,2309,Zeng,Cells
Macosko|Ex_Pax6_Otx1_1,8561,Ex_Pax6_Otx1_1,Macosko,Nuclei
Macosko|Ex_Pax6_Otx1_2,8562,Ex_Pax6_Otx1_2,Macosko,Nuclei
Zeng|2302,8563,2302,Zeng,Cells
Zeng|2200,8564,2200,Zeng,Cells
Macosko|Ex_Lmx1a_Rrad,8565,Ex_Lmx1a_Rrad,Macosko,Nuclei
Macosko|Ex_Dmrta2_Greb1_1,8566,Ex_Dmrta2_Greb1_1,Macosko,Nuclei
Zeng|2209,8567,2209,Zeng,Cells
Zeng|2210,8568,2210,Zeng,Cells
Macosko|Ex_Defb1_Fgf17,8569,Ex_Defb1_Fgf17,Macosko,Nuclei
Macosko|Ex_Dmrta2_Greb1_2,8570,Ex_Dmrta2_Greb1_2,Macosko,Nuclei
Macosko|Ex_Maff_Atf3_1,8571,Ex_Maff_Atf3_1,Macosko,Nuclei
Macosko|Ex_Maff_Atf3_3,8572,Ex_Maff_Atf3_3,Macosko,Nuclei
Zeng|2205,8573,2205,Zeng,Cells
Zeng|2202,8574,2202,Zeng,Cells
Zeng|2198,8575,2198,Zeng,Cells
Macosko|Ex_Lmx1a_Agtr1b,8576,Ex_Lmx1a_Agtr1b,Macosko,Nuclei
Macosko|Ex_Lmx1a_Tinag,8577,Ex_Lmx1a_Tinag,Macosko,Nuclei
Macosko|Ex_Dmrta2_Chodl_1,8578,Ex_Dmrta2_Chodl_1,Macosko,Nuclei
Macosko|Ex_Dmrta2_Chodl_2,8579,Ex_Dmrta2_Chodl_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Chodl_3,8580,Ex_Dmrta2_Chodl_3,Macosko,Nuclei
Macosko|Ex_Dmrta2_Chodl_4,8581,Ex_Dmrta2_Chodl_4,Macosko,Nuclei
Zeng|2147,8582,2147,Zeng,Cells
Macosko|Ex_Dmrta2_Gm7271,8583,Ex_Dmrta2_Gm7271,Macosko,Nuclei
Macosko|Ex_Dmrta2_Nmu,8584,Ex_Dmrta2_Nmu,Macosko,Nuclei
Zeng|2150,8585,2150,Zeng,Cells
Macosko|Ex_Emx2_Pamr1,8586,Ex_Emx2_Pamr1,Macosko,Nuclei
Macosko|Ex_Emx2_Foxa2_2,8587,Ex_Emx2_Foxa2_2,Macosko,Nuclei
Macosko|Ex_Emx2_Foxa2_3,8588,Ex_Emx2_Foxa2_3,Macosko,Nuclei
Zeng|2158,8589,2158,Zeng,Cells
Macosko|Ex_Dmrta2_Lhx1_3,8590,Ex_Dmrta2_Lhx1_3,Macosko,Nuclei
Macosko|Ex_Emx2_Foxa2_1,8591,Ex_Emx2_Foxa2_1,Macosko,Nuclei
Zeng|2175,8592,2175,Zeng,Cells
Macosko|Ex_Dmrta2_Irx3,8593,Ex_Dmrta2_Irx3,Macosko,Nuclei
Macosko|Ex_Dmrta2_Fam83b_1,8594,Ex_Dmrta2_Fam83b_1,Macosko,Nuclei
Macosko|Ex_Dmrta2_Fam83b_2,8595,Ex_Dmrta2_Fam83b_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Col6a6_1,8596,Ex_Dmrta2_Col6a6_1,Macosko,Nuclei
Zeng|2212,8597,2212,Zeng,Cells
Macosko|Ex_Dmrta2_Lhx1_1,8598,Ex_Dmrta2_Lhx1_1,Macosko,Nuclei
Macosko|Ex_Dmrta2_Col6a6_2,8599,Ex_Dmrta2_Col6a6_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Col6a6_3,8600,Ex_Dmrta2_Col6a6_3,Macosko,Nuclei
Macosko|Ex_Lmx1a_Irx3_1,8601,Ex_Lmx1a_Irx3_1,Macosko,Nuclei
Macosko|Ex_Lmx1a_Irx3_2,8602,Ex_Lmx1a_Irx3_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Lhx1_2,8603,Ex_Dmrta2_Lhx1_2,Macosko,Nuclei
Zeng|2201,8604,2201,Zeng,Cells
Zeng|2211,8605,2211,Zeng,Cells
Macosko|Ex_Dmrta2_Arhgap36_1,8606,Ex_Dmrta2_Arhgap36_1,Macosko,Nuclei
Macosko|Ex_Dmrta2_Arhgap36_2,8607,Ex_Dmrta2_Arhgap36_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Arhgap36_3,8608,Ex_Dmrta2_Arhgap36_3,Macosko,Nuclei
Macosko|Ex_Dmrta2_Tgm6_1,8609,Ex_Dmrta2_Tgm6_1,Macosko,Nuclei
Macosko|Ex_Dmrta2_Tgm6_2,8610,Ex_Dmrta2_Tgm6_2,Macosko,Nuclei
Macosko|Ex_Dmrta2_Chat,8611,Ex_Dmrta2_Chat,Macosko,Nuclei
Macosko|Ex_Dmrta2_Frem1,8612,Ex_Dmrta2_Frem1,Macosko,Nuclei
Macosko|Ex_Lmx1a_Irx3_3,8613,Ex_Lmx1a_Irx3_3,Macosko,Nuclei
Zeng|2206,8614,2206,Zeng,Cells
Macosko|Ex_Lmx1a_Irx3_5,8615,Ex_Lmx1a_Irx3_5,Macosko,Nuclei
Zeng|2199,8616,2199,Zeng,Cells
Macosko|Ex_Lmx1a_Irx3_6,8617,Ex_Lmx1a_Irx3_6,Macosko,Nuclei
Macosko|Ex_Lmx1a_Irx3_4,8618,Ex_Lmx1a_Irx3_4,Macosko,Nuclei
Macosko|Ex_Lmx1a_Arhgap36,8619,Ex_Lmx1a_Arhgap36,Macosko,Nuclei
Macosko|Ex_Lmx1a_Irx3_7,8620,Ex_Lmx1a_Irx3_7,Macosko,Nuclei
Zeng|2197,8621,2197,Zeng,Cells
Zeng|2245,8622,2245,Zeng,Cells
Zeng|2227,8623,2227,Zeng,Cells
Zeng|2228,8624,2228,Zeng,Cells
Zeng|2223,8625,2223,Zeng,Cells
Zeng|2235,8626,2235,Zeng,Cells
Macosko|Ex_Lmx1a_H2-Q10_2,8627,Ex_Lmx1a_H2-Q10_2,Macosko,Nuclei
Macosko|Ex_Lmx1a_Kcp_1,8628,Ex_Lmx1a_Kcp_1,Macosko,Nuclei
Zeng|2217,8629,2217,Zeng,Cells
Zeng|2218,8630,2218,Zeng,Cells
Zeng|2221,8631,2221,Zeng,Cells
Zeng|2222,8632,2222,Zeng,Cells
Macosko|Ex_Lmx1a_Kcp_2,8633,Ex_Lmx1a_Kcp_2,Macosko,Nuclei
Macosko|Ex_Lmx1a_Kcp_3,8634,Ex_Lmx1a_Kcp_3,Macosko,Nuclei
Zeng|2238,8635,2238,Zeng,Cells
Zeng|2216,8636,2216,Zeng,Cells
Macosko|Ex_Lmx1a_H2-Q10_1,8637,Ex_Lmx1a_H2-Q10_1,Macosko,Nuclei
Zeng|2237,8638,2237,Zeng,Cells
Macosko|Ex_Lmx1a_H2-Q10_3,8639,Ex_Lmx1a_H2-Q10_3,Macosko,Nuclei
Zeng|2236,8640,2236,Zeng,Cells
Zeng|2241,8641,2241,Zeng,Cells
Zeng|2242,8642,2242,Zeng,Cells
Macosko|Ex_Lmx1a_Bnc2,8643,Ex_Lmx1a_Bnc2,Macosko,Nuclei
Zeng|2231,8644,2231,Zeng,Cells
Macosko|Ex_Lmx1a_Crh_Barhl1,8645,Ex_Lmx1a_Crh_Barhl1,Macosko,Nuclei
Macosko|Ex_Lmx1a_Pkd1l1,8646,Ex_Lmx1a_Pkd1l1,Macosko,Nuclei
Zeng|2240,8647,2240,Zeng,Cells
Macosko|Ex_Lmx1a_Itih5_2,8648,Ex_Lmx1a_Itih5_2,Macosko,Nuclei
Zeng|2239,8649,2239,Zeng,Cells
Macosko|Ex_Lmx1a_Itih5_1,8650,Ex_Lmx1a_Itih5_1,Macosko,Nuclei
Zeng|2243,8651,2243,Zeng,Cells
Zeng|2232,8652,2232,Zeng,Cells
Zeng|2220,8653,2220,Zeng,Cells
Macosko|Ex_Lmx1a_Itih5,8654,Ex_Lmx1a_Itih5,Macosko,Nuclei
Zeng|2219,8655,2219,Zeng,Cells
Macosko|Ex_Pitx2_Odad2_2,8656,Ex_Pitx2_Odad2_2,Macosko,Nuclei
Macosko|Ex_Pitx2_Odad2_3,8657,Ex_Pitx2_Odad2_3,Macosko,Nuclei
Macosko|Ex_Lmx1a_Jhy,8658,Ex_Lmx1a_Jhy,Macosko,Nuclei
Macosko|Ex_Lmx1a_Pgr15l_1,8659,Ex_Lmx1a_Pgr15l_1,Macosko,Nuclei
Zeng|2229,8660,2229,Zeng,Cells
Macosko|Ex_Lmx1a_Odad2_1,8661,Ex_Lmx1a_Odad2_1,Macosko,Nuclei
Zeng|2234,8662,2234,Zeng,Cells
Zeng|2230,8663,2230,Zeng,Cells
Zeng|2233,8664,2233,Zeng,Cells
Macosko|Ex_Lmx1a_Abca8a_1,8665,Ex_Lmx1a_Abca8a_1,Macosko,Nuclei
Macosko|Ex_Lmx1a_Abca8a_2,8666,Ex_Lmx1a_Abca8a_2,Macosko,Nuclei
Macosko|Ex_Lmx1a_Crh,8667,Ex_Lmx1a_Crh,Macosko,Nuclei
Macosko|Ex_Lmx1a_Odad2_2,8668,Ex_Lmx1a_Odad2_2,Macosko,Nuclei
Zeng|2526,8669,2526,Zeng,Cells
Zeng|2520,8670,2520,Zeng,Cells
Macosko|Ex_Fezf1_Bnc2_3,8671,Ex_Fezf1_Bnc2_3,Macosko,Nuclei
Zeng|2508,8672,2508,Zeng,Cells
Macosko|Ex_Fezf1_Bnc2_1,8673,Ex_Fezf1_Bnc2_1,Macosko,Nuclei
Zeng|2518,8674,2518,Zeng,Cells
Macosko|Ex_Fezf1_Bnc2_2,8675,Ex_Fezf1_Bnc2_2,Macosko,Nuclei
Zeng|2507,8676,2507,Zeng,Cells
Macosko|Ex_Sim1_Pgr15l_3,8677,Ex_Sim1_Pgr15l_3,Macosko,Nuclei
Zeng|2484,8678,2484,Zeng,Cells
Zeng|2481,8679,2481,Zeng,Cells
Macosko|Ex_Sim1_Bfsp2_1,8680,Ex_Sim1_Bfsp2_1,Macosko,Nuclei
Macosko|Ex_Sim1_Pgr15l_4,8681,Ex_Sim1_Pgr15l_4,Macosko,Nuclei
Zeng|2506,8682,2506,Zeng,Cells
Zeng|2483,8683,2483,Zeng,Cells
Zeng|2482,8684,2482,Zeng,Cells
Macosko|Ex_Sim1_Sema3d,8685,Ex_Sim1_Sema3d,Macosko,Nuclei
Macosko|Ex_Sim1_Ppp1r1c_1,8686,Ex_Sim1_Ppp1r1c_1,Macosko,Nuclei
Macosko|Ex_Sim1_Ppp1r1c_2,8687,Ex_Sim1_Ppp1r1c_2,Macosko,Nuclei
Macosko|Ex_Sim1_Pgr15l_1,8688,Ex_Sim1_Pgr15l_1,Macosko,Nuclei
Macosko|Ex_Sim1_Pgr15l_2,8689,Ex_Sim1_Pgr15l_2,Macosko,Nuclei
Zeng|2477,8690,2477,Zeng,Cells
Macosko|Ex_Sim1_Cd34_4,8691,Ex_Sim1_Cd34_4,Macosko,Nuclei
Zeng|2491,8692,2491,Zeng,Cells
Macosko|Ex_Sim1_Cd34_1,8693,Ex_Sim1_Cd34_1,Macosko,Nuclei
Zeng|2114,8694,2114,Zeng,Cells
Macosko|Ex_Sim1_Cd34_2,8695,Ex_Sim1_Cd34_2,Macosko,Nuclei
Macosko|Ex_Sim1_Cd34_3,8696,Ex_Sim1_Cd34_3,Macosko,Nuclei
Zeng|2497,8697,2497,Zeng,Cells
Zeng|2208,8698,2208,Zeng,Cells
Macosko|Ex_Lmx1a_Mab21l3,8699,Ex_Lmx1a_Mab21l3,Macosko,Nuclei
Macosko|Ex_Lmx1a_Tgfbr2,8700,Ex_Lmx1a_Tgfbr2,Macosko,Nuclei
Macosko|Ex_Lmx1a_Irx6_1,8701,Ex_Lmx1a_Irx6_1,Macosko,Nuclei
Zeng|2215,8702,2215,Zeng,Cells
Macosko|Ex_Lmx1a_Irx6_2,8703,Ex_Lmx1a_Irx6_2,Macosko,Nuclei
Macosko|Ex_Lmx1a_Irx6_3,8704,Ex_Lmx1a_Irx6_3,Macosko,Nuclei
Zeng|2207,8705,2207,Zeng,Cells
Macosko|Ex_Lmx1a_Qrfprl_1,8706,Ex_Lmx1a_Qrfprl_1,Macosko,Nuclei
Macosko|Ex_Lmx1a_Qrfprl_2,8707,Ex_Lmx1a_Qrfprl_2,Macosko,Nuclei
Zeng|2204,8708,2204,Zeng,Cells
Macosko|Ex_Lmx1a_Dkkl1,8709,Ex_Lmx1a_Dkkl1,Macosko,Nuclei
Zeng|2203,8710,2203,Zeng,Cells
Macosko|Ex_Lmx1a_Ngfr,8711,Ex_Lmx1a_Ngfr,Macosko,Nuclei
Zeng|2185,8712,2185,Zeng,Cells
Macosko|Ex_Lmx1a_Cckar_3,8713,Ex_Lmx1a_Cckar_3,Macosko,Nuclei
Macosko|Ex_Lmx1a_Cckar_2,8714,Ex_Lmx1a_Cckar_2,Macosko,Nuclei
Zeng|2184,8715,2184,Zeng,Cells
Zeng|2186,8716,2186,Zeng,Cells
Macosko|Ex_Lmx1a_Cckar_1,8717,Ex_Lmx1a_Cckar_1,Macosko,Nuclei
Zeng|2196,8718,2196,Zeng,Cells
Zeng|2187,8719,2187,Zeng,Cells
Zeng|2195,8720,2195,Zeng,Cells
Zeng|2183,8721,2183,Zeng,Cells
Zeng|2189,8722,2189,Zeng,Cells
Zeng|2191,8723,2191,Zeng,Cells
Zeng|2194,8724,2194,Zeng,Cells
Zeng|2190,8725,2190,Zeng,Cells
Zeng|2192,8726,2192,Zeng,Cells
Zeng|2193,8727,2193,Zeng,Cells
Zeng|2188,8728,2188,Zeng,Cells
Macosko|Ex_Lmx1a_Lepr,8729,Ex_Lmx1a_Lepr,Macosko,Nuclei
Macosko|Ex_Lmx1a_Pgr15l_2,8730,Ex_Lmx1a_Pgr15l_2,Macosko,Nuclei
Macosko|Ex_Lmx1a_Dnaaf6b_1,8731,Ex_Lmx1a_Dnaaf6b_1,Macosko,Nuclei
Macosko|Ex_Lmx1a_Dnaaf6b_2,8732,Ex_Lmx1a_Dnaaf6b_2,Macosko,Nuclei
Macosko|Ex_Lmx1a_Pgr15l_3,8733,Ex_Lmx1a_Pgr15l_3,Macosko,Nuclei
Zeng|2162,8734,2162,Zeng,Cells
Zeng|2152,8735,2152,Zeng,Cells
Macosko|Ex_Nkx2-1_Pmch_1,8736,Ex_Nkx2-1_Pmch_1,Macosko,Nuclei
Macosko|Ex_Nkx2-1_Pmch_2,8737,Ex_Nkx2-1_Pmch_2,Macosko,Nuclei
Zeng|2153,8738,2153,Zeng,Cells
Zeng|2119,8739,2119,Zeng,Cells
Zeng|2134,8740,2134,Zeng,Cells
Zeng|2155,8741,2155,Zeng,Cells
Macosko|Ex_Pax6_Casp1,8742,Ex_Pax6_Casp1,Macosko,Nuclei
Macosko|Ex_Pax6_Cfap77_1,8743,Ex_Pax6_Cfap77_1,Macosko,Nuclei
Zeng|4793,8744,4793,Zeng,Cells
Macosko|Ex_Lhx2_Nek11_5,8745,Ex_Lhx2_Nek11_5,Macosko,Nuclei
Zeng|4792,8746,4792,Zeng,Cells
Zeng|4767,8747,4767,Zeng,Cells
Zeng|4772,8748,4772,Zeng,Cells
Macosko|Ex_Lhx2_Pth2_3,8749,Ex_Lhx2_Pth2_3,Macosko,Nuclei
Zeng|4790,8750,4790,Zeng,Cells
Zeng|4794,8751,4794,Zeng,Cells
Macosko|Ex_Lhx2_Pth2,8752,Ex_Lhx2_Pth2,Macosko,Nuclei
Zeng|4789,8753,4789,Zeng,Cells
Zeng|5140,8754,5140,Zeng,Cells
Macosko|Ex_Gbx2_Adam18_1,8755,Ex_Gbx2_Adam18_1,Macosko,Nuclei
Macosko|Ex_Gbx2_C6,8756,Ex_Gbx2_C6,Macosko,Nuclei
Macosko|Ex_Gbx2_Adam18_2,8757,Ex_Gbx2_Adam18_2,Macosko,Nuclei
Macosko|Ex_Gbx2_Wif1,8758,Ex_Gbx2_Wif1,Macosko,Nuclei
Macosko|Ex_Lhx2_Pth2_2,8759,Ex_Lhx2_Pth2_2,Macosko,Nuclei
Zeng|4773,8760,4773,Zeng,Cells
Macosko|Ex_Lhx2_Pth2_1,8761,Ex_Lhx2_Pth2_1,Macosko,Nuclei
Zeng|4769,8762,4769,Zeng,Cells
Macosko|Ex_Lhx2_Nek11_9,8763,Ex_Lhx2_Nek11_9,Macosko,Nuclei
Zeng|4798,8764,4798,Zeng,Cells
Macosko|Ex_Lhx2_Nek11_6,8765,Ex_Lhx2_Nek11_6,Macosko,Nuclei
Zeng|4774,8766,4774,Zeng,Cells
Macosko|Ex_Lhx2_Nek11_7,8767,Ex_Lhx2_Nek11_7,Macosko,Nuclei
Zeng|4795,8768,4795,Zeng,Cells
Macosko|Ex_Lhx2_Asb4,8769,Ex_Lhx2_Asb4,Macosko,Nuclei
Zeng|4791,8770,4791,Zeng,Cells
Macosko|Ex_Lhx2_Nek11_4,8771,Ex_Lhx2_Nek11_4,Macosko,Nuclei
Zeng|4797,8772,4797,Zeng,Cells
Macosko|Ex_Lhx2_Nek11_2,8773,Ex_Lhx2_Nek11_2,Macosko,Nuclei
Macosko|Ex_Lhx2_Gng8_2,8774,Ex_Lhx2_Gng8_2,Macosko,Nuclei
Macosko|Ex_Lhx2_Nek11_1,8775,Ex_Lhx2_Nek11_1,Macosko,Nuclei
Zeng|4796,8776,4796,Zeng,Cells
Macosko|Ex_Lhx2_Gng8_1,8777,Ex_Lhx2_Gng8_1,Macosko,Nuclei
Zeng|4799,8778,4799,Zeng,Cells
Macosko|Ex_Lhx2_Nek11_3,8779,Ex_Lhx2_Nek11_3,Macosko,Nuclei
Zeng|4800,8780,4800,Zeng,Cells
Macosko|Ex_Tfap2b_Trim63,8781,Ex_Tfap2b_Trim63,Macosko,Nuclei
Zeng|4516,8782,4516,Zeng,Cells
Macosko|Ex_Pitx2_Zbtb7c_1,8783,Ex_Pitx2_Zbtb7c_1,Macosko,Nuclei
Macosko|Ex_Pitx2_Zbtb7c_3,8784,Ex_Pitx2_Zbtb7c_3,Macosko,Nuclei
