,Study_ID|Celltype_1,Study_ID|Celltype_2,Mean_AUROC,Match_type
595,Zeng|4995,Macosko|Ex_Tfap2d_Snorc_1,1.0,Reciprocal_top_hit
596,Zeng|4139,Macosko|Inh_Pax2_Sgo2b_5,1.0,Reciprocal_top_hit
597,Macosko|Inh_Otx2_Mbnl3,Zeng|3556,1.0,Above_0.999
598,Zeng|3830,Macosko|Ex_Lmx1b_1110032F04Rik_2,1.0,Reciprocal_top_hit
599,Macosko|Inh_Htr3a_Pdzph1_4,Zeng|669,1.0,Above_0.999
600,Zeng|2876,Macosko|Ex_Iqcj_Ms4a15_8,1.0,Above_0.999
601,Zeng|4379,Macosko|Inh_Hoxc4_Fbln2_2,1.0,Above_0.999
602,Zeng|2570,Macosko|Ex_Hmx3_Twist2_1,1.0,Reciprocal_top_hit
603,Zeng|4454,Macosko|Inh_Pax2_Olfr372_1,1.0,Above_0.999
604,Zeng|2848,Macosko|Ser_Fev_Siglec15,1.0,Above_0.999
605,Zeng|2355,Macosko|Ex_Dmrta2_Tmem72,1.0,Reciprocal_top_hit
606,Zeng|1283,Macosko|Inh_Frmd7_Zim1,1.0,Above_0.999
607,Zeng|919,Macosko|Inh_Sp8_Ctsc_1,1.0,Reciprocal_top_hit
608,Zeng|3846,Macosko|Inh_Pou6f2_Kcnj5,1.0,Reciprocal_top_hit
609,Zeng|2950,Macosko|Inh_Irx5_Tafa4_4,1.0,Reciprocal_top_hit
610,Zeng|3309,Macosko|Inh_Six3_Pnliprp2_4,1.0,Above_0.999
611,Zeng|3411,Macosko|Inh_Pax3_Galnt15,1.0,Reciprocal_top_hit
612,Macosko|Inh_Pax2_Col5a2_2,Zeng|4209,1.0,Above_0.999
613,Zeng|3391,Macosko|Inh_Nkx2-2_Glp1r_Trh_2,1.0,Above_0.999
614,Zeng|4469,Macosko|Inh_Pax2_Htr3a,1.0,Reciprocal_top_hit
615,Zeng|24658,Macosko|Ex_Nkx2-1_Otp_2,1.0,Reciprocal_top_hit
616,Zeng|3470,Macosko|Inh_Otx2_Ntrk1_1,1.0,Reciprocal_top_hit
617,Macosko|Inh_Pax5_Cmtm8_3,Zeng|3141,1.0,Above_0.999
618,Zeng|1395,Macosko|Inh_Frmd7_Hgf_1,1.0,Reciprocal_top_hit
619,Zeng|3098,Macosko|Ex_Vsx2_Ghrh_3,1.0,Above_0.999
620,Zeng|650,Macosko|Inh_Vip_Slc17a8,1.0,Reciprocal_top_hit
621,Macosko|Chol_Tbx20_Has2,Zeng|3879,1.0,Above_0.999
622,Zeng|818,Macosko|Inh_Gbx1_Atp8b1_6,1.0,Above_0.999
623,Zeng|3117,Macosko|Inh_Pax5_Asb4_5,1.0,Reciprocal_top_hit
624,Zeng|4202,Macosko|Inh_Pax2_Abcg8,1.0,Reciprocal_top_hit
625,Macosko|Ser_Fev_Oas1e,Zeng|2847,1.0,Above_0.999
626,Zeng|4287,Macosko|Ex_Pax5_Ggta1_2,1.0,Above_0.999
627,Zeng|4227,Macosko|Ex_Lmx1b_Aldh1a2_1,1.0,Reciprocal_top_hit
628,Zeng|677,Macosko|Inh_Sncg_Edn3,1.0,Reciprocal_top_hit
629,Zeng|3884,Macosko|Ex_Phox2_4930469K13Rik,1.0,Reciprocal_top_hit
630,Zeng|4011,Macosko|Inh_Fbxl7_C7,1.0,Above_0.999
631,Zeng|14991,Macosko|Ependymal_Tmem212_Sbpl,1.0,Above_0.999
632,Macosko|Ex_Ebf2_6430628N08Rik_2,Zeng|4235,1.0,Above_0.999
633,Macosko|Inh_Frmd7_Emp2_2,Zeng|1344,1.0,Above_0.999
634,Zeng|2375,Macosko|Ex_Lmx1a_Gngt2,1.0,Reciprocal_top_hit
635,Zeng|4371,Macosko|Inh_Hoxc4_Chrdl2_1,1.0,Above_0.999
636,Zeng|4060,Macosko|Ex_Fbxl7_Insrr_2,1.0,Reciprocal_top_hit
637,Zeng|4052,Macosko|Inh_Fbxl7_Pkhd1l1,1.0,Reciprocal_top_hit
638,Zeng|14993,Macosko|Ependymal_Tmem212_Krt15,1.0,Above_0.999
639,Zeng|676,Macosko|Inh_Htr3a_Ibsp_2,1.0,Reciprocal_top_hit
640,Macosko|OlfactoryEnsheathing_Alx4_Olfr1271_1,Zeng|5239,1.0,Above_0.999
641,Zeng|609,Macosko|Inh_Lhx6_Cox6a2_Postn,1.0,Reciprocal_top_hit
642,Zeng|4610,Macosko|Ex_Ebf2_Gng8,1.0,Reciprocal_top_hit
643,Zeng|1351,Macosko|Inh_Frmd7_Slc26a7_1,1.0,Above_0.999
644,Zeng|1342,Macosko|Inh_Vcan_St8sia2_6,1.0,Reciprocal_top_hit
645,Macosko|Ependymal_Tmem212_Dnase2b,Zeng|14878,1.0,Above_0.999
646,Zeng|3017,Macosko|Ex_Lhx4_Vsx2_1,1.0,Reciprocal_top_hit
647,Zeng|3110,Macosko|Ex_Vsx2_Ghrh_1,1.0,Reciprocal_top_hit
648,Zeng|2908,Macosko|Ex_Irx2_Nppc_3,1.0,Reciprocal_top_hit
649,Macosko|Inh_Ebf2_Cox8b_1,Zeng|3740,1.0,Above_0.999
650,Zeng|2172,Macosko|Inh_Fbxl7_Nccrp1,1.0,Reciprocal_top_hit
651,Zeng|3215,Macosko|Inh_Gata3_Areg_2,1.0,Reciprocal_top_hit
652,Zeng|2841,Macosko|Ser_Fev_Siglec15,1.0,Above_0.999
653,Zeng|3628,Macosko|CholEx_Hoxb5_Prdm16_1,1.0,Reciprocal_top_hit
654,Macosko|Inh_Pax2_6430628N08Rik_1,Zeng|4203,1.0,Above_0.999
655,Zeng|5153,Macosko|Ex_Lmx1a_Smd3,1.0,Reciprocal_top_hit
656,Zeng|3050,Macosko|Ex_Vsx2_Tecta_2,1.0,Reciprocal_top_hit
657,Zeng|3744,Macosko|Inh_Nkx6-1_Ikzf1,1.0,Reciprocal_top_hit
658,Macosko|Ex_Ebf2_Abcc9_3,Zeng|4233,1.0,Above_0.999
659,Zeng|3959,Macosko|Ex_Phox2b_Dbh_1,1.0,Above_0.999
660,Macosko|Ependymal_Tmem212_Rspo2,Zeng|14990,1.0,Above_0.999
661,Zeng|3266,Macosko|Inh_Pax7_Qrfpr_2,1.0,Reciprocal_top_hit
662,Zeng|3305,Macosko|Inh_Six3_Bmp3_Ano1_2,1.0,Reciprocal_top_hit
663,Zeng|2501,Macosko|Ex_Sim1_Trh_11,1.0,Reciprocal_top_hit
664,Macosko|Inh_Gata3_Tnmd,Zeng|3166,1.0,Above_0.999
665,Zeng|2680,Macosko|Ex_Skor1_Kdr_4,1.0,Reciprocal_top_hit
666,Zeng|4693,Macosko|Ex_C1ql4_Olfr48,1.0,Above_0.999
667,Zeng|3916,Macosko|Ex_Phox2b_Zbbx_Nts_2,1.0,Reciprocal_top_hit
668,Zeng|2779,Macosko|Ex_Lmx1b_Itih5_2,1.0,Above_0.999
669,Macosko|Inh_Pax2_Has2_2,Zeng|4201,1.0,Above_0.999
670,Zeng|1425,Macosko|Inh_Six6_Vipr2_2,1.0,Above_0.999
671,Macosko|Ex_Ebf2_Tac2_3,Zeng|4234,1.0,Above_0.999
672,Zeng|3870,Macosko|Ser_Fev_Siglec15,1.0,Above_0.999
673,Zeng|3248,Macosko|Inh_Gata3_Olfr48_2,1.0,Reciprocal_top_hit
674,Macosko|Inh_Frmd7_Slc26a7_2,Zeng|1315,1.0,Above_0.999
675,Zeng|588,Macosko|CholInh_Ecel1_Nid1,1.0,Above_0.999
676,Macosko|NG_Draxin_11,Zeng|1372,1.0,Above_0.999
677,Zeng|3781,Macosko|Nor_Phox2b_Pla2g4d_1,1.0,Reciprocal_top_hit
678,Zeng|2663,Macosko|Chol_C1ql4_Olfr1033,1.0,Reciprocal_top_hit
679,Macosko|Inh_Frmd7_Drd2,Zeng|1389,1.0,Above_0.999
680,Zeng|1467,Macosko|Inh_Six6_Vipr2_10,1.0,Reciprocal_top_hit
681,Macosko|Inh_Pax6_Gpr39_1,Zeng|991,1.0,Above_0.999
682,Macosko|Ex_Fbxl7_Tmem72_2,Zeng|4048,1.0,Above_0.999
683,Zeng|3207,Macosko|Inh_Foxp2_Sox2_3,1.0,Reciprocal_top_hit
684,Zeng|1347,Macosko|Inh_Vcan_St8sia2_5,1.0,Reciprocal_top_hit
685,Zeng|4100,Macosko|Inh_Fbxl7_Ankrd1,1.0,Above_0.999
686,Zeng|4451,Macosko|Inh_Pax2_Glp1r_2,1.0,Reciprocal_top_hit
687,Zeng|4269,Macosko|Ex_Pax5_Ucn3_2,1.0,Reciprocal_top_hit
688,Zeng|4660,Macosko|Ex_Tfap2b_Slco1c1,1.0,Reciprocal_top_hit
689,Macosko|Inh_Frm7_4930523C07Rik,Zeng|1284,1.0,Above_0.999
690,Zeng|3819,Macosko|Ex_Lmx1b_Esm1,1.0,Reciprocal_top_hit
691,Zeng|3890,Macosko|Ex_Phox2b_Col6a5,1.0,Reciprocal_top_hit
692,Zeng|14989,Macosko|Ependymal_Tmem212_Sbpl,1.0,Above_0.999
693,Zeng|885,Macosko|Inh_Ecel1_Asb4_2,1.0,Reciprocal_top_hit
694,Zeng|4008,Macosko|Inh_Fbxl7_Frem1_2,1.0,Reciprocal_top_hit
695,Macosko|Ex_Ebf2_Fzd9_2,Zeng|8176,1.0,Above_0.999
696,Macosko|Ependymal_Tmem212_Col6a5,Zeng|14990,1.0,Above_0.999
697,Zeng|14997,Macosko|Ependymal_Tmem212_1700012P22Rik,1.0,Above_0.999
698,Zeng|3568,Macosko|Inh_Otx2_Mbnl3,1.0,Above_0.999
699,Zeng|3941,Macosko|Ex_Phox2b_Hhip_2,1.0,Above_0.999
700,Zeng|901,Macosko|Inh_Sall3_Sp8,1.0,Reciprocal_top_hit
701,Zeng|1402,Macosko|Ex_Dsp_Atf3_2,1.0,Reciprocal_top_hit
702,Zeng|2980,Macosko|Inh_Pax3_Chrna5_2,1.0,Reciprocal_top_hit
703,Zeng|1357,Macosko|NG_Draxin_10,1.0,Reciprocal_top_hit
704,Zeng|2687,Macosko|Ex_Skor1_Samd3_2,1.0,Reciprocal_top_hit
705,Macosko|Inh_Lhx6_Sst_Col6a5_4,Zeng|536,1.0,Above_0.999
706,Zeng|4639,Macosko|Ex_Ebf2_Ifi213_3,1.0,Above_0.999
707,Zeng|670,Macosko|Inh_Htr3a_Grpr_2,1.0,Reciprocal_top_hit
708,Macosko|Ex_Tfap2d_Atp6ap1l_3,Zeng|4560,1.0,Above_0.999
709,Zeng|915,Macosko|Inh_Sall3_Prss23,1.0,Above_0.999
710,Zeng|34232,Macosko|Inh_Pax2_Hmga2_2,1.0,Reciprocal_top_hit
711,Macosko|SerInh_Fev_Itgb6_2,Zeng|2848,1.0,Above_0.999
712,Macosko|Inh_Sall3_Ndnf_3,Zeng|911,1.0,Above_0.999
713,Zeng|5240,Macosko|OlfactoryEnsheathing_Alx4_Prss56,1.0,Above_0.999
714,Zeng|3376,Macosko|Inh_Pax8_Sp9_6,1.0,Reciprocal_top_hit
715,Zeng|4623,Macosko|Ex_Ebf2_Ifi213_1,1.0,Above_0.999
716,Zeng|3406,Macosko|Inh_Nkx2-2_Nxph2,1.0,Reciprocal_top_hit
717,Zeng|2712,Macosko|Ex_Skor1_Samd3_2,1.0,Above_0.999
718,Macosko|Inh_Gbx2_Chrna5_2,Zeng|34177,1.0,Above_0.999
719,Zeng|1350,Macosko|Inh_Vcan_St8sia2_1,1.0,Reciprocal_top_hit
720,Zeng|4286,Macosko|Ex_Pax5_Ggta1_2,1.0,Above_0.999
721,Zeng|1465,Macosko|Inh_Six6_Vipr2_9,1.0,Reciprocal_top_hit
722,Zeng|42,Macosko|Ex_Fezf2_Tmem255b_2,1.0,Reciprocal_top_hit
723,Zeng|3105,Macosko|Ex_Vsx2_Ghrh_2,1.0,Above_0.999
724,Zeng|957,Macosko|Inh_Sp8_Mc4r,1.0,Reciprocal_top_hit
725,Zeng|3005,Macosko|Inh_Pax7_P2ry10b_1,1.0,Above_0.999
726,Zeng|4369,Macosko|Inh_Hoxc4_Esm1,1.0,Above_0.999
727,Zeng|3843,Macosko|Inh_Fbxl7_Crabp1_1,1.0,Reciprocal_top_hit
728,Zeng|2719,Macosko|Ex_Skor1_Kdr_1,1.0,Reciprocal_top_hit
729,Zeng|3698,Macosko|Inh_Fbxl7_Adad2_1,1.0,Reciprocal_top_hit
730,Zeng|3547,Macosko|Inh_Pax7_Egflam_1,1.0,Reciprocal_top_hit
731,Macosko|Ex_Lmx1b_Teddm3,Zeng|3819,1.0,Above_0.999
732,Zeng|2882,Macosko|Ex_Irx2_Slc43a3_1,1.0,Reciprocal_top_hit
733,Zeng|3842,Macosko|Inh_Pax8_Aym1,1.0,Reciprocal_top_hit
734,Zeng|373,Macosko|Ex_Fezf2_Ror1_Clspn,1.0,Reciprocal_top_hit
735,Zeng|2919,Macosko|Inh_Pax8_Calcr,1.0,Reciprocal_top_hit
736,Macosko|Ex_Pax5_Ucn3_1,Zeng|4269,1.0,Above_0.999
737,Zeng|2870,Macosko|Ex_Ebf2_Niban1_2,1.0,Reciprocal_top_hit
738,Zeng|2431,Macosko|Ex_Nkx2-4_Calcr_8,1.0,Reciprocal_top_hit
739,Zeng|2878,Macosko|CholEx_Irx2_Slc43a3_1,1.0,Reciprocal_top_hit
740,Zeng|1360,Macosko|NG_Draxin_10,1.0,Above_0.999
741,Zeng|1396,Macosko|Inh_Frmd7_Hgf_3,1.0,Reciprocal_top_hit
742,Macosko|Inh_Sncg_Calcb_3,Zeng|665,1.0,Above_0.999
743,Zeng|4157,Macosko|Inh_Tfap2a_Scrg1_1,1.0,Above_0.999
744,Zeng|1612,Macosko|Ex_Onecut3_Pirt_2,1.0,Above_0.999
745,Zeng|2875,Macosko|Ex_Iqcj_Ms4a15_8,1.0,Above_0.999
746,Macosko|Inh_Lhx6_Sst_Chodl_2,Zeng|767,1.0,Above_0.999
747,Zeng|4161,Macosko|Inh_Tfap2a_Pthlh_2,1.0,Reciprocal_top_hit
748,Zeng|2889,Macosko|Ex_Irx2_Kcng4_Slc43a3,1.0,Reciprocal_top_hit
749,Zeng|9280,Macosko|Inh_Pax2_Erg,1.0,Reciprocal_top_hit
750,Zeng|1236,Macosko|Inh_Lhx6_Esr2_6,1.0,Reciprocal_top_hit
751,Macosko|Ex_Fezf2_Tnfsf15,Zeng|375,1.0,Above_0.999
752,Macosko|Ex_Ebf2_Pla2g5_10,Zeng|4346,1.0,Above_0.999
753,Zeng|9391,Macosko|Inh_Nrk_Kctd16,1.0,Reciprocal_top_hit
754,Zeng|3724,Macosko|Ex_Fam163a_Npy2r,1.0,Reciprocal_top_hit
755,Zeng|4429,Macosko|Inh_Pax2_Tfap2c_1,1.0,Reciprocal_top_hit
756,Zeng|4446,Macosko|Inh_Pax2_Tnfaip8l3_2,1.0,Reciprocal_top_hit
757,Zeng|1354,Macosko|Inh_Frmd7_Col12a1,1.0,Reciprocal_top_hit
758,Macosko|Inh_Hoxc4_Fbln2,Zeng|4379,1.0,Above_0.999
759,Macosko|Inh_Sall3_Bmper_1,Zeng|911,1.0,Above_0.999
760,Macosko|Inh_Sall3_Ndnf_4,Zeng|911,1.0,Above_0.999
761,Zeng|4138,Macosko|Inh_Pax2_Sgo2b_1,1.0,Reciprocal_top_hit
762,Macosko|Ex_Lmx1b_Tmem235_2,Zeng|3830,1.0,Above_0.999
763,Zeng|4246,Macosko|Ex_Ebf2_Prokr1_2,1.0,Reciprocal_top_hit
764,Zeng|1382,Macosko|Inh_Plpp4_Aox3_2,1.0,Reciprocal_top_hit
765,Zeng|1361,Macosko|Inh_Prox1_Draxin,1.0,Reciprocal_top_hit
766,Macosko|Inh_Pax8_Pdzk1ip1_1,Zeng|3438,1.0,Above_0.999
767,Macosko|Inh_Lhx6_Cox6a2_Rxfp3,Zeng|609,1.0,Above_0.999
768,Zeng|1388,Macosko|Inh_Plpp4_Fbln5,1.0,Above_0.999
769,Macosko|Inh_Sall3_Trhr_2,Zeng|911,1.0,Above_0.999
770,Zeng|4271,Macosko|Ex_Pax5_Lnp1_1,1.0,Reciprocal_top_hit
771,Macosko|Ex_Phox2b_Dbh_2,Zeng|3959,1.0,Above_0.999
772,Zeng|4424,Macosko|Inh_Pax2_Chrdl2_3,1.0,Reciprocal_top_hit
773,Macosko|Chol_Ecel1_Crabp2_1,Zeng|586,1.0,Above_0.999
774,Macosko|DopEx_Calb1_Col14a1,Zeng|2396,1.0,Above_0.999
775,Zeng|356,Macosko|Ex_Fezf2_Cfap58_1,1.0,Reciprocal_top_hit
776,Zeng|1365,Macosko|NG_Draxin_10,1.0,Above_0.999
777,Zeng|4167,Macosko|Inh_Tfap2a_Sla,1.0,Reciprocal_top_hit
778,Zeng|2844,Macosko|Ser_Fev_Siglec15,1.0,Above_0.999
779,Zeng|414,Macosko|Ex_Crym_Mndal_1,1.0,Reciprocal_top_hit
780,Zeng|4214,Macosko|Inh_Pax2_Olfr920_2,1.0,Above_0.999
781,Zeng|764,Macosko|Inh_Lhx6_Sst_Chodl_2,1.0,Above_0.999
782,Macosko|Chol_Ecel1_Nid1,Zeng|570,1.0,Above_0.999
783,Zeng|3812,Macosko|Ex_Lhx2_Hgf_1,1.0,Reciprocal_top_hit
784,Zeng|681,Macosko|Inh_Htr3a_Col5a2,1.0,Reciprocal_top_hit
785,Zeng|933,Macosko|Inh_Clic4_Ano3_3,1.0,Reciprocal_top_hit
786,Macosko|Inh_Sp8_Spp1_5,Zeng|967,1.0,Above_0.999
787,Zeng|4073,Macosko|Ex_Hoxb5_Prdm16_3,1.0,Reciprocal_top_hit
788,Zeng|2880,Macosko|CholEx_Irx2_Slc43a3_2,1.0,Reciprocal_top_hit
789,Zeng|1392,Macosko|Inh_Frmd7_Hgf_2,1.0,Above_0.999
790,Macosko|Inh_Vcan_St8sia2_3,Zeng|1382,1.0,Above_0.999
791,Zeng|2896,Macosko|CholEx_Irx2_Gm5741,1.0,Above_0.999
792,Zeng|1384,Macosko|Inh_Plpp4_Aox3_1,1.0,Reciprocal_top_hit
793,Zeng|3794,Macosko|Ex_Tlx1_Tmem215_3,1.0,Reciprocal_top_hit
794,Zeng|3377,Macosko|Inh_Pax8_Sp9_3,1.0,Reciprocal_top_hit
795,Zeng|3917,Macosko|Ex_Phox2b_Tac2_1,1.0,Reciprocal_top_hit
796,Zeng|2843,Macosko|Ser_Fev_Siglec15,1.0,Above_0.999
797,Zeng|2425,Macosko|ExInh_Lmx1b_Slc26a7_2,1.0,Reciprocal_top_hit
798,Zeng|4913,Macosko|Ex_Ebf2_Vmn1r214,1.0,Reciprocal_top_hit
799,Zeng|3469,Macosko|Inh_Otx2_Bmp4_3,1.0,Reciprocal_top_hit
800,Zeng|3545,Macosko|Inh_Pax7_Egflam_1,1.0,Above_0.999
801,Macosko|Inh_Sall3_Ndnf_2,Zeng|911,1.0,Above_0.999
802,Zeng|4033,Macosko|Inh_Pax2_Antxr2_2,1.0,Reciprocal_top_hit
803,Zeng|673,Macosko|Inh_Htr3a_Ibsp_2,1.0,Above_0.999
804,Macosko|Ex_Fezf2_Cfap58_2,Zeng|356,1.0,Above_0.999
805,Zeng|9392,Macosko|Inh_Nrk_Kcnmb1_1,1.0,Reciprocal_top_hit
806,Zeng|9384,Macosko|Inh_Nrk_Kcnmb1_1,1.0,Above_0.999
807,Macosko|Inh_Pax6_Egfr_1,Zeng|994,1.0,Above_0.999
808,Macosko|Inh_Sel1l3_Zfp385c_1,Zeng|1385,1.0,Above_0.999
809,Macosko|Inh_Pde11a_Pgm5_7,Zeng|1836,1.0,Above_0.999
810,Zeng|878,Macosko|Inh_Ecel1_Pon3,1.0,Above_0.999
811,Zeng|4415,Macosko|Inh_Pax2_Chrdl2_3,1.0,Above_0.999
812,Macosko|Inh_Sncg_Calcb_6,Zeng|673,1.0,Above_0.999
813,Zeng|4122,Macosko|Inh_Fbxl7_Frem1_2,1.0,Above_0.999
814,Zeng|1325,Macosko|Inh_Frmd7_Ltbp2_1,1.0,Reciprocal_top_hit
815,Zeng|4043,Macosko|Ex_Fbxl7_Defa24,1.0,Above_0.999
816,Zeng|2888,Macosko|Ex_Irx2_Kcng4_Slc43a3,1.0,Above_0.999
817,Zeng|689,Macosko|Inh_Sncg_Sln_Plch2_1,1.0,Reciprocal_top_hit
818,Zeng|2892,Macosko|CholEx_Irx2_Gm5741,1.0,Above_0.999
819,Macosko|Inh_Plpp4_Aox3_4,Zeng|1384,1.0,Above_0.999
820,Zeng|3623,Macosko|Ex_Pou4f1_Htr5b_12,1.0,Reciprocal_top_hit
821,Zeng|2763,Macosko|Ng_Lhx1_Mab21l3_2,1.0,Above_0.999
822,Zeng|2867,Macosko|Ex_Sln_Pde1a,1.0,Reciprocal_top_hit
823,Macosko|Ex_Ebf2_Pla2g5_12,Zeng|4225,1.0,Above_0.999
824,Zeng|4074,Macosko|CholEx_Pou4f2_Gli3,1.0,Reciprocal_top_hit
825,Macosko|Ex_Pou4f1_Htr5b_4,Zeng|3623,1.0,Above_0.999
826,Zeng|4266,Macosko|Ex_Pax5_Ggta1_2,1.0,Above_0.999
827,Macosko|Ex_Tfap2b_Ramp3_3,Zeng|4660,1.0,Above_0.999
828,Zeng|8201,Macosko|Inh_Pax2_Gm21188,1.0,Reciprocal_top_hit
829,Macosko|Ex_Lhx9_Rxfp2_2,Zeng|3818,1.0,Above_0.999
830,Zeng|3986,Macosko|Inh_Pax8_Pkhd1l1_5,1.0,Reciprocal_top_hit
831,Zeng|2993,Macosko|Inh_Pax3_Vmn1r207_11,1.0,Above_0.999
832,Zeng|2150,Macosko|Ex_Dmrta2_Nmu,1.0,Reciprocal_top_hit
833,Zeng|1432,Macosko|Inh_Six6_Vipr2_4,1.0,Above_0.999
834,Zeng|2263,Macosko|Ex_Slc12a7_Odad1_2,1.0,Above_0.999
835,Macosko|Inh_Sox8_Sh3d21_1,Zeng|1007,1.0,Above_0.999
836,Zeng|3157,Macosko|Inh_Onecut3_Npb_2,1.0,Reciprocal_top_hit
837,Zeng|2884,Macosko|CholEx_Irx2_Slc43a3_4,1.0,Reciprocal_top_hit
838,Zeng|24416,Macosko|Ex_Pax8_Sfrp1,1.0,Reciprocal_top_hit
839,Macosko|Inh_Fbxl7_Cyp26b1_4,Zeng|3986,1.0,Above_0.999
840,Zeng|4993,Macosko|Ex_Sall1_Lrrc38_1,1.0,Reciprocal_top_hit
841,Zeng|2410,Macosko|DopEx_Calb1_Trpv1,1.0,Above_0.999
842,Zeng|4041,Macosko|Ex_Fbxl7_Tmem72_2,1.0,Above_0.999
843,Macosko|Inh_Dmbx1_Gpx6,Zeng|3737,1.0,Above_0.999
844,Zeng|34198,Macosko|Inh_Pax2_Hmcn1,1.0,Reciprocal_top_hit
845,Zeng|4027,Macosko|Inh_Pax2_Antxr2_2,1.0,Above_0.999
846,Zeng|4207,Macosko|Inh_Pax2_6430628N08Rik_1,1.0,Above_0.999
847,Macosko|Ex_Lmx1b_Tmem235_3,Zeng|3819,1.0,Above_0.999
848,Macosko|Ex_Dmrta2_Tll2_1,Zeng|2355,1.0,Above_0.999
849,Zeng|1386,Macosko|Inh_Sel1l3_Zfp385c_1,1.0,Above_0.999
850,Zeng|534,Macosko|Inh_Lhx6_Cox6a2_Postn,1.0,Above_0.999
851,Macosko|Ex_Hoxc6_Rxfp2_2,Zeng|3818,1.0,Above_0.999
852,Macosko|Ex_Phox2a_Npy4r_1,Zeng|3956,1.0,Above_0.999
853,Zeng|1295,Macosko|Inh_Usp43_Arhgap6,1.0,Reciprocal_top_hit
854,Zeng|2881,Macosko|Ex_Irx2_Slc43a3_1,1.0,Above_0.999
855,Zeng|3918,Macosko|Ex_Phox2b_Hgf,1.0,Reciprocal_top_hit
856,Zeng|872,Macosko|Inh_Sp8_Ctsc_1,1.0,Above_0.999
857,Zeng|3071,Macosko|Ex_Pitx2_Zbtb7c_5,1.0,Reciprocal_top_hit
858,Zeng|3506,Macosko|Inh_Emx2_Irx4,1.0,Reciprocal_top_hit
859,Zeng|5249,Macosko|Endo_Flt1_Acta2_Olfr558_3,1.0,Reciprocal_top_hit
860,Zeng|2462,Macosko|Ex_Sim1_Cartpt,1.0,Reciprocal_top_hit
861,Zeng|5155,Macosko|Ex_Lmx1a_Smd3,1.0,Above_0.999
862,Zeng|3610,Macosko|Inh_Otx2_Cav1,1.0,Above_0.999
863,Zeng|3937,Macosko|Ex_Phox2b_Hhip_2,1.0,Above_0.999
864,Zeng|4743,Macosko|Ex_Ebf2_Antxr2,1.0,Reciprocal_top_hit
865,Zeng|2459,Macosko|Ex_Sim1_Cxcl1,1.0,Above_0.999
866,Zeng|4470,Macosko|Ex_Tfap2b_Saa1,1.0,Reciprocal_top_hit
867,Zeng|3848,Macosko|Ex_Onecut2_Hmx3_Trim6_1,1.0,Reciprocal_top_hit
868,Zeng|4038,Macosko|Ex_Hmx3_Twist2_2,1.0,Reciprocal_top_hit
869,Macosko|Chol_Tbx20_S100a11_5,Zeng|3894,1.0,Above_0.999
870,Zeng|4014,Macosko|Inh_Hoxa5_Dmkn,1.0,Reciprocal_top_hit
871,Macosko|OlfactoryEnsheathing_Alx4_Olfr1271_2,Zeng|5239,1.0,Above_0.999
872,Zeng|2731,Macosko|Ex_Samd3_Emx2_3,1.0,Above_0.999
873,Zeng|4248,Macosko|Ex_Ebf2_Upp1_1,1.0,Reciprocal_top_hit
874,Zeng|913,Macosko|Inh_Sall3_Cytip_1,1.0,Above_0.999
875,Macosko|Inh_Plpp4_Aox3_3,Zeng|1384,1.0,Above_0.999
876,Zeng|684,Macosko|Inh_Sncg_Slc17a8,1.0,Reciprocal_top_hit
877,Macosko|Inh_Pax2_Has2_3,Zeng|4201,1.0,Above_0.999
878,Macosko|Inh_Lhx6_Esr2_9,Zeng|1235,1.0,Above_0.999
879,Zeng|8801,Macosko|Ex_Lhx9_Igfbp2_1,1.0,Reciprocal_top_hit
880,Macosko|Chol_Tbx20_Fst_3,Zeng|3879,1.0,Above_0.999
881,Zeng|14876,Macosko|Ependymal_Tmem212_Sbpl,1.0,Above_0.999
882,Macosko|Ex_Phox2b_Slc39a12_4,Zeng|3924,1.0,Above_0.999
883,Zeng|926,Macosko|Inh_Clic4_Ano3_1,1.0,Reciprocal_top_hit
884,Macosko|Ex_Sln_Sost_2,Zeng|2867,1.0,Above_0.999
885,Zeng|4375,Macosko|Inh_Hoxc4_Esm1,1.0,Above_0.999
886,Macosko|Ependymal_Tmem212_Tfr2,Zeng|14993,1.0,Above_0.999
887,Zeng|369,Macosko|Ex_Fezf2_Galr1,1.0,Reciprocal_top_hit
888,Zeng|34234,Macosko|Inh_Pax2_Ppp1r1c_1,1.0,Reciprocal_top_hit
889,Zeng|4,Macosko|Ex_Plcg2_Traf1_1,1.0,Reciprocal_top_hit
890,Zeng|4805,Macosko|Ex_Tfap2b_Vmn1r196,1.0,Reciprocal_top_hit
891,Zeng|815,Macosko|Inh_Lhx6_Nmu_4,1.0,Reciprocal_top_hit
892,Zeng|1393,Macosko|Inh_Frmd7_Hgf_1,1.0,Above_0.999
893,Zeng|8957,Macosko|Chol_Tbx20_Gm7694_1,1.0,Reciprocal_top_hit
894,Macosko|Ex_Fbxl7_Lsp1_1,Zeng|4048,1.0,Above_0.999
895,Zeng|34233,Macosko|Inh_Pax2_Dmrt3_4,1.0,Reciprocal_top_hit
896,Zeng|2906,Macosko|Ex_Irx2_Popdc3_2,1.0,Reciprocal_top_hit
897,Zeng|3143,Macosko|Inh_Pax5_Slc12a7_1,1.0,Reciprocal_top_hit
898,Zeng|9390,Macosko|Inh_Nrk_Kctd16,1.0,Above_0.999
899,Zeng|2874,Macosko|Ex_Iqcj_Ms4a15_2,1.0,Above_0.999
