gene_id,ranked_cor,cor_abs,is_HVG,is_same_gene_best
ENSMUSG00000019944,20984,0.668134725470397,FALSE,TRUE
ENSMUSG00000090622,20984,0.5644342347219531,FALSE,TRUE
ENSMUSG00000069601,20984,0.7275309920952002,TRUE,TRUE
ENSMUSG00000048701,20984,0.6133247594009155,TRUE,TRUE
ENSMUSG00000037762,20984,0.6192362249099869,FALSE,TRUE
ENSMUSG00000043259,20984,0.6602811825957099,FALSE,TRUE
ENSMUSG00000037747,20984,0.6529563989347559,TRUE,TRUE
ENSMUSG00000014329,20984,0.8558368699978459,TRUE,TRUE
ENSMUSG00000019927,20984,0.6244100779411718,FALSE,TRUE
ENSMUSG00000019923,20984,0.6256129305501115,TRUE,TRUE
ENSMUSG00000052613,20984,0.8964864498029899,TRUE,TRUE
ENSMUSG00000040009,20984,0.6454937889635821,FALSE,TRUE
ENSMUSG00000020175,20984,0.7659152901129342,FALSE,TRUE
ENSMUSG00000009681,20984,0.5664811301512819,FALSE,TRUE
ENSMUSG00000020178,20984,0.36612866841950636,FALSE,TRUE
ENSMUSG00000033427,20984,0.4797037269169997,FALSE,TRUE
ENSMUSG00000046807,20984,0.795722864587437,FALSE,TRUE
ENSMUSG00000006342,20984,0.7855801733108295,FALSE,TRUE
ENSMUSG00000001663,20984,0.7092200664668814,FALSE,TRUE
ENSMUSG00000033318,20984,0.7787080731104339,FALSE,TRUE
ENSMUSG00000009092,20984,0.17852166972104003,FALSE,TRUE
ENSMUSG00000000901,20984,0.4894841173339928,FALSE,TRUE
ENSMUSG00000033255,20984,0.17458353014851602,FALSE,TRUE
ENSMUSG00000020230,20984,0.8115780542532737,TRUE,TRUE
ENSMUSG00000001155,20984,0.4253801703993456,FALSE,TRUE
ENSMUSG00000020241,20984,0.5821353804378788,FALSE,TRUE
ENSMUSG00000001119,20984,0.6134545892718154,FALSE,TRUE
ENSMUSG00000001120,20984,0.721114248828479,TRUE,TRUE
ENSMUSG00000001436,20984,0.4133104587798603,FALSE,TRUE
ENSMUSG00000001435,20984,0.5934407918174752,FALSE,TRUE
ENSMUSG00000020262,20984,0.7703387362751319,TRUE,TRUE
ENSMUSG00000009291,20984,0.38082266719574953,FALSE,TRUE
ENSMUSG00000069581,20984,0.7078429410671989,FALSE,TRUE
ENSMUSG00000051652,20984,0.5684320745620813,FALSE,TRUE
ENSMUSG00000009292,20984,0.7994564031548859,FALSE,TRUE
ENSMUSG00000020277,20984,0.5187946069850131,FALSE,TRUE
ENSMUSG00000000730,20984,0.34397706423857455,FALSE,TRUE
ENSMUSG00000000732,20984,0.34976712974716756,FALSE,TRUE
ENSMUSG00000032788,20984,0.6629240976111747,FALSE,TRUE
ENSMUSG00000032763,20984,0.6159843006238261,FALSE,TRUE
ENSMUSG00000032714,20984,0.5106218671576375,FALSE,TRUE
ENSMUSG00000005357,20984,0.8081817294938953,FALSE,TRUE
ENSMUSG00000060301,20984,0.29196948896760083,TRUE,TRUE
ENSMUSG00000052151,20984,0.7162053089157197,FALSE,TRUE
ENSMUSG00000045912,20984,0.49974034636565845,FALSE,TRUE
ENSMUSG00000020312,20984,0.6098401363261805,FALSE,TRUE
ENSMUSG00000020331,20984,0.7754223868623571,TRUE,TRUE
ENSMUSG00000020325,20984,0.40968435780744633,FALSE,TRUE
ENSMUSG00000035863,20984,0.563138914073208,TRUE,TRUE
ENSMUSG00000035835,20984,0.5955889886907016,FALSE,TRUE
ENSMUSG00000057729,20984,0.45121042038411946,FALSE,TRUE
ENSMUSG00000013833,20984,0.2909682870895531,FALSE,TRUE
ENSMUSG00000035722,20984,0.7336374498099225,FALSE,TRUE
ENSMUSG00000035621,20984,0.4910030924223703,FALSE,TRUE
ENSMUSG00000003070,20984,0.4893920576143266,FALSE,TRUE
ENSMUSG00000020131,20984,0.5793479821716448,FALSE,TRUE
ENSMUSG00000035504,20984,0.33590217708641745,FALSE,TRUE
ENSMUSG00000035486,20984,0.8779074394553176,FALSE,TRUE
ENSMUSG00000045518,20984,0.41967812777261143,FALSE,TRUE
ENSMUSG00000003341,20984,0.4734229943532318,FALSE,TRUE
ENSMUSG00000035397,20984,0.35117444123415753,FALSE,TRUE
ENSMUSG00000003348,20984,0.6007842940407968,FALSE,TRUE
ENSMUSG00000020216,20984,0.5952323464741496,FALSE,TRUE
ENSMUSG00000051067,20984,0.46399511784681446,FALSE,TRUE
ENSMUSG00000015312,20984,0.5708089729805972,FALSE,TRUE
ENSMUSG00000048240,20984,0.7294554437462526,TRUE,TRUE
ENSMUSG00000035041,20984,0.2545155719405065,FALSE,TRUE
ENSMUSG00000004933,20984,0.5751887416644554,FALSE,TRUE
ENSMUSG00000034917,20984,0.24472333790196787,FALSE,TRUE
ENSMUSG00000034872,20984,0.300308704241071,FALSE,TRUE
ENSMUSG00000020232,20984,0.5927802018078571,FALSE,TRUE
ENSMUSG00000034854,20984,0.48612427982985223,FALSE,TRUE
ENSMUSG00000078439,20984,0.26838098123100834,FALSE,TRUE
ENSMUSG00000055053,20984,0.7475925926672744,FALSE,TRUE
ENSMUSG00000034818,20984,0.7962429067177148,TRUE,TRUE
ENSMUSG00000034771,20984,0.8200889289503381,FALSE,TRUE
ENSMUSG00000074862,20984,0.2923997092384038,FALSE,TRUE
ENSMUSG00000054708,20984,0.8114448925587091,TRUE,TRUE
ENSMUSG00000073427,20984,0.5958933676791043,TRUE,TRUE
ENSMUSG00000020251,20984,0.6505277731743453,FALSE,TRUE
ENSMUSG00000020250,20984,0.5600648289807716,TRUE,TRUE
ENSMUSG00000034612,20984,0.7920664374767175,TRUE,TRUE
ENSMUSG00000034591,20984,0.6943840323341542,TRUE,TRUE
ENSMUSG00000020256,20984,0.7511255510057545,FALSE,TRUE
ENSMUSG00000020263,20984,0.6558507280845423,TRUE,TRUE
ENSMUSG00000087651,20984,0.7420534706397837,FALSE,TRUE
ENSMUSG00000020032,20984,0.73964803077235175,TRUE,TRUE
ENSMUSG00000046841,20984,0.5799960890151795,FALSE,TRUE
ENSMUSG00000020034,20984,0.48049840580343284,FALSE,TRUE
ENSMUSG00000035620,20984,0.587332652703081,FALSE,TRUE
ENSMUSG00000020038,20984,0.35790505274300033,FALSE,TRUE
ENSMUSG00000020042,20984,0.883366345511367,TRUE,TRUE
ENSMUSG00000059602,20984,0.7940625261375517,TRUE,TRUE
ENSMUSG00000020044,20984,0.46462240121083115,TRUE,TRUE
ENSMUSG00000054027,20984,0.6103216492458498,FALSE,TRUE
ENSMUSG00000047129,20984,0.3252653909026909,FALSE,TRUE
ENSMUSG00000020052,20984,0.6170960788512555,FALSE,TRUE
ENSMUSG00000020053,20984,0.7745023187580714,TRUE,TRUE
ENSMUSG00000020057,20984,0.7368192094583477,FALSE,TRUE
ENSMUSG00000060002,20984,0.7330618655960173,FALSE,TRUE
ENSMUSG00000035189,20984,0.8613711896889579,TRUE,TRUE
ENSMUSG00000074802,20984,0.6091065304192036,FALSE,TRUE
ENSMUSG00000047638,20984,0.3876104392152989,FALSE,TRUE
ENSMUSG00000019935,20984,0.38803381858578734,FALSE,TRUE
ENSMUSG00000019951,20984,0.6636826082592655,FALSE,TRUE
ENSMUSG00000058589,20984,0.8471147988475639,TRUE,TRUE
ENSMUSG00000019979,20984,0.5046679999239139,FALSE,TRUE
ENSMUSG00000019961,20984,0.6379659019694124,FALSE,TRUE
ENSMUSG00000019988,20984,0.5819001169223073,FALSE,TRUE
ENSMUSG00000020014,20984,0.8726718617445025,TRUE,TRUE
ENSMUSG00000020015,20984,0.7877442719038631,FALSE,TRUE
ENSMUSG00000008398,20984,0.48999478864828927,FALSE,TRUE
ENSMUSG00000020019,20984,0.8322541155229874,FALSE,TRUE
ENSMUSG00000020021,20984,0.44236735481934386,FALSE,TRUE
ENSMUSG00000053420,20984,0.30256629901970533,FALSE,TRUE
ENSMUSG00000020023,20984,0.9079981501747086,TRUE,TRUE
ENSMUSG00000020024,20984,0.7580506454971774,TRUE,TRUE
ENSMUSG00000074785,20984,0.823958474942716,TRUE,TRUE
ENSMUSG00000045867,20984,0.674707639838346,TRUE,TRUE
ENSMUSG00000020027,20984,0.8426267783565661,TRUE,TRUE
ENSMUSG00000020029,20984,0.7492470211471781,TRUE,TRUE
ENSMUSG00000036478,20984,0.7938690044173878,TRUE,TRUE
ENSMUSG00000036446,20984,0.3909951765644762,FALSE,TRUE
ENSMUSG00000019932,20984,0.4283593144570087,FALSE,TRUE
ENSMUSG00000019936,20984,0.4412201032811591,FALSE,TRUE
ENSMUSG00000019943,20984,0.8698810235903115,TRUE,TRUE
ENSMUSG00000019952,20984,0.4480415780193975,FALSE,TRUE
ENSMUSG00000019960,20984,0.6084123753263315,FALSE,TRUE
ENSMUSG00000019966,20984,0.7792851277960976,TRUE,TRUE
ENSMUSG00000056912,20984,0.33925742752250554,FALSE,TRUE
ENSMUSG00000019888,20984,0.9318708008672715,TRUE,TRUE
ENSMUSG00000019890,20984,0.5785533234933979,TRUE,TRUE
ENSMUSG00000019892,20984,0.7450862158560209,FALSE,TRUE
ENSMUSG00000019894,20984,0.8010387797035442,TRUE,TRUE
ENSMUSG00000036019,20984,0.8966870040424287,FALSE,TRUE
ENSMUSG00000036009,20984,0.3485578439864162,TRUE,TRUE
ENSMUSG00000053825,20984,0.741114058665556,TRUE,TRUE
ENSMUSG00000019906,20984,0.8605241607437566,TRUE,TRUE
ENSMUSG00000000435,20984,0.35573252092169244,FALSE,TRUE
ENSMUSG00000035923,20984,0.36464893206068233,FALSE,TRUE
ENSMUSG00000091455,20984,0.3703845341932943,FALSE,TRUE
ENSMUSG00000035873,20984,0.6522049393020447,FALSE,TRUE
ENSMUSG00000035864,20984,0.9347796305913685,TRUE,TRUE
ENSMUSG00000020181,20984,0.8283816833708704,TRUE,TRUE
ENSMUSG00000020185,20984,0.2758643658554224,FALSE,TRUE
ENSMUSG00000020186,20984,0.7423609339553074,FALSE,TRUE
ENSMUSG00000020189,20984,0.6387999053909545,TRUE,TRUE
ENSMUSG00000058799,20984,0.34515249700069717,FALSE,TRUE
ENSMUSG00000020205,20984,0.7334903980605502,FALSE,TRUE
ENSMUSG00000035694,20984,0.3253560871434346,FALSE,TRUE
ENSMUSG00000035681,20984,0.9121682743990964,TRUE,TRUE
ENSMUSG00000050663,20984,0.9012259526203108,TRUE,TRUE
ENSMUSG00000006764,20984,0.31469002295664417,TRUE,TRUE
ENSMUSG00000069520,20984,0.6171132245378425,FALSE,TRUE
ENSMUSG00000020140,20984,0.8694051668205482,TRUE,TRUE
ENSMUSG00000034127,20984,0.3113804833721848,FALSE,TRUE
ENSMUSG00000020151,20984,0.8170825608687029,TRUE,TRUE
ENSMUSG00000020154,20984,0.38216322333729613,FALSE,TRUE
ENSMUSG00000054934,20984,0.8089869469838018,TRUE,TRUE
ENSMUSG00000064181,20984,0.6170805304298582,TRUE,TRUE
ENSMUSG00000069518,20984,0.27459954376168344,FALSE,TRUE
ENSMUSG00000020169,20984,0.4867019814998913,FALSE,TRUE
ENSMUSG00000020177,20984,0.3033443470583129,FALSE,TRUE
ENSMUSG00000020183,20984,0.2505203520740632,TRUE,TRUE
ENSMUSG00000052681,20984,0.638339161351962,FALSE,TRUE
ENSMUSG00000020212,20984,0.5781267474058542,FALSE,TRUE
ENSMUSG00000074695,20984,0.45572783489626884,FALSE,TRUE
ENSMUSG00000090461,20984,0.362513298487223,FALSE,TRUE
ENSMUSG00000028630,20984,0.555742364612749,FALSE,TRUE
ENSMUSG00000034813,20984,0.8656326118842212,TRUE,TRUE
ENSMUSG00000020228,20984,0.40980142226662053,FALSE,TRUE
ENSMUSG00000020227,20984,0.33181375552958703,FALSE,TRUE
ENSMUSG00000056758,20984,0.21642029973027627,FALSE,TRUE
ENSMUSG00000051236,20984,0.7807429020105849,TRUE,TRUE
ENSMUSG00000048661,20984,0.5924512776290957,TRUE,TRUE
ENSMUSG00000020218,20984,0.4546378536088243,FALSE,TRUE
ENSMUSG00000052302,20984,0.767857253719852,TRUE,TRUE
ENSMUSG00000025795,20984,0.7018568930143909,TRUE,TRUE
ENSMUSG00000047642,20984,0.5554922216473099,FALSE,TRUE
ENSMUSG00000020121,20984,0.8944311672819696,TRUE,TRUE
ENSMUSG00000020123,20984,0.5535035343036157,FALSE,TRUE
ENSMUSG00000034613,20984,0.7792600186755709,TRUE,TRUE
ENSMUSG00000044071,20984,0.9164986684045235,TRUE,TRUE
ENSMUSG00000020102,20984,0.7084124235730197,FALSE,TRUE
ENSMUSG00000020105,20984,0.45422554387527336,FALSE,TRUE
ENSMUSG00000006732,20984,0.3830375886174189,FALSE,TRUE
ENSMUSG00000025422,20984,0.5427746207791257,FALSE,TRUE
ENSMUSG00000019467,20984,0.649497422225391,TRUE,TRUE
ENSMUSG00000025417,20984,0.5367118343179333,TRUE,TRUE
ENSMUSG00000074657,20984,0.7554839713956386,TRUE,TRUE
ENSMUSG00000025409,20984,0.5211998884498832,FALSE,TRUE
ENSMUSG00000025408,20984,0.46378272651419455,FALSE,TRUE
ENSMUSG00000047492,20984,0.22494572849390926,FALSE,TRUE
ENSMUSG00000025404,20984,0.5910941199874394,FALSE,TRUE
ENSMUSG00000040287,20984,0.44230976008675943,FALSE,TRUE
ENSMUSG00000025403,20984,0.4001208534155576,FALSE,TRUE
ENSMUSG00000040258,20984,0.8317290042424869,FALSE,TRUE
ENSMUSG00000040249,20984,0.5613598250697573,TRUE,TRUE
ENSMUSG00000002147,20984,0.4926174242488082,FALSE,TRUE
ENSMUSG00000025402,20984,0.6656615277987079,FALSE,TRUE
ENSMUSG00000040195,20984,0.5094346299858685,FALSE,TRUE
ENSMUSG00000025400,20984,0.5100467202734041,TRUE,TRUE
ENSMUSG00000025395,20984,0.6106429982797169,FALSE,TRUE
ENSMUSG00000040043,20984,0.5673451707722708,FALSE,TRUE
ENSMUSG00000044005,20984,0.834052360902402,TRUE,TRUE
ENSMUSG00000039994,20984,0.37003262325065506,FALSE,TRUE
ENSMUSG00000040033,20984,0.5588046495344101,FALSE,TRUE
ENSMUSG00000025366,20984,0.5235655692484705,FALSE,TRUE
ENSMUSG00000002578,20984,0.48716917050269537,FALSE,TRUE
ENSMUSG00000049858,20984,0.24282048389132732,FALSE,TRUE
ENSMUSG00000025357,20984,0.6986455976504627,FALSE,TRUE
ENSMUSG00000025352,20984,0.5625215878680102,FALSE,TRUE
ENSMUSG00000025351,20984,0.6566945055344076,TRUE,TRUE
ENSMUSG00000025348,20984,0.6688521188778597,FALSE,TRUE
ENSMUSG00000092048,20984,0.7861845727717148,FALSE,TRUE
ENSMUSG00000091511,20984,0.8220209894350481,FALSE,TRUE
ENSMUSG00000004568,20984,0.5669880095673411,TRUE,TRUE
ENSMUSG00000040340,20984,0.30025502989980335,FALSE,TRUE
ENSMUSG00000004630,20984,0.24351299294157613,TRUE,TRUE
ENSMUSG00000004626,20984,0.6657689416323737,FALSE,TRUE
ENSMUSG00000089665,20984,0.49854960486089495,FALSE,TRUE
ENSMUSG00000064125,20984,0.4382407038847519,FALSE,TRUE
ENSMUSG00000048644,20984,0.8553114543771274,TRUE,TRUE
ENSMUSG00000008206,20984,0.6688542208915408,FALSE,TRUE
ENSMUSG00000001300,20984,0.8658155765489893,TRUE,TRUE
ENSMUSG00000040459,20984,0.4558077667562035,FALSE,TRUE
ENSMUSG00000079157,20984,0.7338292370877008,TRUE,TRUE
ENSMUSG00000031497,20984,0.7572210106726569,FALSE,TRUE
ENSMUSG00000039057,20984,0.8783593274711688,TRUE,TRUE
ENSMUSG00000038894,20984,0.605070486897631,FALSE,TRUE
ENSMUSG00000031502,20984,0.6793425073280626,TRUE,TRUE
ENSMUSG00000031503,20984,0.7389011536920588,TRUE,TRUE
ENSMUSG00000031504,20984,0.31131644965632,FALSE,TRUE
ENSMUSG00000074473,20984,0.4335126055863737,FALSE,TRUE
ENSMUSG00000096014,20984,0.595086414003021,FALSE,TRUE
ENSMUSG00000031441,20984,0.5097293220932638,TRUE,TRUE
ENSMUSG00000031446,20984,0.5551685237682731,TRUE,TRUE
ENSMUSG00000038515,20984,0.5344981388704418,FALSE,TRUE
ENSMUSG00000031451,20984,0.7347895033093185,TRUE,TRUE
ENSMUSG00000031452,20984,0.23050539501355805,FALSE,TRUE
ENSMUSG00000031453,20984,0.7231649333366446,TRUE,TRUE
ENSMUSG00000090336,20984,0.6756926360761066,FALSE,TRUE
ENSMUSG00000050052,20984,0.607375569560902,FALSE,TRUE
ENSMUSG00000047495,20984,0.8910378348438978,TRUE,TRUE
ENSMUSG00000071176,20984,0.49957368413761505,TRUE,TRUE
ENSMUSG00000055675,20984,0.7236365034508564,TRUE,TRUE
ENSMUSG00000060924,20984,0.8650004483673743,TRUE,TRUE
ENSMUSG00000039842,20984,0.6362500371092764,TRUE,TRUE
ENSMUSG00000074446,20984,0.5292691718907593,FALSE,TRUE
ENSMUSG00000061958,20984,0.5889899514092028,FALSE,TRUE
ENSMUSG00000074440,20984,0.5478591068405981,FALSE,TRUE
ENSMUSG00000064213,20984,0.47352442286006013,FALSE,TRUE
ENSMUSG00000044748,20984,0.45447170328071035,FALSE,TRUE
ENSMUSG00000058568,20984,0.3278701674102645,FALSE,TRUE
ENSMUSG00000006570,20984,0.37424775076226596,FALSE,TRUE
ENSMUSG00000047390,20984,0.32452967955836537,FALSE,TRUE
ENSMUSG00000006567,20984,0.544999528724633,FALSE,TRUE
ENSMUSG00000031478,20984,0.5234124303939109,FALSE,TRUE
ENSMUSG00000037725,20984,0.278938511760878,FALSE,TRUE
ENSMUSG00000031479,20984,0.42986599104055523,FALSE,TRUE
ENSMUSG00000031480,20984,0.3415961336087515,FALSE,TRUE
ENSMUSG00000037656,20984,0.5611069728944373,TRUE,TRUE
ENSMUSG00000031538,20984,0.7016820080902177,FALSE,TRUE
ENSMUSG00000031539,20984,0.4329562192231646,TRUE,TRUE
ENSMUSG00000031543,20984,0.854911823801504,TRUE,TRUE
ENSMUSG00000031548,20984,0.6446787952720564,FALSE,TRUE
ENSMUSG00000037492,20984,0.9098023120021189,TRUE,TRUE
ENSMUSG00000056313,20984,0.41118313988758326,FALSE,TRUE
ENSMUSG00000031549,20984,0.4779331403207924,FALSE,TRUE
ENSMUSG00000031551,20984,0.2083609541275037,FALSE,TRUE
ENSMUSG00000031552,20984,0.4501988094752197,FALSE,TRUE
ENSMUSG00000037437,20984,0.467796775119407,FALSE,TRUE
ENSMUSG00000031555,20984,0.4987416079753339,FALSE,TRUE
ENSMUSG00000037406,20984,0.42859241452527297,FALSE,TRUE
ENSMUSG00000031557,20984,0.427994272371482,FALSE,TRUE
ENSMUSG00000065954,20984,0.5894296768188274,FALSE,TRUE
ENSMUSG00000031565,20984,0.8662305866493654,TRUE,TRUE
ENSMUSG00000031576,20984,0.42905928465155324,FALSE,TRUE
ENSMUSG00000085795,20984,0.5813828741905596,FALSE,TRUE
ENSMUSG00000031485,20984,0.5981698874065338,TRUE,TRUE
ENSMUSG00000031486,20984,0.4719425167251893,FALSE,TRUE
ENSMUSG00000031488,20984,0.5520343432015701,FALSE,TRUE
ENSMUSG00000039720,20984,0.36684936478159047,FALSE,TRUE
ENSMUSG00000031489,20984,0.6221514602069422,FALSE,TRUE
ENSMUSG00000031490,20984,0.5456445620664973,FALSE,TRUE
ENSMUSG00000031492,20984,0.4165091113213842,FALSE,TRUE
ENSMUSG00000031491,20984,0.40305822962464183,FALSE,TRUE
ENSMUSG00000063626,20984,0.910487722961427,TRUE,TRUE
ENSMUSG00000039328,20984,0.49740464485171526,FALSE,TRUE
ENSMUSG00000046152,20984,0.5676070588459637,FALSE,TRUE
ENSMUSG00000062991,20984,0.9051756373130971,TRUE,TRUE
ENSMUSG00000009628,20984,0.5587947916009369,FALSE,TRUE
ENSMUSG00000031584,20984,0.6960534713669169,TRUE,TRUE
ENSMUSG00000031586,20984,0.22020695595309803,TRUE,TRUE
ENSMUSG00000031530,20984,0.5624987290954905,FALSE,TRUE
ENSMUSG00000031529,20984,0.6844735809035354,FALSE,TRUE
ENSMUSG00000046794,20984,0.39444632414437886,FALSE,TRUE
ENSMUSG00000070056,20984,0.6456698146108129,FALSE,TRUE
ENSMUSG00000109372,20984,0.48277280676862416,TRUE,TRUE
ENSMUSG00000055976,20984,0.30433190761807605,FALSE,TRUE
ENSMUSG00000050271,20984,0.8416441645654414,TRUE,TRUE
ENSMUSG00000039633,20984,0.5854055379072518,TRUE,TRUE
ENSMUSG00000039620,20984,0.7934620109190506,TRUE,TRUE
ENSMUSG00000031523,20984,0.8400141558981159,TRUE,TRUE
ENSMUSG00000039539,20984,0.8925533496373429,TRUE,TRUE
ENSMUSG00000039470,20984,0.789256682902287,TRUE,TRUE
ENSMUSG00000031596,20984,0.3307549959538753,FALSE,TRUE
ENSMUSG00000031595,20984,0.33976518775614456,FALSE,TRUE
ENSMUSG00000045636,20984,0.7733944124009946,TRUE,TRUE
ENSMUSG00000031594,20984,0.2932905065958875,FALSE,TRUE
ENSMUSG00000031591,20984,0.7427823426915209,TRUE,TRUE
ENSMUSG00000050190,20984,0.3498052254932911,FALSE,TRUE
ENSMUSG00000079058,20984,0.2857049080299568,FALSE,TRUE
ENSMUSG00000070047,20984,0.8575323648202338,TRUE,TRUE
ENSMUSG00000054764,20984,0.461736424856778,FALSE,TRUE
ENSMUSG00000079057,20984,0.24278134471831034,FALSE,TRUE
ENSMUSG00000070044,20984,0.6410876215650105,FALSE,TRUE
ENSMUSG00000031626,20984,0.8031048676626228,TRUE,TRUE
ENSMUSG00000031636,20984,0.3887776673828471,FALSE,TRUE
ENSMUSG00000071104,20984,0.35513143665597974,FALSE,TRUE
ENSMUSG00000071103,20984,0.5387052482985775,FALSE,TRUE
ENSMUSG00000050914,20984,0.49398194304339493,FALSE,TRUE
ENSMUSG00000038291,20984,0.7181100327707096,TRUE,TRUE
ENSMUSG00000047171,20984,0.555237000194944,FALSE,TRUE
ENSMUSG00000018796,20984,0.5587836672891948,TRUE,TRUE
ENSMUSG00000038225,20984,0.527122467898445,FALSE,TRUE
ENSMUSG00000031628,20984,0.5758243439438137,FALSE,TRUE
ENSMUSG00000031627,20984,0.6222112952319899,FALSE,TRUE
ENSMUSG00000038143,20984,0.44249888997755926,FALSE,TRUE
ENSMUSG00000063049,20984,0.4716289120302225,FALSE,TRUE
ENSMUSG00000031563,20984,0.7789746636893631,TRUE,TRUE
ENSMUSG00000038064,20984,0.4435330770847746,FALSE,TRUE
ENSMUSG00000031562,20984,0.7206530160265623,FALSE,TRUE
ENSMUSG00000031561,20984,0.8591561134651601,TRUE,TRUE
ENSMUSG00000031521,20984,0.5342965024927852,FALSE,TRUE
ENSMUSG00000039396,20984,0.3198428722945595,FALSE,TRUE
ENSMUSG00000031520,20984,0.7846981835352683,FALSE,TRUE
ENSMUSG00000054408,20984,0.44256721451521197,FALSE,TRUE
ENSMUSG00000039375,20984,0.672335719980252,TRUE,TRUE
ENSMUSG00000031517,20984,0.6370637417936702,TRUE,TRUE
ENSMUSG00000038257,20984,0.9358016769017656,TRUE,TRUE
ENSMUSG00000031613,20984,0.576461618561751,FALSE,TRUE
ENSMUSG00000031609,20984,0.4306080293303577,FALSE,TRUE
ENSMUSG00000054717,20984,0.27097302253936467,FALSE,TRUE
ENSMUSG00000031608,20984,0.7656370883560103,TRUE,TRUE
ENSMUSG00000096914,20984,0.9238587407740924,TRUE,TRUE
ENSMUSG00000049946,20984,0.7412804063973718,FALSE,TRUE
ENSMUSG00000057228,20984,0.27393043876763334,FALSE,TRUE
ENSMUSG00000031647,20984,0.7866134194090195,TRUE,TRUE
ENSMUSG00000031642,20984,0.8383420870299858,TRUE,TRUE
ENSMUSG00000058056,20984,0.7307598394452473,TRUE,TRUE
ENSMUSG00000037921,20984,0.1698779296376506,FALSE,TRUE
ENSMUSG00000054162,20984,0.9021453238109608,TRUE,TRUE
ENSMUSG00000094443,20984,0.43454423985863544,FALSE,TRUE
ENSMUSG00000053626,20984,0.7513146539709694,TRUE,TRUE
ENSMUSG00000037852,20984,0.6558430157589294,TRUE,TRUE
ENSMUSG00000031604,20984,0.7844904358406435,TRUE,TRUE
ENSMUSG00000031605,20984,0.7837524488792526,FALSE,TRUE
ENSMUSG00000079042,20984,0.37580522897057683,FALSE,TRUE
ENSMUSG00000074302,20984,0.2637942588531893,FALSE,TRUE
ENSMUSG00000074300,20984,0.2317566391552981,FALSE,TRUE
ENSMUSG00000036469,20984,0.8897992340778506,TRUE,TRUE
ENSMUSG00000044014,20984,0.7981173014779765,FALSE,TRUE
ENSMUSG00000036437,20984,0.8197341040855844,FALSE,TRUE
ENSMUSG00000025588,20984,0.3488834618098048,FALSE,TRUE
ENSMUSG00000051147,20984,0.3739976507459263,FALSE,TRUE
ENSMUSG00000030465,20984,0.825144791294618,FALSE,TRUE
ENSMUSG00000036356,20984,0.8638887053842971,TRUE,TRUE
ENSMUSG00000015568,20984,0.504376945318508,FALSE,TRUE
ENSMUSG00000036306,20984,0.8706127677381686,TRUE,TRUE
ENSMUSG00000036246,20984,0.6922160564794608,FALSE,TRUE
ENSMUSG00000031860,20984,0.7533133588317029,TRUE,TRUE
ENSMUSG00000048967,20984,0.37014307518477496,FALSE,TRUE
ENSMUSG00000036180,20984,0.7073162262168998,FALSE,TRUE
ENSMUSG00000002341,20984,0.5766325325742381,FALSE,TRUE
ENSMUSG00000003573,20984,0.29382387473749183,TRUE,TRUE
ENSMUSG00000003575,20984,0.5925950825495295,FALSE,TRUE
ENSMUSG00000055707,20984,0.5516755109110085,FALSE,TRUE
ENSMUSG00000007888,20984,0.4252146414949531,FALSE,TRUE
ENSMUSG00000019139,20984,0.5872735978234527,FALSE,TRUE
ENSMUSG00000070003,20984,0.45160289874727677,TRUE,TRUE
ENSMUSG00000056204,20984,0.42873792011986894,FALSE,TRUE
ENSMUSG00000031833,20984,0.7068959761136443,TRUE,TRUE
ENSMUSG00000002908,20984,0.5229472581774893,FALSE,TRUE
ENSMUSG00000000792,20984,0.7183631144509911,FALSE,TRUE
ENSMUSG00000035439,20984,0.6636452587340183,FALSE,TRUE
ENSMUSG00000034845,20984,0.7031515451761474,FALSE,TRUE
ENSMUSG00000043664,20984,0.3908545688188553,FALSE,TRUE
ENSMUSG00000034799,20984,0.6669847182143426,FALSE,TRUE
ENSMUSG00000031799,20984,0.7413893714343565,FALSE,TRUE
ENSMUSG00000031791,20984,0.585055988087891,FALSE,TRUE
ENSMUSG00000048148,20984,0.7894146313166872,TRUE,TRUE
ENSMUSG00000031622,20984,0.4943986422163473,FALSE,TRUE
ENSMUSG00000004383,20984,0.8477867850011807,TRUE,TRUE
ENSMUSG00000031621,20984,0.47651320524220514,FALSE,TRUE
ENSMUSG00000042870,20984,0.7450929900384126,FALSE,TRUE
ENSMUSG00000005413,20984,0.33148959245019005,FALSE,TRUE
ENSMUSG00000034472,20984,0.7170753988951571,FALSE,TRUE
ENSMUSG00000031618,20984,0.8310925361765099,FALSE,TRUE
ENSMUSG00000037148,20984,0.787007891109608,TRUE,TRUE
ENSMUSG00000031616,20984,0.4164774657851367,FALSE,TRUE
ENSMUSG00000037101,20984,0.35728680828809245,FALSE,TRUE
ENSMUSG00000031688,20984,0.5946662284403041,FALSE,TRUE
ENSMUSG00000031684,20984,0.6150311822996195,TRUE,TRUE
ENSMUSG00000071064,20984,0.7030255384678464,TRUE,TRUE
ENSMUSG00000031681,20984,0.6665758427919934,TRUE,TRUE
ENSMUSG00000064325,20984,0.360767934044609,FALSE,TRUE
ENSMUSG00000042353,20984,0.31767088098875773,FALSE,TRUE
ENSMUSG00000031714,20984,0.7080768139145565,TRUE,TRUE
ENSMUSG00000037940,20984,0.9122020935049138,TRUE,TRUE
ENSMUSG00000031712,20984,0.2621893875484479,FALSE,TRUE
