,Study_ID|Celltype_1,Study_ID|Celltype_2,Mean_AUROC,Match_type
3470,Zeng|844,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.95
3471,Macosko|Ex_Tcf7l2_Prokr2,Zeng|2903,1.0,Above_0.95
3472,Zeng|81,Macosko|Ex_Fezf2_Slc17a8_Rxfp2,1.0,Above_0.95
3473,Zeng|3288,Macosko|Inh_Six3_Nkx2-2_Yap1,1.0,Reciprocal_top_hit
3474,Zeng|323,Macosko|Ex_Slc30a3_Otof_Dgkk_Grik3,1.0,Reciprocal_top_hit
3475,Macosko|Fibro_Eya2_Syt9_1,Zeng|5260,1.0,Above_0.95
3476,Zeng|128,Macosko|Ex_Oprk1_Col11a1,1.0,Reciprocal_top_hit
3477,Macosko|Fibro_Eya2_Rbp4_4,Zeng|5259,1.0,Above_0.95
3478,Macosko|Ex_Irx2_Twist1_7,Zeng|2913,1.0,Above_0.95
3479,Zeng|4968,Macosko|Ex_C1ql4_Asb4,1.0,Reciprocal_top_hit
3480,Zeng|1575,Macosko|Inh_Lhx8_Efhb_2,1.0,Above_0.95
3481,Zeng|720,Macosko|Inh_Lamp5_Ndnf_Adam12,1.0,Above_0.95
3482,Zeng|4739,Macosko|Ex_Ebf2_Lpar1,1.0,Reciprocal_top_hit
3483,Zeng|2502,Macosko|Ex_Sim1_Trh_1,1.0,Reciprocal_top_hit
3484,Zeng|719,Macosko|Inh_Lamp5_Ndnf_Adam12,1.0,Above_0.95
3485,Zeng|4552,Macosko|Ex_Hpgd_Lgr6,1.0,Reciprocal_top_hit
3486,Macosko|Inh_Gata3_Mbl2_1,Zeng|3239,1.0,Above_0.95
3487,Zeng|322,Macosko|Ex_Slc30a3_Otof_Dgkk_Grik3,1.0,Above_0.95
3488,Zeng|552,Macosko|Inh_Lhx6_Sst_Ffar4,1.0,Above_0.95
3489,Zeng|2927,Macosko|Inh_Sox6_Postn_2,1.0,Above_0.95
3490,Zeng|262,Macosko|Ex_Rorb_Ptpn20,1.0,Above_0.95
3491,Zeng|3989,Macosko|Inh_Pax2_Fst_2,1.0,Reciprocal_top_hit
3492,Zeng|4304,Macosko|Ex_Phox2b_Six2_3,1.0,Reciprocal_top_hit
3493,Macosko|Ex_Plekhg1_Fign_Ppp1r3a_5,Zeng|5051,1.0,Above_0.95
3494,Macosko|Ex_Fezf2_Fbln1,Zeng|331,1.0,Above_0.95
3495,Zeng|2329,Macosko|CholEx_Nkx2-4_Hmcn1_2,1.0,Above_0.95
3496,Zeng|3328,Macosko|Inh_Six3_Sox2_2,1.0,Reciprocal_top_hit
3497,Zeng|2464,Macosko|Ex_Sim1_Naa11,1.0,Above_0.95
3498,Macosko|Ex_Pou4f1_Abcc9_2,Zeng|3683,1.0,Above_0.95
3499,Zeng|966,Macosko|Inh_Sp8_Fbxw13,1.0,Above_0.95
3500,Zeng|4723,Macosko|Ex_Tfap2d_Edaradd,1.0,Above_0.95
3501,Macosko|Chol_Isl2_Gata6_3,Zeng|8957,1.0,Above_0.95
3502,Macosko|Fibro_Eya2_Ccdc192_1,Zeng|5260,1.0,Above_0.95
3503,Macosko|Ex_Hoxb3_Ldlrap1_5,Zeng|4216,1.0,Above_0.95
3504,Macosko|Inh_Lhx1_Otp_2,Zeng|2923,1.0,Above_0.95
3505,Zeng|1122,Macosko|Inh_Lhx6_Esr2_12,1.0,Above_0.95
3506,Zeng|2598,Macosko|Ex_Lhx9_Runx1,1.0,Above_0.95
3507,Zeng|4040,Macosko|Ex_Foxd3_Irx4_2,1.0,Reciprocal_top_hit
3508,Macosko|Ex_Tfap2b_Ramp3_4,Zeng|4661,1.0,Above_0.95
3509,Zeng|493,Macosko|Inh_Lhx6_Sst_Crhr2_Stac,1.0,Above_0.95
3510,Macosko|Inh_Irx4_Catspere1_1,Zeng|8201,1.0,Above_0.95
3511,Macosko|Inh_Pax8_Pdzk1ip1_2,Zeng|3438,1.0,Above_0.95
3512,Macosko|Inh_Pax7_Vmn1r207_2,Zeng|2948,1.0,Above_0.95
3513,Zeng|3230,Macosko|Inh_Sox1_Sp9_3,1.0,Above_0.95
3514,Zeng|647,Macosko|Inh_Vip_Crh_2,1.0,Above_0.95
3515,Zeng|28,Macosko|Ex_Nxph4_Moxd1_Igfbp4,1.0,Above_0.95
3516,Macosko|Ex_Fibcd1_Slc9a4_2,Zeng|352,1.0,Above_0.95
3517,Macosko|Inh_Pax2_Dcn,Zeng|3740,1.0,Above_0.95
3518,Zeng|2798,Macosko|Ex_Lmx1b_Arsj_2,1.0,Above_0.95
3519,Macosko|Ex_Fezf2_Dlk1_Grik1,Zeng|346,1.0,Above_0.95
3520,Zeng|423,Macosko|Ex_Crym_Plagl1_1,1.0,Above_0.95
3521,Zeng|4564,Macosko|Ex_Tfap2d_Atp6ap1l_2,1.0,Above_0.95
3522,Zeng|15073,Macosko|Ex_Lmx1b_Ccdc172,1.0,Above_0.95
3523,Macosko|Inh_Onecut3_Fbxo40,Zeng|24720,1.0,Above_0.95
3524,Zeng|5255,Macosko|Endo_Flt1_Rgs5_Slc19a3_1,1.0,Reciprocal_top_hit
3525,Macosko|Inh_Sp8_Grhl3,Zeng|978,1.0,Above_0.95
3526,Macosko|Inh_Tfap2b_Adamtsl2,Zeng|34318,1.0,Above_0.95
3527,Zeng|3581,Macosko|Inh_Pax7_Tshr,1.0,Reciprocal_top_hit
3528,Zeng|3875,Macosko|Ex_Phox2b_Ddc,1.0,Reciprocal_top_hit
3529,Macosko|Inh_Six3_Met_1,Zeng|3184,1.0,Above_0.95
3530,Zeng|8799,Macosko|Inh_Gata3_Cryba2_1,1.0,Above_0.95
3531,Macosko|Ex_Sim1_Ppp1r1c_2,Zeng|2482,1.0,Above_0.95
3532,Zeng|5147,Macosko|Ex_Tcf7l2_Lhx2_Calca,1.0,Reciprocal_top_hit
3533,Macosko|Ex_Lmx1a_Crhbp_2,Zeng|2369,1.0,Above_0.95
3534,Zeng|2268,Macosko|Ex_Otx2_Dynlrb2,1.0,Above_0.95
3535,Zeng|2768,Macosko|Ex_Lmx1a_Galnt3_1,1.0,Above_0.95
3536,Zeng|2302,Macosko|Ex_Pax6_Otx1_2,1.0,Reciprocal_top_hit
3537,Zeng|4249,Macosko|Ex_Phox2b_Olig3_7,1.0,Above_0.95
3538,Zeng|3072,Macosko|Ex_Pitx2_Zbtb7c_7,1.0,Reciprocal_top_hit
3539,Zeng|4782,Macosko|Ex_Lhx9_Pthlh_2,1.0,Above_0.95
3540,Zeng|1556,Macosko|Inh_Lhx8_Th_1,1.0,Reciprocal_top_hit
3541,Zeng|4489,Macosko|Ex_Tfap2b_Gabre,1.0,Above_0.95
3542,Macosko|Fibro_Eya2_Rbp4_2,Zeng|5259,1.0,Above_0.95
3543,Zeng|3092,Macosko|Ex_Nkx6-1_Mia,1.0,Reciprocal_top_hit
3544,Zeng|249,Macosko|Ex_Lef1_Gpr101,1.0,Above_0.95
3545,Macosko|Ex_Nxph4_Pmfbp1,Zeng|38,1.0,Above_0.95
3546,Zeng|974,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.95
3547,Zeng|24410,Macosko|Ex_Lhx4_Hgf,1.0,Reciprocal_top_hit
3548,Zeng|4620,Macosko|Ex_Ebf2_Atp8b1,1.0,Above_0.95
3549,Zeng|4215,Macosko|Inh_Pax2_Olfr920_4,1.0,Above_0.95
3550,Zeng|3319,Macosko|Inh_Six3_Pnliprp2_3,1.0,Above_0.95
3551,Zeng|4562,Macosko|Ex_Tfap2d_Mgmt,1.0,Above_0.95
3552,Macosko|Inh_Foxp2_Olfm4_3,Zeng|3379,1.0,Above_0.95
3553,Zeng|4149,Macosko|Ex_Phox2b_Olig3_6,1.0,Reciprocal_top_hit
3554,Zeng|3435,Macosko|Inh_Pax5_Asb4_4,1.0,Above_0.95
3555,Zeng|3198,Macosko|Inh_Gata3_Qrfprl_2,1.0,Reciprocal_top_hit
3556,Macosko|ExInh_Lmx1b_Slc26a7_1,Zeng|2420,1.0,Above_0.95
3557,Zeng|2828,Macosko|Ex_Sall3_Cd44_2,1.0,Above_0.95
3558,Macosko|Inh_Pax8_Tacr3,Zeng|3846,1.0,Above_0.95
3559,Macosko|Ex_Irx2_Nppc_1,Zeng|2908,1.0,Above_0.95
3560,Macosko|Inh_Pax2_Satb2_3,Zeng|4031,1.0,Above_0.95
3561,Macosko|Ex_Ccn3_Fezf2_Ptprc_1,Zeng|447,1.0,Above_0.95
3562,Macosko|Inh_Onecut3_Lsp1_2,Zeng|3133,1.0,Above_0.95
3563,Macosko|Inh_Pax7_P2ry10b_2,Zeng|2978,1.0,Above_0.95
3564,Macosko|Inh_Pax5_Tll2,Zeng|3372,1.0,Above_0.95
3565,Macosko|Ex_Fbxl7_Kcnj5,Zeng|4041,1.0,Above_0.95
3566,Macosko|Inh_Six3_Fgf17_2,Zeng|3312,1.0,Above_0.95
3567,Zeng|821,Macosko|Inh_Gbx1_Vmn1r207,1.0,Reciprocal_top_hit
3568,Macosko|Inh_Gata3_Gdpd2_2,Zeng|34316,1.0,Above_0.95
3569,Zeng|3546,Macosko|Inh_Pax7_Bmp3_1,1.0,Reciprocal_top_hit
3570,Zeng|2374,Macosko|Ex_Dmrta2_Chrna6_6,1.0,Reciprocal_top_hit
3571,Macosko|Ex_Lhx9_A1bg_2,Zeng|8178,1.0,Above_0.95
3572,Zeng|881,Macosko|Inh_Clic4_Ano3_1,1.0,Above_0.95
3573,Zeng|1079,Macosko|Inh_Ppp1r1b_Drd2_Fos,1.0,Above_0.95
3574,Zeng|85,Macosko|Ex_Fezf2_Pvalb_Pirt,1.0,Above_0.95
3575,Macosko|Ex_Slc30a3_Best3_3,Zeng|206,1.0,Above_0.95
3576,Zeng|752,Macosko|Inh_Gbx1_Htr1a_10,1.0,Above_0.95
3577,Macosko|Inh_Foxp2_Btc_2,Zeng|3711,1.0,Above_0.95
3578,Macosko|Inh_Ppp1r1b_Drd1_Zp3r_4,Zeng|1090,1.0,Above_0.95
3579,Macosko|Inh_Six3_Sox2_12,Zeng|3317,1.0,Above_0.95
3580,Macosko|Inh_Pax2_Hrob_3,Zeng|4198,1.0,Above_0.95
3581,Macosko|Ex_Phox2b_Gdpd2,Zeng|3882,1.0,Above_0.95
3582,Macosko|Ex_Dmrta2_Agtr1b_1,Zeng|2423,1.0,Above_0.95
3583,Macosko|Inh_Pax2_Ikzf1_2,Zeng|2953,1.0,Above_0.95
3584,Zeng|4546,Macosko|Ex_Irx3_Kcnj5_2,1.0,Reciprocal_top_hit
3585,Zeng|3769,Macosko|Ex_Evx2_Tafa3,1.0,Reciprocal_top_hit
3586,Zeng|5098,Macosko|Ex_Tcf7l2_Fbln1_St14,1.0,Reciprocal_top_hit
3587,Macosko|Fibro_Eya2_Slc47a1_2,Zeng|5256,1.0,Above_0.95
3588,Macosko|Ex_Lhx9_Kif19a_2,Zeng|4845,1.0,Above_0.95
3589,Zeng|34154,Macosko|Inh_Pax5_Irak3,1.0,Reciprocal_top_hit
3590,Zeng|2323,Macosko|Ex_Nkx2-4_Chrdl1,1.0,Reciprocal_top_hit
3591,Zeng|2827,Macosko|Ex_Sall3_Cd44_2,1.0,Above_0.95
3592,Macosko|Inh_Foxp2_Foxd3_7,Zeng|34145,1.0,Above_0.95
3593,Zeng|467,Macosko|Ex_Lhx9_Mstn_Vxn,1.0,Above_0.95
3594,Macosko|Ex_Skor1_Galr1,Zeng|2727,1.0,Above_0.95
3595,Macosko|Inh_Pax2_Hoxb5_Rubcnl_1,Zeng|4131,1.0,Above_0.95
3596,Macosko|Inh_Pax5_Ptgfr,Zeng|3375,1.0,Above_0.95
3597,Macosko|Inh_Lhx6_Iqca_1,Zeng|835,1.0,Above_0.95
3598,Zeng|4530,Macosko|Ex_Tfap2b_Clec12a,1.0,Reciprocal_top_hit
3599,Zeng|4478,Macosko|Ex_Lamc3_Fzd9_2,1.0,Above_0.95
3600,Zeng|4720,Macosko|Ex_C1ql4_Rgcc_1,1.0,Reciprocal_top_hit
3601,Zeng|2625,Macosko|Ex_Lhx9_Cyp19a1,1.0,Reciprocal_top_hit
3602,Zeng|562,Macosko|Inh_Lhx6_Sst_Crhbp,1.0,Reciprocal_top_hit
3603,Zeng|4663,Macosko|Ex_Tfap2b_Ramp3_1,1.0,Above_0.95
3604,Macosko|Inh_Pax2_Pkhd1l1_1,Zeng|4031,1.0,Above_0.95
3605,Zeng|1267,Macosko|Inh_Ppp1r1b_Drd1_Adamtsl5,1.0,Above_0.95
3606,Macosko|Inh_Dmrt3_Prdm6_2,Zeng|8201,1.0,Above_0.95
3607,Zeng|3536,Macosko|Inh_Tfap2b_Cdh23_2,1.0,Reciprocal_top_hit
3608,Zeng|3135,Macosko|Inh_Gata3_Otx1_Pdlim3_3,1.0,Reciprocal_top_hit
3609,Macosko|Ex_Lhx9_Slc6a2_2,Zeng|3690,1.0,Above_0.95
3610,Zeng|4102,Macosko|Inh_Pax2_Npsr1_3,1.0,Above_0.95
3611,Zeng|3388,Macosko|Inh_Nkx2-2_Glp1r_Trh_3,1.0,Above_0.95
3612,Macosko|Ex_Fibcd1_Psrc1_1,Zeng|354,1.0,Above_0.95
3613,Zeng|3374,Macosko|Inh_Six3_Cela1_2,1.0,Above_0.95
3614,Zeng|1782,Macosko|Inh_Six3_Pvalb_Rxfp2_3,1.0,Above_0.95
3615,Macosko|Ex_Lhx9_Adgrg2_4,Zeng|4788,1.0,Above_0.95
3616,Zeng|529,Macosko|Inh_Lhx6_Sst_AW551984,1.0,Above_0.95
3617,Zeng|553,Macosko|Inh_Lhx6_Sst_Crh_Baiap3,1.0,Above_0.95
3618,Zeng|2649,Macosko|Ex_Evx1_Clec9a_2,1.0,Reciprocal_top_hit
3619,Zeng|361,Macosko|Ex_Crym_Chrna5,1.0,Above_0.95
3620,Zeng|979,Macosko|Inh_Pax6_Gpr39_2,1.0,Above_0.95
3621,Macosko|Ex_Tcf7l2_Fbln1_Slc38a11_3,Zeng|5095,1.0,Above_0.95
3622,Macosko|Inh_Gata3_Gsc2_1,Zeng|3136,1.0,Above_0.95
3623,Macosko|Ex_Lhx9_Mcoln2,Zeng|3817,1.0,Above_0.95
3624,Macosko|Inh_Pax2_Cela1,Zeng|8201,1.0,Above_0.95
3625,Macosko|Inh_Hmx2_Gldn_1,Zeng|3844,1.0,Above_0.95
3626,Macosko|Ex_Hmx2_Ppef1_2,Zeng|3652,1.0,Above_0.95
3627,Zeng|2921,Macosko|Inh_Pax8_Otp_3,1.0,Reciprocal_top_hit
3628,Zeng|2698,Macosko|Ex_Skor1_Ucn3,1.0,Above_0.95
3629,Zeng|4275,Macosko|Ex_Pax5_Ggta1_2,1.0,Above_0.95
3630,Zeng|4719,Macosko|Ex_C1ql4_Rgcc_3,1.0,Reciprocal_top_hit
3631,Zeng|1257,Macosko|Inh_Ppp1r1b_Drd1_Rbp1_6,1.0,Reciprocal_top_hit
3632,Zeng|5276,Macosko|Granulocyte_Ly6g_Retnlg,1.0,Reciprocal_top_hit
3633,Zeng|741,Macosko|Inh_Lhx6_Moxd1_3,1.0,Above_0.95
3634,Zeng|4799,Macosko|Ex_Lhx2_Gng8_1,1.0,Reciprocal_top_hit
3635,Zeng|3373,Macosko|Inh_Pax5_Lcp1,1.0,Reciprocal_top_hit
3636,Zeng|3040,Macosko|Ex_Vsx2_Lhx4_1,1.0,Above_0.95
3637,Zeng|475,Macosko|Ex_Ccn3_Slc30a3_Grp,1.0,Above_0.95
3638,Macosko|Ex_Tfap2d_Bnip5_1,Zeng|4566,1.0,Above_0.95
3639,Zeng|2500,Macosko|Ex_Sim1_Tnxb_2,1.0,Reciprocal_top_hit
3640,Macosko|CholInh_Pax8_Tnnt2,Zeng|4000,1.0,Above_0.95
3641,Zeng|4141,Macosko|Inh_Pax2_Hrob_6,1.0,Above_0.95
3642,Zeng|3130,Macosko|Inh_Lhx1_Lrrc38_2,1.0,Reciprocal_top_hit
3643,Zeng|2761,Macosko|Ex_Samd3_Npsr1_3,1.0,Above_0.95
3644,Macosko|Inh_Six3_Dio2,Zeng|3330,1.0,Above_0.95
3645,Macosko|Fibro_Eya2_Sh3gl3,Zeng|5260,1.0,Above_0.95
3646,Zeng|4615,Macosko|Ex_Ebf2_Atp8b1,1.0,Above_0.95
3647,Zeng|4817,Macosko|Ex_Ebf2_Sp5_4,1.0,Reciprocal_top_hit
3648,Zeng|3355,Macosko|Inh_Pax5_Oxtr,1.0,Above_0.95
3649,Macosko|Ex_Hoxc4_Slc22a3,Zeng|4216,1.0,Above_0.95
3650,Macosko|Ex_Plekhg1_Fign_Ppp1r3a_6,Zeng|5051,1.0,Above_0.95
3651,Zeng|4047,Macosko|Ex_Foxd3_Dennd1c,1.0,Above_0.95
3652,Zeng|4859,Macosko|Ex_Pou4f3_Wfdc10_2,1.0,Reciprocal_top_hit
3653,Zeng|342,Macosko|Ex_Fibcd1_Psrc1_5,1.0,Above_0.95
3654,Zeng|2944,Macosko|Inh_Pax7_Arhgap28_4,1.0,Reciprocal_top_hit
3655,Macosko|Inh_Foxd3_Gm525_1,Zeng|3707,1.0,Above_0.95
3656,Macosko|Ex_Ccn3_Fezf2_Psrc1,Zeng|472,1.0,Above_0.95
3657,Zeng|3282,Macosko|Inh_Six3_Myocd,1.0,Reciprocal_top_hit
3658,Zeng|89,Macosko|Ex_Fezf2_Slc17a8_Rxfp2,1.0,Above_0.95
3659,Zeng|874,Macosko|Inh_Otx2_Prdm16_3,1.0,Reciprocal_top_hit
3660,Zeng|3223,Macosko|Inh_Sox1_Sp9_2,1.0,Reciprocal_top_hit
3661,Zeng|525,Macosko|Inh_Lhx6_Sst_AW551984,1.0,Above_0.95
3662,Macosko|Ex_Pax6_Pgr15l_2,Zeng|24561,1.0,Above_0.95
3663,Zeng|4402,Macosko|Inh_Pax8_Vgll3,1.0,Reciprocal_top_hit
3664,Zeng|1566,Macosko|Inh_Lhx8_Pde11a_12,1.0,Above_0.95
3665,Zeng|3356,Macosko|Inh_Gata3_Cdh23_1,1.0,Reciprocal_top_hit
3666,Zeng|551,Macosko|Inh_Lhx6_Sst_Crhr2_Stac,1.0,Above_0.95
3667,Zeng|347,Macosko|Ex_Fezf2_Lhx9_2,1.0,Above_0.95
3668,Zeng|3222,Macosko|Inh_Gata3_Sp9_2,1.0,Reciprocal_top_hit
3669,Zeng|2436,Macosko|Ex_Nkx2-4_Calcr_3,1.0,Above_0.95
3670,Zeng|3595,Macosko|Inh_Otx2_Gabrr2_2,1.0,Above_0.95
3671,Macosko|Inh_Otx1_Maf_1,Zeng|3582,1.0,Above_0.95
3672,Macosko|Inh_Gata3_Msx1_2,Zeng|34164,1.0,Above_0.95
3673,Zeng|3462,Macosko|Inh_Sox2_Ikzf1_8,1.0,Above_0.95
3674,Zeng|5127,Macosko|Ex_Plekhg1_Nox4_Kcp_2,1.0,Reciprocal_top_hit
3675,Zeng|4396,Macosko|Inh_Dmbx1_Slc34a2_3,1.0,Reciprocal_top_hit
3676,Zeng|2320,Macosko|Ex_Nkx2-4_Mettl11b_3,1.0,Above_0.95
3677,Macosko|Inh_Fbxl7_Tshr,Zeng|4088,1.0,Above_0.95
3678,Macosko|Ex_Foxb1_Arhgef38_5,Zeng|4926,1.0,Above_0.95
3679,Macosko|Inh_Etv3l_Sulf1_1,Zeng|3840,1.0,Above_0.95
3680,Macosko|Fibro_Eya2_Rspo2,Zeng|5260,1.0,Above_0.95
3681,Zeng|3259,Macosko|Inh_Tfap2b_Kcnmb1_1,1.0,Reciprocal_top_hit
3682,Macosko|Ex_Gata3_Slc17a8_2,Zeng|2857,1.0,Above_0.95
3683,Macosko|Ex_Ebf2_Ghrh_2,Zeng|4496,1.0,Above_0.95
3684,Zeng|4070,Macosko|Ex_Ebf2_Catspere1_1,1.0,Reciprocal_top_hit
3685,Macosko|Ex_Evx1_Evx2,Zeng|24597,1.0,Above_0.95
3686,Zeng|3335,Macosko|Inh_Six3_Drd3_3,1.0,Reciprocal_top_hit
3687,Macosko|Inh_Gata3_Olfr48_6,Zeng|3248,1.0,Above_0.95
3688,Zeng|3112,Macosko|Ex_Vsx2_Sp8,1.0,Reciprocal_top_hit
3689,Macosko|Ex_Evx2_Lmcd1_1,Zeng|24588,1.0,Above_0.95
3690,Zeng|5119,Macosko|Ex_Lypd6b_Dipk1c_1,1.0,Above_0.95
3691,Zeng|5116,Macosko|Ex_Tcf7l2_Nox4_Slc17a8,1.0,Reciprocal_top_hit
3692,Macosko|Inh_Otx1_Coch_2,Zeng|3151,1.0,Above_0.95
3693,Zeng|34362,Macosko|Inh_Pax2_Npr3,1.0,Above_0.95
3694,Macosko|Ex_Nxph4_Zar1l_3,Zeng|4575,1.0,Above_0.95
3695,Zeng|4416,Macosko|Inh_Pax2_Adamts12,1.0,Reciprocal_top_hit
3696,Zeng|2806,Macosko|Ex_Lmx1b_Itih5_2,1.0,Above_0.95
3697,Zeng|662,Macosko|Inh_Vip_Crh_2,1.0,Above_0.95
3698,Macosko|Ex_Sim1_Bsx_2,Zeng|2443,1.0,Above_0.95
3699,Zeng|3713,Macosko|Inh_Foxp2_Kcnj2_2,1.0,Reciprocal_top_hit
3700,Macosko|Inh_Meox2_Csta2,Zeng|2022,1.0,Above_0.95
3701,Macosko|Inh_Foxp2_Foxd3_5,Zeng|34145,1.0,Above_0.95
3702,Macosko|Inh_Pax2_Irak3_1,Zeng|34138,1.0,Above_0.95
3703,Macosko|Inh_Irx5_Shisal2b_1,Zeng|3705,1.0,Above_0.95
3704,Zeng|4059,Macosko|Ex_Ebf2_Gli2,1.0,Reciprocal_top_hit
3705,Macosko|Ex_Tcf7l2_C1ql4_1,Zeng|3866,1.0,Above_0.95
3706,Zeng|732,Macosko|Inh_Lhx6_Moxd1_1,1.0,Reciprocal_top_hit
3707,Macosko|CholEx_Hmx3_Agtr1b,Zeng|3645,1.0,Above_0.95
3708,Zeng|5012,Macosko|Ex_Hpgd_Cd24a_2,1.0,Above_0.95
3709,Macosko|Ex_Pitx2_Lamp3_1,Zeng|4987,1.0,Above_0.95
3710,Macosko|Ex_Hoxc6_Epsti1_1,Zeng|3810,1.0,Above_0.95
3711,Macosko|Inh_Tfap2b_Agtr1a_2,Zeng|34321,1.0,Above_0.95
3712,Macosko|Ex_Neurod6_Dnah11_9,Zeng|4733,1.0,Above_0.95
3713,Zeng|5016,Macosko|Ex_Hpgd_Cd24a_2,1.0,Above_0.95
3714,Zeng|8956,Macosko|Chol_Tbx20_Gm7694_1,1.0,Above_0.95
3715,Zeng|1010,Macosko|Inh_Ppp1r1b_Drd2_Cyp26b1_2,1.0,Above_0.95
3716,Macosko|Ex_Fbxl7_Insrr_1,Zeng|4045,1.0,Above_0.95
3717,Macosko|Ex_Slc30a3_Shisa8_3,Zeng|314,1.0,Above_0.95
3718,Macosko|Ex_Evx1_Prkcq_2,Zeng|4969,1.0,Above_0.95
3719,Macosko|Ex_Vsx2_Pgr15l,Zeng|24535,1.0,Above_0.95
3720,Zeng|2318,Macosko|Ex_Nkx2-4_Cd44_2,1.0,Reciprocal_top_hit
3721,Zeng|4732,Macosko|Ex_Defb1_Fgf17,1.0,Reciprocal_top_hit
3722,Zeng|2632,Macosko|Ex_Lhx9_Atp8b1_3,1.0,Above_0.95
3723,Macosko|Ex_Plekhg1_Nox4_Anxa13_1,Zeng|5116,1.0,Above_0.95
3724,Zeng|5018,Macosko|Ex_Hpgd_Cd24a_2,1.0,Above_0.95
3725,Zeng|3767,Macosko|Ex_Evx2_Chrna2,1.0,Reciprocal_top_hit
3726,Zeng|898,Macosko|Inh_Ecel1_Sytl4_1,1.0,Above_0.95
3727,Zeng|4367,Macosko|Inh_Pax2_Robo3,1.0,Above_0.95
3728,Zeng|396,Macosko|Ex_Fezf2_Chrna6,1.0,Above_0.95
3729,Macosko|Ex_C1ql4_Tgm6_5,Zeng|2666,1.0,Above_0.95
3730,Macosko|Inh_Pax2_Brs3,Zeng|4087,1.0,Above_0.95
3731,Zeng|2785,Macosko|Ex_Lmx1b_Itih5_2,1.0,Above_0.95
3732,Macosko|Inh_Hoxb5_Esr2_1,Zeng|24720,1.0,Above_0.95
3733,Macosko|Ex_Lmx1b_Arsj_1,Zeng|2797,1.0,Above_0.95
3734,Zeng|257,Macosko|Ex_Trabd2b_Slc30a3_Trh_1,1.0,Reciprocal_top_hit
3735,Zeng|3886,Macosko|Ex_Phox2a_Fam83b,1.0,Above_0.95
3736,Macosko|Ex_C1ql4_Trhr_5,Zeng|4744,1.0,Above_0.95
3737,Zeng|528,Macosko|Inh_Lhx6_Sst_A730009L09Rik_Kcnh8,1.0,Above_0.95
3738,Macosko|Inh_Gata3_Tnni3_4,Zeng|8787,1.0,Above_0.95
3739,Macosko|Ex_Ccn3_Slc30a3_Dcn_1,Zeng|439,1.0,Above_0.95
3740,Macosko|Ex_Irx1_Nog,Zeng|8172,1.0,Above_0.95
3741,Macosko|Inh_Lhx6_Sfrp1_5,Zeng|764,1.0,Above_0.95
3742,Zeng|317,Macosko|Ex_Slc30a3_Shisa8_7,1.0,Reciprocal_top_hit
3743,Macosko|Inh_Pax2_Sptlc3,Zeng|4209,1.0,Above_0.95
3744,Zeng|2782,Macosko|Ex_Phox2b_Mdfic2_6,1.0,Reciprocal_top_hit
3745,Zeng|4411,Macosko|Inh_Pax2_Adamts12,1.0,Above_0.95
3746,Zeng|2161,Macosko|Ex_Nkx6-1_Shisal2b,1.0,Reciprocal_top_hit
3747,Macosko|Inh_Frmd7_Trhr_2,Zeng|1301,1.0,Above_0.95
3748,Macosko|Ex_C1ql4_Trhr_8,Zeng|4741,1.0,Above_0.95
3749,Macosko|Ex_C1ql4_Tgm6_1,Zeng|2666,1.0,Above_0.95
3750,Macosko|Ex_Fbxo40_Kcnk5_2,Zeng|8803,1.0,Above_0.95
3751,Zeng|4780,Macosko|Ex_Lhx9_Adgrg2_5,1.0,Reciprocal_top_hit
3752,Zeng|5083,Macosko|Ex_Lhx9_Adgrg2_2,1.0,Above_0.95
3753,Zeng|3725,Macosko|Ex_Sall1_C1ql1_2,1.0,Reciprocal_top_hit
3754,Zeng|4117,Macosko|Ex_Lmx1a_Samd3,1.0,Above_0.95
3755,Zeng|4790,Macosko|Ex_Lhx2_Pth2_3,1.0,Above_0.95
3756,Zeng|4718,Macosko|Ex_C1ql4_Tnfrsf11b_1,1.0,Reciprocal_top_hit
3757,Zeng|456,Macosko|Ex_Slc30a3_Vgll3,1.0,Above_0.95
3758,Macosko|Ex_Nkx2-4_Galnt15_1,Zeng|2346,1.0,Above_0.95
3759,Zeng|4896,Macosko|Ex_Sox6_Ttc29_3,1.0,Above_0.95
3760,Zeng|3459,Macosko|Inh_Sox2_Ikzf1_8,1.0,Above_0.95
3761,Macosko|Ex_C1ql4_Krt73_1,Zeng|4755,1.0,Above_0.95
3762,Zeng|4527,Macosko|Ex_Ebf2_Mgst2,1.0,Reciprocal_top_hit
3763,Zeng|1781,Macosko|Inh_Six3_Piezo2,1.0,Above_0.95
3764,Zeng|4347,Macosko|Inh_Pax2_Apela,1.0,Reciprocal_top_hit
3765,Macosko|Inh_Pax2_Chrna6_2,Zeng|2159,1.0,Above_0.95
3766,Zeng|2372,Macosko|Ex_Lmx1a_Crhbp_1,1.0,Reciprocal_top_hit
3767,Macosko|Ex_Lmx1a_Olfm4_3,Zeng|4134,1.0,Above_0.95
3768,Macosko|Inh_Irx5_Plscr5,Zeng|9280,1.0,Above_0.95
3769,Macosko|Ex_Hoxb5_Nostrin,Zeng|3682,1.0,Above_0.95
3770,Zeng|760,Macosko|Inh_Nkx2-1_Gm8113_2,1.0,Above_0.95
3771,Macosko|Ex_Hpgd_Trpa1,Zeng|4552,1.0,Above_0.95
