,Study_ID|Celltype_1,Study_ID|Celltype_2,Mean_AUROC,Match_type
5878,Macosko|Inh_Gata3_Wnt16_1,Zeng|3740,1.0,Above_0.99
2845,Macosko|Ex_Phox2b_Npffr2_2,Zeng|3912,1.0,Reciprocal_top_hit
3360,Zeng|2828,Macosko|Ex_Sall3_Cd44_2,1.0,Above_0.99
5229,Zeng|4365,Macosko|Inh_Foxp2_Pdlim3_2,1.0,Above_0.99
2079,Macosko|Ex_Lmx1a_Irx6_1,Zeng|2215,1.0,Above_0.99
543,Zeng|419,Macosko|Ex_Crym_Cldn22,1.0,Above_0.99
5628,Zeng|1741,Macosko|Inh_Gata3_Olfr48_3,1.0,Above_0.99
1347,Macosko|Ex_Fibcd1_Apela_Ptpro,Zeng|354,1.0,Above_0.99
2275,Macosko|Ex_Lmx1b_Tmem215,Zeng|4444,1.0,Above_0.99
1014,Macosko|Ex_Ebf2_Spef2_1,Zeng|4599,1.0,Reciprocal_top_hit
3993,Zeng|4488,Macosko|Ex_Tfap2b_Layn,1.0,Above_0.99
7995,Macosko|Inh_Ppp1r1b_Drd1_Prima1,Zeng|1092,1.0,Reciprocal_top_hit
399,Macosko|Ex_C1ql4_Krt73,Zeng|4750,1.0,Above_0.99
4615,Zeng|892,Macosko|Inh_Clic4_Ano3_1,1.0,Above_0.99
3897,Macosko|Ex_Tcf7l2_Crym,Zeng|24725,1.0,Above_0.99
571,Zeng|431,Macosko|Ex_Crym_Odad2_3,1.0,Above_0.99
7507,Zeng|2931,Macosko|Inh_Pax3_Vmn1r207_12,1.0,Above_0.99
6214,Macosko|Inh_Lhx1_Nkx2-4_1,Zeng|3139,1.0,Above_0.99
1954,Zeng|2599,Macosko|Ex_Lhx9_Runx1,1.0,Above_0.99
3207,Macosko|Ex_Pou4f2_Hpse2_5,Zeng|4813,1.0,Above_0.99
2835,Zeng|2782,Macosko|Ex_Phox2b_Mdfic2_6,1.0,Above_0.99
8009,Macosko|Inh_Ppp1r1b_Drd1_Shisa8_2,Zeng|1270,1.0,Above_0.99
8760,Macosko|Inh_Tfap2b_Tspo2_1,Zeng|3189,1.0,Above_0.99
6553,Macosko|Inh_Lhx6_Sst_Etv1_Ldb2,Zeng|511,1.0,Reciprocal_top_hit
3961,Macosko|Ex_Tfap2b_Defb1,Zeng|15076,1.0,Above_0.99
6766,Macosko|Inh_Nkx2-2_Il20ra,Zeng|34363,1.0,Above_0.99
4255,Macosko|Ex_Vsx2_Col5a2,Zeng|15074,1.0,Above_0.99
2306,Zeng|5120,Macosko|Ex_Lypd6b_Dipk1c_1,1.0,Above_0.99
619,Macosko|Ex_Dmbx1_Plet1_1,Zeng|24429,1.0,Above_0.99
3855,Zeng|4896,Macosko|Ex_Sox6_Ttc29_3,1.0,Above_0.99
4875,Zeng|3975,Macosko|Inh_Fbxl7_Mab21l3,1.0,Above_0.99
1693,Macosko|Ex_Lhx2_Hgf_4,Zeng|3815,1.0,Above_0.99
6402,Zeng|1246,Macosko|Inh_Lhx6_Myo1h_1,1.0,Above_0.99
3473,Macosko|Ex_Sim1_Cd34_6,Zeng|2479,1.0,Above_0.99
8027,Zeng|1095,Macosko|Inh_Ppp1r1b_Drd2_Atf3,1.0,Above_0.99
3442,Zeng|2491,Macosko|Ex_Sim1_Adgb_2,1.0,Above_0.99
7527,Zeng|3121,Macosko|Inh_Pax5_Asb4_4,1.0,Above_0.99
8172,Zeng|3313,Macosko|Inh_Six3_9130008F23Rik,1.0,Above_0.99
6250,Macosko|Inh_Lhx6_Arhgap28_3,Zeng|549,1.0,Above_0.99
6274,Macosko|Inh_Lhx6_Cox6a2_Nxph2_1,Zeng|612,1.0,Reciprocal_top_hit
7169,Macosko|Inh_Pax2_Erfl_13,Zeng|34363,1.0,Above_0.99
6454,Zeng|603,Macosko|Inh_Lhx6_Pvalb_Tac1,1.0,Above_0.99
3821,Macosko|Ex_Sox6_Evx1_2,Zeng|8201,1.0,Above_0.99
281,Zeng|14984,Macosko|Ependymal_Tmem212_Sbpl,1.0,Above_0.99
2652,Macosko|Ex_Pax6_Casp1,Zeng|4776,1.0,Above_0.99
4696,Macosko|Inh_Dmbx1_Rubcnl,Zeng|3379,1.0,Above_0.99
3789,Macosko|Ex_Slc30a3_Vgll3,Zeng|458,1.0,Reciprocal_top_hit
8570,Zeng|937,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.99
2299,Zeng|5111,Macosko|Ex_Lypd6b_Dipk1c_1,1.0,Above_0.99
145,Macosko|Chol_Tbx20_Apol6,Zeng|4401,1.0,Above_0.99
3165,Macosko|Ex_Pou4f1_Meis1_2,Zeng|4526,1.0,Above_0.99
1460,Macosko|Ex_Gbx2_Adam18_2,Zeng|4776,1.0,Above_0.99
4689,Macosko|Inh_Dmbx1_Hpse2_2,Zeng|3562,1.0,Above_0.99
2050,Zeng|2192,Macosko|Ex_Lmx1a_Dnaaf6b_2,1.0,Above_0.99
1230,Macosko|Ex_Fezf2_Dlk1_Tafa1,Zeng|364,1.0,Above_0.99
1356,Zeng|352,Macosko|Ex_Fibcd1_Lefty1_3,1.0,Above_0.99
1361,Macosko|Ex_Fibcd1_Psrc1_1,Zeng|354,1.0,Above_0.99
8593,Zeng|975,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.99
4744,Zeng|3000,Macosko|Inh_Ebf2_Stc1_2,1.0,Above_0.99
603,Macosko|Ex_Defb1_Ldoc1_1,Zeng|3379,1.0,Above_0.99
128,Zeng|4174,Macosko|Chol_Isl2_1700017N19Rik_2,1.0,Above_0.99
4281,Macosko|Ex_Vsx2_Glyat_1,Zeng|8215,1.0,Above_0.99
1365,Macosko|Ex_Fibcd1_Psrc1_3,Zeng|360,1.0,Above_0.99
4901,Macosko|Inh_Foxb1_Tacr3_2,Zeng|3139,1.0,Above_0.99
2326,Zeng|4854,Macosko|Ex_Neurod6_Dnah11_4,1.0,Above_0.99
2958,Macosko|Ex_Pitx2_Nostrin,Zeng|5004,1.0,Above_0.99
2920,Macosko|Ex_Phox2b_Vip_2,Zeng|4401,1.0,Above_0.99
8510,Macosko|Inh_Sox8_Calcrl_10,Zeng|1066,1.0,Reciprocal_top_hit
4808,Macosko|Inh_Emx2_Tfap2a,Zeng|34363,1.0,Above_0.99
1070,Macosko|Ex_Emx2_Foxa2_3,Zeng|2158,1.0,Reciprocal_top_hit
491,Zeng|2548,Macosko|Ex_Ccn3_Fezf2_Col6a3,1.0,Above_0.99
8751,Macosko|Inh_Tfap2b_Tll2_2,Zeng|3531,1.0,Above_0.99
2618,Macosko|Ex_Pax2_Vcan,Zeng|15074,1.0,Above_0.99
3860,Macosko|Ex_Sulf1_Agtr1b,Zeng|149,1.0,Reciprocal_top_hit
3236,Macosko|Ex_Pou4f2_Sult3a2_4,Zeng|4884,1.0,Reciprocal_top_hit
3341,Macosko|Ex_Sall1_Pmfbp1_3,Zeng|4995,1.0,Above_0.99
7626,Macosko|Inh_Pax5_Serpina12,Zeng|3139,1.0,Above_0.99
5412,Macosko|Inh_Gata3_Frem2,Zeng|3132,1.0,Above_0.99
7955,Zeng|3844,Macosko|Inh_Pou6f2_Gldn_2,1.0,Above_0.99
2849,Macosko|Ex_Phox2b_Nr1h4_3,Zeng|3876,1.0,Above_0.99
1948,Zeng|4779,Macosko|Ex_Lhx9_Pthlh_2,1.0,Above_0.99
7801,Macosko|Inh_Pax8_A830031A19Rik_3,Zeng|4401,1.0,Above_0.99
1807,Zeng|2559,Macosko|Ex_Lhx9_6430628N08Rik,1.0,Above_0.99
5795,Macosko|Inh_Gata3_Otx1_Pdlim3_1,Zeng|3115,1.0,Above_0.99
4060,Macosko|Ex_Tfap2b_Wfdc10,Zeng|4526,1.0,Reciprocal_top_hit
5357,Macosko|Inh_Gata2_Gxylt2_2,Zeng|3139,1.0,Above_0.99
7173,Macosko|Inh_Pax2_Erfl_3,Zeng|3379,1.0,Above_0.99
335,Macosko|Ex_C1ql4_Crispld2_1,Zeng|2644,1.0,Reciprocal_top_hit
4296,Macosko|Ex_Vsx2_Hmga2_2,Zeng|3108,1.0,Above_0.99
7096,Macosko|Inh_Pax2_Brs3,Zeng|3139,1.0,Above_0.99
7996,Zeng|1093,Macosko|Inh_Ppp1r1b_Drd1_Prima1,1.0,Above_0.99
8340,Macosko|Inh_Six3_Pvalb_Rxfp2_3,Zeng|1796,1.0,Above_0.99
7016,Zeng|847,Macosko|Inh_Otx2_Myo5b_1,1.0,Above_0.99
2420,Macosko|Ex_Nkx2-4_Mettl11b_1,Zeng|2324,1.0,Above_0.99
4904,Macosko|Inh_Foxd3_Bnc2_3,Zeng|4444,1.0,Above_0.99
4003,Macosko|Ex_Tfap2b_Otop1_2,Zeng|4943,1.0,Above_0.99
6392,Macosko|Inh_Lhx6_Moxd1_4,Zeng|738,1.0,Reciprocal_top_hit
3028,Zeng|5101,Macosko|Ex_Plekhg1_Epha1_Smoc2_1,1.0,Above_0.99
3084,Macosko|Ex_Plekhg1_Nox4_Ros1,Zeng|5124,1.0,Reciprocal_top_hit
3939,Zeng|4939,Macosko|Ex_Tfap2b_Bmpr1b_3,1.0,Above_0.99
6485,Macosko|Inh_Lhx6_Sst_Ccna1_1,Zeng|543,1.0,Above_0.99
426,Macosko|Ex_C1ql4_Slc25a21,Zeng|4761,1.0,Above_0.99
5344,Macosko|Inh_Frmd7_Trim55_1,Zeng|1374,1.0,Above_0.99
6346,Zeng|1883,Macosko|Inh_Lhx6_Esr2_8,1.0,Above_0.99
944,Zeng|4917,Macosko|Ex_Ebf2_Nek11_2,1.0,Above_0.99
6360,Macosko|Inh_Lhx6_Gpr174_1,Zeng|832,1.0,Reciprocal_top_hit
1615,Macosko|Ex_Irx2_Col2a1_2,Zeng|2903,1.0,Above_0.99
4051,Macosko|Ex_Tfap2b_Sult3a2_5,Zeng|4953,1.0,Above_0.99
8360,Macosko|Inh_Six3_Sox2_2,Zeng|34181,1.0,Above_0.99
2668,Macosko|Ex_Pax6_Pappa2_3,Zeng|4761,1.0,Above_0.99
8574,Zeng|942,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.99
1692,Macosko|Ex_Lhx2_Hgf_3,Zeng|24588,1.0,Above_0.99
7380,Macosko|Inh_Pax2_Qrfpr,Zeng|24708,1.0,Above_0.99
8244,Macosko|Inh_Six3_Foxa2_1,Zeng|3379,1.0,Above_0.99
6677,Macosko|Inh_Nkx2-1_Gm8113_2,Zeng|736,1.0,Reciprocal_top_hit
1081,Macosko|Ex_Evx1_Hsd17b2_1,Zeng|15074,1.0,Above_0.99
4155,Macosko|Ex_Tfap2d_Sema3d_1,Zeng|4526,1.0,Above_0.99
4318,Macosko|Ex_Vsx2_Nkx6-3_1,Zeng|24411,1.0,Above_0.99
1876,Zeng|4134,Macosko|Ex_Lhx9_Hsd17b14_2,1.0,Above_0.99
4584,Macosko|Granulocyte_Ly6g_Ltf_2,Zeng|5278,1.0,Above_0.99
8081,Zeng|1084,Macosko|Inh_Ppp1r1b_Drd2_Sema5d_1,1.0,Above_0.99
2707,Zeng|3886,Macosko|Ex_Phox2a_Fam83b,1.0,Above_0.99
3100,Zeng|5036,Macosko|Ex_Plekhg1_Pth2r_Rxfp1_1,1.0,Above_0.99
1352,Macosko|Ex_Fibcd1_Lefty1_1,Zeng|354,1.0,Above_0.99
2800,Macosko|Ex_Phox2b_Frem2,Zeng|4002,1.0,Above_0.99
2753,Macosko|Ex_Phox2b_Cyp26b1_3,Zeng|24588,1.0,Above_0.99
3751,Zeng|252,Macosko|Ex_Slc30a3_Sec14l3,1.0,Above_0.99
1246,Macosko|Ex_Fezf2_Gpr101_1,Zeng|363,1.0,Reciprocal_top_hit
1201,Macosko|Ex_Fezf2_Chrna6,Zeng|395,1.0,Reciprocal_top_hit
2925,Zeng|3932,Macosko|Ex_Phox2b_Zbbx_Nts_1,1.0,Above_0.99
1752,Macosko|Ex_Lhx3_Gxylt2_1,Zeng|15074,1.0,Above_0.99
3670,Zeng|2250,Macosko|Ex_Slc12a7_Odad1_2,1.0,Above_0.99
4007,Macosko|Ex_Tfap2b_Piezo2_2,Zeng|3815,1.0,Above_0.99
7931,Macosko|Inh_Pde11a_Pgm5_4,Zeng|1835,1.0,Above_0.99
298,Zeng|2419,Macosko|ExInh_Lmx1b_Slc26a7_2,1.0,Above_0.99
2932,Macosko|Ex_Pitx2_Adam18,Zeng|5004,1.0,Above_0.99
4536,Zeng|4730,Macosko|Ex_Zic1_Slc38a4,1.0,Above_0.99
8573,Zeng|941,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.99
1419,Zeng|4044,Macosko|Ex_Foxd3_Dennd1c,1.0,Above_0.99
7123,Macosko|Inh_Pax2_Chrna6_2,Zeng|2159,1.0,Above_0.99
7247,Macosko|Inh_Pax2_Hoxb5_Sycp2l_3,Zeng|24720,1.0,Above_0.99
58,Macosko|CholEx_Lmx1b_Abcc2,Zeng|4294,1.0,Above_0.99
718,Zeng|2352,Macosko|Ex_Dmrta2_Ntn1_Csf2rb2,1.0,Above_0.99
4327,Macosko|Ex_Vsx2_Pgm5_1,Zeng|3101,1.0,Reciprocal_top_hit
7120,Macosko|Inh_Pax2_Chrna2_1,Zeng|4029,1.0,Above_0.99
4320,Macosko|Ex_Vsx2_Nkx6-3_3,Zeng|3641,1.0,Reciprocal_top_hit
8444,Zeng|2033,Macosko|Inh_Sox14_Scgn,1.0,Above_0.99
7655,Zeng|3442,Macosko|Inh_Pax5_Tmem176b_5,1.0,Above_0.99
3231,Zeng|4891,Macosko|Ex_Pou4f2_Sult3a2_12,1.0,Above_0.99
469,Macosko|Ex_C1ql4_Trhr_8,Zeng|4119,1.0,Above_0.99
6903,Macosko|Inh_Onecut3_Esr2_1,Zeng|4401,1.0,Above_0.99
4317,Macosko|Ex_Vsx2_Lhx4_5,Zeng|3045,1.0,Reciprocal_top_hit
1799,Zeng|2545,Macosko|Ex_Lhx9_6430628N08Rik,1.0,Above_0.99
2682,Macosko|Ex_Pax6_Sntb1,Zeng|3379,1.0,Above_0.99
8489,Macosko|Inh_Sox2_Ikzf1_7,Zeng|3463,1.0,Reciprocal_top_hit
5001,Zeng|1666,Macosko|Inh_Foxp2_Olfm4_3,1.0,Above_0.99
8219,Macosko|Inh_Six3_Dio2,Zeng|3379,1.0,Above_0.99
6529,Zeng|501,Macosko|Inh_Lhx6_Sst_Crhr2_Stac,1.0,Above_0.99
2386,Zeng|2457,Macosko|Ex_Nkx2-4_Calcr_6,1.0,Above_0.99
784,Zeng|4505,Macosko|Ex_Ebf2_Bmp7_1,1.0,Above_0.99
618,Macosko|Ex_Dmbx1_Art4,Zeng|24429,1.0,Above_0.99
4997,Zeng|1656,Macosko|Inh_Foxp2_Olfm4_3,1.0,Above_0.99
2919,Macosko|Ex_Phox2b_Vip_1,Zeng|4401,1.0,Above_0.99
4877,Macosko|Inh_Fbxl7_Npsr1,Zeng|4086,1.0,Reciprocal_top_hit
6337,Zeng|1229,Macosko|Inh_Lhx6_Esr2_6,1.0,Above_0.99
511,Zeng|445,Macosko|Ex_Ccn3_Fezf2_Scin,1.0,Above_0.99
5424,Macosko|Inh_Gata3_Gsc2_1,Zeng|3136,1.0,Above_0.99
8974,Macosko|Pit_Six1_Tshb,Zeng|14984,1.0,Above_0.99
7505,Zeng|2928,Macosko|Inh_Pax3_Vmn1r207_12,1.0,Above_0.99
6618,Macosko|Inh_Lhx8_Ccdc68_2,Zeng|1569,1.0,Above_0.99
3911,Zeng|5095,Macosko|Ex_Tcf7l2_Fbln1_Slc38a11_1,1.0,Above_0.99
3588,Macosko|Ex_Sim1_Trh_3,Zeng|2497,1.0,Above_0.99
7054,Macosko|Inh_PItx2_Ctxn3,Zeng|3139,1.0,Above_0.99
7934,Zeng|1833,Macosko|Inh_Pde11a_Pgm5_6,1.0,Above_0.99
7716,Macosko|Inh_Pax7_Bmp5_1,Zeng|3575,1.0,Reciprocal_top_hit
5553,Macosko|Inh_Gata3_Nkx2-2_Clrn1,Zeng|3288,1.0,Above_0.99
2399,Macosko|Ex_Nkx2-4_Cdkn1c_2,Zeng|2451,1.0,Above_0.99
2590,Zeng|4007,Macosko|Ex_Otx2_Sapcd1,1.0,Above_0.99
3920,Macosko|Ex_Tcf7l2_Irak3_1,Zeng|24725,1.0,Above_0.99
860,Macosko|Ex_Ebf2_Ghrh_3,Zeng|4507,1.0,Reciprocal_top_hit
8518,Zeng|1023,Macosko|Inh_Sox8_Calcrl_4,1.0,Above_0.99
8708,Zeng|34318,Macosko|Inh_Tfap2b_Gabrq_1,1.0,Above_0.99
3945,Macosko|Ex_Tfap2b_Calcr,Zeng|4485,1.0,Reciprocal_top_hit
6353,Zeng|2104,Macosko|Inh_Lhx6_Esr2_8,1.0,Above_0.99
230,Macosko|Endo_Flt1_Acta2_Olfr558_1,Zeng|5249,1.0,Above_0.99
8853,Zeng|5274,Macosko|Lymphocyte_Itgal_Cd3e,1.0,Above_0.99
8667,Zeng|4144,Macosko|Inh_Tfap2a_Pthlh_4,1.0,Above_0.99
7997,Zeng|1094,Macosko|Inh_Ppp1r1b_Drd1_Prima1,1.0,Above_0.99
330,Macosko|Ex_C1ql4_Cpne7_2,Zeng|3864,1.0,Reciprocal_top_hit
2507,Zeng|13,Macosko|Ex_Nxph4_Pmfbp1,1.0,Above_0.99
3178,Macosko|Ex_Pou4f1_Plscr5_5,Zeng|4673,1.0,Above_0.99
1109,Zeng|24408,Macosko|Ex_Evx2_Jaml,1.0,Above_0.99
2877,Macosko|Ex_Phox2b_Plscr4,Zeng|4305,1.0,Reciprocal_top_hit
1349,Macosko|Ex_Fibcd1_Apela_Rab3b,Zeng|354,1.0,Above_0.99
2485,Zeng|18,Macosko|Ex_Nxph4_Kynu,1.0,Above_0.99
8761,Macosko|Inh_Tfap2b_Tspo2_2,Zeng|3189,1.0,Above_0.99
2168,Macosko|Ex_Lmx1b_Arsj_1,Zeng|2800,1.0,Above_0.99
8035,Zeng|1010,Macosko|Inh_Ppp1r1b_Drd2_Cyp26b1_2,1.0,Above_0.99
2197,Zeng|2769,Macosko|Ex_Lmx1b_Drd1_2,1.0,Above_0.99
5801,Macosko|Inh_Gata3_Pdlim3_2,Zeng|34181,1.0,Above_0.99
6600,Zeng|816,Macosko|Inh_Lhx6_Vip,1.0,Above_0.99
9022,Macosko|Tanycyte_Rax_Fndc3c1_2,Zeng|14914,1.0,Reciprocal_top_hit
5820,Macosko|Inh_Gata3_Rln3_1,Zeng|3204,1.0,Above_0.99
905,Macosko|Ex_Ebf2_Il15_1,Zeng|4499,1.0,Reciprocal_top_hit
7171,Macosko|Inh_Pax2_Erfl_15,Zeng|2937,1.0,Above_0.99
4882,Zeng|4054,Macosko|Inh_Fbxl7_Pkhd1l1,1.0,Above_0.99
2291,Macosko|Ex_Lmx1b_Vstm4,Zeng|3819,1.0,Above_0.99
8771,Zeng|1297,Macosko|Inh_Usp43_Arhgap6,1.0,Above_0.99
3416,Macosko|Ex_Sim1_Abcc9_3,Zeng|2612,1.0,Above_0.99
5382,Macosko|Inh_Gata3_Cdh3_2,Zeng|34153,1.0,Above_0.99
7491,Macosko|Inh_Pax3_Igfbpl1_3,Zeng|3416,1.0,Reciprocal_top_hit
4335,Macosko|Ex_Vsx2_Pgm5_8,Zeng|3669,1.0,Above_0.99
5853,Macosko|Inh_Gata3_Tecrl_2,Zeng|8201,1.0,Above_0.99
4156,Macosko|Ex_Tfap2d_Sema3d_2,Zeng|4526,1.0,Above_0.99
5716,Zeng|34187,Macosko|Inh_Gata3_Olfr48_3,1.0,Above_0.99
5015,Zeng|1704,Macosko|Inh_Foxp2_Olfm4_3,1.0,Above_0.99
6108,Macosko|Inh_Irx5_Sall1,Zeng|3379,1.0,Above_0.99
8188,Macosko|Inh_Six3_Bnc2_1,Zeng|1516,1.0,Above_0.99
8651,Zeng|4171,Macosko|Inh_Tfap2a_Cdh1,1.0,Above_0.99
6445,Zeng|594,Macosko|Inh_Lhx6_Pvalb_Tac1,1.0,Above_0.99
4222,Macosko|Ex_Vsx2_Adgrl4_2,Zeng|24535,1.0,Above_0.99
1372,Macosko|Ex_Fibcd1_Slc9a4_2,Zeng|354,1.0,Above_0.99
1332,Macosko|Ex_Fezf2_Slfn2,Zeng|339,1.0,Above_0.99
6892,Macosko|Inh_Onecut3_Ccdc192_1,Zeng|4401,1.0,Above_0.99
4671,Macosko|Inh_Dlx1_Foxd1_1,Zeng|3379,1.0,Above_0.99
482,Macosko|Ex_Ccn2_Nmbr_3,Zeng|23,1.0,Above_0.99
1452,Macosko|Ex_Gata3_Slc17a8_1,Zeng|2857,1.0,Reciprocal_top_hit
7719,Macosko|Inh_Pax7_Catspere1_1,Zeng|3379,1.0,Above_0.99
6391,Zeng|732,Macosko|Inh_Lhx6_Moxd1_4,1.0,Above_0.99
1801,Zeng|2547,Macosko|Ex_Lhx9_6430628N08Rik,1.0,Above_0.99
8762,Macosko|Inh_Tfap2b_Tspo2_3,Zeng|3379,1.0,Above_0.99
2409,Zeng|2325,Macosko|Ex_Nkx2-4_Fezf2,1.0,Above_0.99
8496,Macosko|Inh_Sox6_Btc,Zeng|1180,1.0,Reciprocal_top_hit
6891,Macosko|Inh_Onecut3_Catspere1_3,Zeng|4401,1.0,Above_0.99
6920,Macosko|Inh_Onecut3_Otx1,Zeng|3379,1.0,Above_0.99
1965,Macosko|Ex_Lhx9_Slc38a11_4,Zeng|4341,1.0,Above_0.99
2032,Macosko|Ex_Lmx1a_Crhbp_3,Zeng|2371,1.0,Above_0.99
2433,Zeng|2138,Macosko|Ex_Nkx2-4_Spp1_3,1.0,Above_0.99
4702,Macosko|Inh_Dmbx1_Slitrk6,Zeng|3139,1.0,Above_0.99
7795,Zeng|3852,Macosko|Inh_Pax7_Vmn1r207_6,1.0,Above_0.99
2136,Zeng|2204,Macosko|Ex_Lmx1a_Qrfprl_2,1.0,Above_0.99
6971,Zeng|3122,Macosko|Inh_Otx1_Sox14,1.0,Above_0.99
3890,Macosko|Ex_Tcf7l2_Adamtsl3_Slc38a11_2,Zeng|5094,1.0,Reciprocal_top_hit
1869,Macosko|Ex_Lhx9_Fmo1_2,Zeng|4857,1.0,Above_0.99
2635,Zeng|4268,Macosko|Ex_Pax5_Npbwr1,1.0,Above_0.99
5272,Macosko|Inh_Frmd7_Crhbp_3,Zeng|1300,1.0,Reciprocal_top_hit
1362,Zeng|345,Macosko|Ex_Fibcd1_Psrc1_2,1.0,Above_0.99
6715,Macosko|Inh_Nkx2-2_Ecel1_2,Zeng|3239,1.0,Above_0.99
4954,Macosko|Inh_Foxp2_Ntrk1_2,Zeng|4444,1.0,Above_0.99
6517,Zeng|560,Macosko|Inh_Lhx6_Sst_Crh_Shisa9,1.0,Above_0.99
7017,Macosko|Inh_Otx2_Myo5b_1,Zeng|941,1.0,Above_0.99
1655,Macosko|Ex_Irx2_Twist1_7,Zeng|4513,1.0,Above_0.99
524,Zeng|475,Macosko|Ex_Ccn3_Slc30a3_Fanci,1.0,Above_0.99
4950,Macosko|Inh_Foxp2_Nccrp1,Zeng|2172,1.0,Above_0.99
5333,Zeng|1307,Macosko|Inh_Frmd7_Tpbg,1.0,Above_0.99
2247,Macosko|Ex_Lmx1b_Pamr1_1,Zeng|4241,1.0,Reciprocal_top_hit
8638,Zeng|1961,Macosko|Inh_Tbx3_Sox14,1.0,Above_0.99
1029,Macosko|Ex_Ebf2_Tfap2d_Postn,Zeng|4761,1.0,Above_0.99
6094,Macosko|Inh_Irx3_Hmcn1,Zeng|3365,1.0,Above_0.99
8372,Macosko|Inh_Six3_Tmem215_2,Zeng|3379,1.0,Above_0.99
598,Macosko|Ex_Defb1_Cnga3,Zeng|4489,1.0,Above_0.99
1018,Zeng|4494,Macosko|Ex_Ebf2_Spef2_3,1.0,Above_0.99
8323,Macosko|Inh_Six3_Pvalb_Itga6,Zeng|1798,1.0,Reciprocal_top_hit
4525,Macosko|Ex_Vwc2l_Gli2,Zeng|92,1.0,Above_0.99
8579,Zeng|953,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.99
1773,Macosko|Ex_Lhx3_Tspo2_2,Zeng|15076,1.0,Above_0.99
5415,Macosko|Inh_Gata3_Frk_3,Zeng|4444,1.0,Above_0.99
4195,Macosko|Ex_Trabd2b_Slc30a3_Ednra_1,Zeng|466,1.0,Above_0.99
1388,Macosko|Ex_Foxb1_Arhgef38_4,Zeng|4926,1.0,Above_0.99
2612,Macosko|Ex_Pax2_Mafb_1,Zeng|3756,1.0,Above_0.99
398,Macosko|Ex_C1ql4_Kcne4_4,Zeng|4119,1.0,Above_0.99
3023,Zeng|5099,Macosko|Ex_Plekhg1_Epha1_Slc17a8_2,1.0,Above_0.99
7244,Zeng|4089,Macosko|Inh_Pax2_Hoxb5_Sh2d4a,1.0,Above_0.99
8248,Macosko|Inh_Six3_Frem2,Zeng|3379,1.0,Above_0.99
6101,Macosko|Inh_Irx4_Lrat,Zeng|24725,1.0,Above_0.99
5879,Macosko|Inh_Gata3_Wnt16_2,Zeng|4401,1.0,Above_0.99
5840,Macosko|Inh_Gata3_Sox14_Olfr48,Zeng|24725,1.0,Above_0.99
1639,Macosko|Ex_Irx2_Rspo3_2,Zeng|2901,1.0,Reciprocal_top_hit
7668,Macosko|Inh_Pax6_Cdh23,Zeng|34363,1.0,Above_0.99
3183,Macosko|Ex_Pou4f1_Ppp1r1c_1,Zeng|15074,1.0,Above_0.99
6036,Macosko|Inh_Hoxc4_Tfap2b,Zeng|4357,1.0,Reciprocal_top_hit
6348,Zeng|1898,Macosko|Inh_Lhx6_Esr2_8,1.0,Above_0.99
3251,Macosko|Ex_Pou4f3_Ppp1r17_1,Zeng|4863,1.0,Above_0.99
126,Macosko|Chol_Irx4_Matn1_5,Zeng|2662,1.0,Above_0.99
4677,Macosko|Inh_Dmbx1_Adgrd1,Zeng|4399,1.0,Above_0.99
404,Macosko|Ex_C1ql4_Mdfic2_2,Zeng|4476,1.0,Above_0.99
3135,Zeng|3678,Macosko|Ex_Pou4f1_Col9a1,1.0,Above_0.99
2890,Macosko|Ex_Phox2b_Six2_2,Zeng|4304,1.0,Above_0.99
1147,Macosko|Ex_Fam163a_Prdm6_3,Zeng|24588,1.0,Above_0.99
1760,Macosko|Ex_Lhx3_Slc5a7_5,Zeng|15074,1.0,Above_0.99
5846,Macosko|Inh_Gata3_Tafa3,Zeng|3239,1.0,Above_0.99
6121,Zeng|1193,Macosko|Inh_Isl1_Drd1_Folh1_2,1.0,Above_0.99
5372,Macosko|Inh_Gata3_Ccdc180_1,Zeng|34363,1.0,Above_0.99
609,Macosko|Ex_Defb1_Mbl2_1,Zeng|24725,1.0,Above_0.99
621,Macosko|Ex_Dmbx1_Pnmt,Zeng|3682,1.0,Above_0.99
6539,Zeng|550,Macosko|Inh_Lhx6_Sst_Ctsc_3,1.0,Above_0.99
4701,Macosko|Inh_Dmbx1_Slc34a2_3,Zeng|4398,1.0,Above_0.99
4530,Macosko|Ex_Zic1_Bhlhe23,Zeng|4526,1.0,Above_0.99
1121,Zeng|4976,Macosko|Ex_Evx2_Ngfr,1.0,Above_0.99
8403,Zeng|1447,Macosko|Inh_Six6_Vipr2_9,1.0,Above_0.99
7328,Macosko|Inh_Pax2_Nrn1l,Zeng|24725,1.0,Above_0.99
484,Zeng|21,Macosko|Ex_Ccn2_Prph,1.0,Above_0.99
4313,Zeng|3039,Macosko|Ex_Vsx2_Lhx4_3,1.0,Above_0.99
473,Macosko|Ex_C1ql4_Wnt2,Zeng|4761,1.0,Above_0.99
538,Zeng|327,Macosko|Ex_Crym_Chrna5,1.0,Above_0.99
86,Zeng|1485,Macosko|CholInh_Ecel1_Ghrh_2,1.0,Above_0.99
