study_id,species,cluster,level1_anno,level2_anno,count,celltype
Ma,rhesus,L3-5 RORB MKX GRIN3A,Neuron,ExN,2810,Ma_rhesus|L3-5 RORB MKX GRIN3A
Ma,rhesus,L3-5 RORB MKX SCN5A,Neuron,ExN,576,Ma_rhesus|L3-5 RORB MKX SCN5A
Ma,rhesus,L3-5 RORB PCBP3 ARHGAP15,Neuron,ExN,606,Ma_rhesus|L3-5 RORB PCBP3 ARHGAP15
Ma,rhesus,L3-5 RORB PCBP3 IL1RAPL2,Neuron,ExN,981,Ma_rhesus|L3-5 RORB PCBP3 IL1RAPL2
Ma,rhesus,L3-5 RORB PCBP3 LINGO2,Neuron,ExN,1508,Ma_rhesus|L3-5 RORB PCBP3 LINGO2
Ma,rhesus,L3-5 RORB TNNT2 PRRX1,Neuron,ExN,390,Ma_rhesus|L3-5 RORB TNNT2 PRRX1
Ma,rhesus,L3-5 RORB TNNT2 TSHZ2,Neuron,ExN,1234,Ma_rhesus|L3-5 RORB TNNT2 TSHZ2
Ma,rhesus,L5 FEZF2 BCL11B POU3F1,Neuron,ExN,384,Ma_rhesus|L5 FEZF2 BCL11B POU3F1
Ma,rhesus,L5-6 FEZF2 NXPH2 CDH8,Neuron,ExN,750,Ma_rhesus|L5-6 FEZF2 NXPH2 CDH8
Ma,rhesus,L5-6 FEZF2 NXPH2 GPC5,Neuron,ExN,375,Ma_rhesus|L5-6 FEZF2 NXPH2 GPC5
Ma,rhesus,L5-6 FEZF2 NXPH2 GRIK1,Neuron,ExN,294,Ma_rhesus|L5-6 FEZF2 NXPH2 GRIK1
Ma,rhesus,L5-6 FEZF2 NXPH2 SORCS3,Neuron,ExN,248,Ma_rhesus|L5-6 FEZF2 NXPH2 SORCS3
Ma,rhesus,L6 FEZF2 AMOTL1 CDH6,Neuron,ExN,355,Ma_rhesus|L6 FEZF2 AMOTL1 CDH6
Ma,rhesus,L6 FEZF2 DCBLD1 MITF,Neuron,ExN,458,Ma_rhesus|L6 FEZF2 DCBLD1 MITF
Ma,rhesus,L6 FEZF2 EYA1,Neuron,ExN,37,Ma_rhesus|L6 FEZF2 EYA1
Ma,rhesus,L6 FEZF2 HCRTR2 THSD7B,Neuron,ExN,186,Ma_rhesus|L6 FEZF2 HCRTR2 THSD7B
Ma,rhesus,L6 FEZF2 NPFFR2 KCNK2,Neuron,ExN,718,Ma_rhesus|L6 FEZF2 NPFFR2 KCNK2
Ma,rhesus,L6 FEZF2 NPFFR2 TPD52L1,Neuron,ExN,1194,Ma_rhesus|L6 FEZF2 NPFFR2 TPD52L1
Ma,rhesus,L6 FEZF2 SYT6 CDH9,Neuron,ExN,957,Ma_rhesus|L6 FEZF2 SYT6 CDH9
Ma,rhesus,L6 FEZF2 SYT6 ERBB4,Neuron,ExN,661,Ma_rhesus|L6 FEZF2 SYT6 ERBB4
Ma,rhesus,L6 FEZF2 SYT6 PTPRT,Neuron,ExN,1284,Ma_rhesus|L6 FEZF2 SYT6 PTPRT
Ma,rhesus,L6 FEZF2 SYT6 SULF1,Neuron,ExN,268,Ma_rhesus|L6 FEZF2 SYT6 SULF1
Ma,rhesus,L6 OPRK1 SMYD1 ADAMTS17,Neuron,ExN,72,Ma_rhesus|L6 OPRK1 SMYD1 ADAMTS17
Ma,rhesus,L6 OPRK1 SMYD1 KCND2,Neuron,ExN,373,Ma_rhesus|L6 OPRK1 SMYD1 KCND2
Ma,rhesus,L6 OPRK1 SMYD1 SNTB1,Neuron,ExN,328,Ma_rhesus|L6 OPRK1 SMYD1 SNTB1
Ma,rhesus,L6 OPRK1 SMYD1 TSHZ2,Neuron,ExN,254,Ma_rhesus|L6 OPRK1 SMYD1 TSHZ2
Ma,rhesus,L6 OPRK1 THEMIS RGS6,Neuron,ExN,4141,Ma_rhesus|L6 OPRK1 THEMIS RGS6
Ma,rhesus,Macro F13A1 COLEC12,Non-neuron,Immune,688,Ma_rhesus|Macro F13A1 COLEC12
Ma,rhesus,Micro P2RY12 APBB1IP,Non-neuron,Immune,8058,Ma_rhesus|Micro P2RY12 APBB1IP
Ma,rhesus,Myeloid LSP1 LYZ,Non-neuron,Immune,126,Ma_rhesus|Myeloid LSP1 LYZ
Ma,rhesus,OPC PDGFRA PCDH15,Non-neuron,OPC,6176,Ma_rhesus|OPC PDGFRA PCDH15
Ma,rhesus,Oligo MOG CDH7,Non-neuron,Oligo,31,Ma_rhesus|Oligo MOG CDH7
Ma,rhesus,Oligo MOG FRY,Non-neuron,Oligo,5139,Ma_rhesus|Oligo MOG FRY
Ma,rhesus,Oligo MOG GSN,Non-neuron,Oligo,1492,Ma_rhesus|Oligo MOG GSN
Ma,rhesus,Oligo MOG OPALIN,Non-neuron,Oligo,14829,Ma_rhesus|Oligo MOG OPALIN
Ma,rhesus,PC P2RY14 GRM8,Non-neuron,Vascular,3415,Ma_rhesus|PC P2RY14 GRM8
Ma,rhesus,RB HBA1 HBB,Non-neuron,Other,111,Ma_rhesus|RB HBA1 HBB
Ma,rhesus,SMC ACTA2 CNN1,Non-neuron,Vascular,640,Ma_rhesus|SMC ACTA2 CNN1
Ma,rhesus,SMC ACTA2 CRISPLD2,Non-neuron,Vascular,72,Ma_rhesus|SMC ACTA2 CRISPLD2
Ma,rhesus,SMC ACTA2 CYP1B1,Non-neuron,Vascular,471,Ma_rhesus|SMC ACTA2 CYP1B1
Ma,rhesus,T SKAP1 CD247,Non-neuron,Immune,185,Ma_rhesus|T SKAP1 CD247
Ma,rhesus,VLMC COL1A2 SLC13A3,Non-neuron,Vascular,887,Ma_rhesus|VLMC COL1A2 SLC13A3
Ma,rhesus,VLMC COL1A2 VLMCA8,Non-neuron,Vascular,770,Ma_rhesus|VLMC COL1A2 VLMCA8
Ma,rhesus,VLMC SLC47A1 SLC4A4,Non-neuron,Vascular,921,Ma_rhesus|VLMC SLC47A1 SLC4A4
Ma,marmoset,Astro AQP4 SLC1A2,Non-neuron,Astrocyte,14663,Ma_marmoset|Astro AQP4 SLC1A2
Ma,marmoset,Astro GFAP AQP1,Non-neuron,Astrocyte,480,Ma_marmoset|Astro GFAP AQP1
Ma,marmoset,Astro GFAP FABP7,Non-neuron,Astrocyte,1003,Ma_marmoset|Astro GFAP FABP7
Ma,marmoset,B EBF1 IGKC,Non-neuron,Immune,6,Ma_marmoset|B EBF1 IGKC
Ma,marmoset,COP GPR17 SOX4,Non-neuron,OPC,30,Ma_marmoset|COP GPR17 SOX4
Ma,marmoset,Endo CLDN5 DKK2,Non-neuron,Vascular,93,Ma_marmoset|Endo CLDN5 DKK2
Ma,marmoset,Endo CLDN5 IL1R1,Non-neuron,Vascular,554,Ma_marmoset|Endo CLDN5 IL1R1
Ma,marmoset,Endo CLDN5 SLC7A5,Non-neuron,Vascular,3628,Ma_marmoset|Endo CLDN5 SLC7A5
Ma,marmoset,InN ADARB2 CADPS2,Neuron,CGE InN,215,Ma_marmoset|InN ADARB2 CADPS2
Ma,marmoset,InN ADARB2 CALCR,Neuron,CGE InN,168,Ma_marmoset|InN ADARB2 CALCR
Ma,marmoset,InN ADARB2 COL5A2,Neuron,CGE InN,383,Ma_marmoset|InN ADARB2 COL5A2
Ma,marmoset,InN ADARB2 FAM19A1,Neuron,CGE InN,670,Ma_marmoset|InN ADARB2 FAM19A1
Ma,marmoset,InN ADARB2 PALMD,Neuron,CGE InN,64,Ma_marmoset|InN ADARB2 PALMD
Ma,marmoset,InN ADARB2 RGS10,Neuron,CGE InN,427,Ma_marmoset|InN ADARB2 RGS10
Ma,marmoset,InN ADARB2 SFRP2,Neuron,CGE InN,382,Ma_marmoset|InN ADARB2 SFRP2
Ma,marmoset,InN LAMP5 ADAMTS20,Neuron,CGE InN,273,Ma_marmoset|InN LAMP5 ADAMTS20
Ma,marmoset,InN LAMP5 BMP7,Neuron,CGE InN,1312,Ma_marmoset|InN LAMP5 BMP7
Ma,marmoset,InN LAMP5 LHX6 PROX1,Neuron,CGE InN,362,Ma_marmoset|InN LAMP5 LHX6 PROX1
Ma,marmoset,InN LAMP5 LHX6 TAC1,Neuron,CGE InN,695,Ma_marmoset|InN LAMP5 LHX6 TAC1
Ma,marmoset,InN LAMP5 MEIS2,Neuron,CGE InN,80,Ma_marmoset|InN LAMP5 MEIS2
Ma,marmoset,InN LAMP5 RELN,Neuron,CGE InN,595,Ma_marmoset|InN LAMP5 RELN
Ma,marmoset,InN LAMP5 SYT10,Neuron,CGE InN,225,Ma_marmoset|InN LAMP5 SYT10
Ma,marmoset,InN LHX6 HGF STON2,Neuron,MGE InN,126,Ma_marmoset|InN LHX6 HGF STON2
Ma,marmoset,InN PVALB ANOS1,Neuron,MGE InN,1875,Ma_marmoset|InN PVALB ANOS1
Ma,marmoset,InN PVALB GRIN2C,Neuron,MGE InN,604,Ma_marmoset|InN PVALB GRIN2C
Ma,marmoset,InN PVALB HPSE,Neuron,MGE InN,1368,Ma_marmoset|InN PVALB HPSE
Ma,marmoset,InN PVALB PDE3A,Neuron,MGE InN,1010,Ma_marmoset|InN PVALB PDE3A
Ma,marmoset,InN PVALB PIEZO2,Neuron,MGE InN,1398,Ma_marmoset|InN PVALB PIEZO2
Ma,marmoset,InN PVALB PRKCH,Neuron,MGE InN,370,Ma_marmoset|InN PVALB PRKCH
Ma,marmoset,InN PVALB SNTB1,Neuron,MGE InN,434,Ma_marmoset|InN PVALB SNTB1
Ma,marmoset,InN PVALB SYT2,Neuron,MGE InN,387,Ma_marmoset|InN PVALB SYT2
Ma,marmoset,InN SST ADAMTSL1,Neuron,MGE InN,803,Ma_marmoset|InN SST ADAMTSL1
Ma,marmoset,InN SST ADRA1D,Neuron,MGE InN,198,Ma_marmoset|InN SST ADRA1D
Ma,marmoset,InN SST ANKRD33B,Neuron,MGE InN,55,Ma_marmoset|InN SST ANKRD33B
Ma,marmoset,InN SST FREM1,Neuron,MGE InN,1295,Ma_marmoset|InN SST FREM1
Ma,marmoset,InN SST HGF GABRQ,Neuron,MGE InN,200,Ma_marmoset|InN SST HGF GABRQ
Ma,marmoset,InN SST HS3ST5,Neuron,MGE InN,519,Ma_marmoset|InN SST HS3ST5
Ma,marmoset,InN SST HTR2C,Neuron,MGE InN,822,Ma_marmoset|InN SST HTR2C
Ma,marmoset,InN SST KLHL14,Neuron,MGE InN,440,Ma_marmoset|InN SST KLHL14
Ma,marmoset,InN SST NPY,Neuron,MGE InN,120,Ma_marmoset|InN SST NPY
Ma,marmoset,InN SST PLPP4,Neuron,MGE InN,550,Ma_marmoset|InN SST PLPP4
Ma,marmoset,InN SST STK32A,Neuron,MGE InN,1417,Ma_marmoset|InN SST STK32A
Ma,marmoset,InN SST THSD7B,Neuron,MGE InN,751,Ma_marmoset|InN SST THSD7B
Ma,marmoset,InN SST TRPC7,Neuron,MGE InN,1254,Ma_marmoset|InN SST TRPC7
Ma,marmoset,InN VIP ADAM12,Neuron,CGE InN,576,Ma_marmoset|InN VIP ADAM12
Ma,marmoset,InN VIP CLSTN2,Neuron,CGE InN,1376,Ma_marmoset|InN VIP CLSTN2
Ma,marmoset,InN VIP EGF,Neuron,CGE InN,382,Ma_marmoset|InN VIP EGF
Ma,marmoset,InN VIP EXPH5,Neuron,CGE InN,849,Ma_marmoset|InN VIP EXPH5
Ma,marmoset,InN VIP FREM2,Neuron,CGE InN,772,Ma_marmoset|InN VIP FREM2
Ma,marmoset,InN VIP HS3ST3B1,Neuron,CGE InN,1300,Ma_marmoset|InN VIP HS3ST3B1
Ma,marmoset,InN VIP MDGA1,Neuron,CGE InN,65,Ma_marmoset|InN VIP MDGA1
Ma,marmoset,InN VIP MEGF11 LHFP,Neuron,CGE InN,682,Ma_marmoset|InN VIP MEGF11 LHFP
Ma,marmoset,InN VIP PENK,Neuron,CGE InN,97,Ma_marmoset|InN VIP PENK
Ma,marmoset,InN VIP SCML4,Neuron,CGE InN,602,Ma_marmoset|InN VIP SCML4
Ma,marmoset,L2-3 CUX2 ACVR1C INHBA,Neuron,ExN,1455,Ma_marmoset|L2-3 CUX2 ACVR1C INHBA
Ma,marmoset,L2-3 CUX2 ACVR1C THSD7A,Neuron,ExN,8323,Ma_marmoset|L2-3 CUX2 ACVR1C THSD7A
Ma,marmoset,L2-3 CUX2 NTNG1 COL5A2,Neuron,ExN,5218,Ma_marmoset|L2-3 CUX2 NTNG1 COL5A2
Ma,marmoset,L2-3 CUX2 NTNG1 PALMD,Neuron,ExN,6000,Ma_marmoset|L2-3 CUX2 NTNG1 PALMD
Ma,marmoset,L2-3 CUX2 NTNG1 PLCH1,Neuron,ExN,2733,Ma_marmoset|L2-3 CUX2 NTNG1 PLCH1
Ma,marmoset,L2-3 CUX2 PLCXD3,Neuron,ExN,16,Ma_marmoset|L2-3 CUX2 PLCXD3
Ma,marmoset,L2-4 CUX2 RORB CLMN,Neuron,ExN,1965,Ma_marmoset|L2-4 CUX2 RORB CLMN
Ma,marmoset,L3-5 RORB GABRG1 KCNH7,Neuron,ExN,1718,Ma_marmoset|L3-5 RORB GABRG1 KCNH7
Ma,marmoset,L3-5 RORB GABRG1 PLCH1,Neuron,ExN,1255,Ma_marmoset|L3-5 RORB GABRG1 PLCH1
Ma,marmoset,L3-5 RORB GABRG1 PTPRO,Neuron,ExN,1983,Ma_marmoset|L3-5 RORB GABRG1 PTPRO
Ma,marmoset,L3-5 RORB MKX DCC,Neuron,ExN,4058,Ma_marmoset|L3-5 RORB MKX DCC
Ma,marmoset,L3-5 RORB MKX GALR1,Neuron,ExN,1674,Ma_marmoset|L3-5 RORB MKX GALR1
Ma,marmoset,L3-5 RORB MKX GRIN3A,Neuron,ExN,5006,Ma_marmoset|L3-5 RORB MKX GRIN3A
Ma,marmoset,L3-5 RORB MKX SCN5A,Neuron,ExN,1026,Ma_marmoset|L3-5 RORB MKX SCN5A
Ma,marmoset,L3-5 RORB PCBP3 ARHGAP15,Neuron,ExN,999,Ma_marmoset|L3-5 RORB PCBP3 ARHGAP15
Ma,marmoset,L3-5 RORB PCBP3 IL1RAPL2,Neuron,ExN,2010,Ma_marmoset|L3-5 RORB PCBP3 IL1RAPL2
Ma,marmoset,L3-5 RORB PCBP3 LINGO2,Neuron,ExN,2402,Ma_marmoset|L3-5 RORB PCBP3 LINGO2
Ma,marmoset,L3-5 RORB TNNT2 PRRX1,Neuron,ExN,519,Ma_marmoset|L3-5 RORB TNNT2 PRRX1
Ma,marmoset,L3-5 RORB TNNT2 TSHZ2,Neuron,ExN,1865,Ma_marmoset|L3-5 RORB TNNT2 TSHZ2
Ma,marmoset,L5 FEZF2 BCL11B POU3F1,Neuron,ExN,1361,Ma_marmoset|L5 FEZF2 BCL11B POU3F1
Ma,marmoset,L5-6 FEZF2 NXPH2 CDH8,Neuron,ExN,1294,Ma_marmoset|L5-6 FEZF2 NXPH2 CDH8
Ma,marmoset,L5-6 FEZF2 NXPH2 GPC5,Neuron,ExN,741,Ma_marmoset|L5-6 FEZF2 NXPH2 GPC5
Ma,marmoset,L5-6 FEZF2 NXPH2 GRIK1,Neuron,ExN,522,Ma_marmoset|L5-6 FEZF2 NXPH2 GRIK1
Ma,marmoset,L5-6 FEZF2 NXPH2 SORCS3,Neuron,ExN,322,Ma_marmoset|L5-6 FEZF2 NXPH2 SORCS3
Ma,marmoset,L6 FEZF2 AMOTL1 CDH6,Neuron,ExN,345,Ma_marmoset|L6 FEZF2 AMOTL1 CDH6
Ma,marmoset,L6 FEZF2 DCBLD1 MITF,Neuron,ExN,525,Ma_marmoset|L6 FEZF2 DCBLD1 MITF
Ma,marmoset,L6 FEZF2 EYA1,Neuron,ExN,7,Ma_marmoset|L6 FEZF2 EYA1
Ma,marmoset,L6 FEZF2 HCRTR2 THSD7B,Neuron,ExN,116,Ma_marmoset|L6 FEZF2 HCRTR2 THSD7B
Ma,marmoset,L6 FEZF2 NPFFR2 KCNK2,Neuron,ExN,589,Ma_marmoset|L6 FEZF2 NPFFR2 KCNK2
Ma,marmoset,L6 FEZF2 NPFFR2 TPD52L1,Neuron,ExN,1072,Ma_marmoset|L6 FEZF2 NPFFR2 TPD52L1
Ma,marmoset,L6 FEZF2 SYT6 CDH9,Neuron,ExN,1515,Ma_marmoset|L6 FEZF2 SYT6 CDH9
Ma,marmoset,L6 FEZF2 SYT6 ERBB4,Neuron,ExN,1401,Ma_marmoset|L6 FEZF2 SYT6 ERBB4
Ma,marmoset,L6 FEZF2 SYT6 PTPRT,Neuron,ExN,1610,Ma_marmoset|L6 FEZF2 SYT6 PTPRT
Ma,marmoset,L6 FEZF2 SYT6 SULF1,Neuron,ExN,431,Ma_marmoset|L6 FEZF2 SYT6 SULF1
Ma,marmoset,L6 OPRK1 SMYD1 ADAMTS17,Neuron,ExN,7,Ma_marmoset|L6 OPRK1 SMYD1 ADAMTS17
Ma,marmoset,L6 OPRK1 SMYD1 KCND2,Neuron,ExN,355,Ma_marmoset|L6 OPRK1 SMYD1 KCND2
Ma,marmoset,L6 OPRK1 SMYD1 SNTB1,Neuron,ExN,258,Ma_marmoset|L6 OPRK1 SMYD1 SNTB1
Ma,marmoset,L6 OPRK1 SMYD1 TSHZ2,Neuron,ExN,109,Ma_marmoset|L6 OPRK1 SMYD1 TSHZ2
Ma,marmoset,L6 OPRK1 THEMIS RGS6,Neuron,ExN,5555,Ma_marmoset|L6 OPRK1 THEMIS RGS6
Ma,marmoset,Macro F13A1 COLEC12,Non-neuron,Immune,254,Ma_marmoset|Macro F13A1 COLEC12
Ma,marmoset,Micro P2RY12 APBB1IP,Non-neuron,Immune,4626,Ma_marmoset|Micro P2RY12 APBB1IP
Ma,marmoset,Myeloid LSP1 LYZ,Non-neuron,Immune,44,Ma_marmoset|Myeloid LSP1 LYZ
Ma,marmoset,OPC PDGFRA PCDH15,Non-neuron,OPC,4556,Ma_marmoset|OPC PDGFRA PCDH15
Ma,marmoset,Oligo MOG CDH7,Non-neuron,Oligo,3,Ma_marmoset|Oligo MOG CDH7
Ma,marmoset,Oligo MOG FRY,Non-neuron,Oligo,933,Ma_marmoset|Oligo MOG FRY
Ma,marmoset,Oligo MOG GSN,Non-neuron,Oligo,1874,Ma_marmoset|Oligo MOG GSN
Ma,marmoset,Oligo MOG OPALIN,Non-neuron,Oligo,14734,Ma_marmoset|Oligo MOG OPALIN
Ma,marmoset,PC P2RY14 GRM8,Non-neuron,Vascular,2521,Ma_marmoset|PC P2RY14 GRM8
Ma,marmoset,RB HBA1 HBB,Non-neuron,Other,233,Ma_marmoset|RB HBA1 HBB
Ma,marmoset,SMC ACTA2 CNN1,Non-neuron,Vascular,282,Ma_marmoset|SMC ACTA2 CNN1
Ma,marmoset,SMC ACTA2 CRISPLD2,Non-neuron,Vascular,30,Ma_marmoset|SMC ACTA2 CRISPLD2
Ma,marmoset,SMC ACTA2 CYP1B1,Non-neuron,Vascular,336,Ma_marmoset|SMC ACTA2 CYP1B1
Ma,marmoset,T SKAP1 CD247,Non-neuron,Immune,113,Ma_marmoset|T SKAP1 CD247
Ma,marmoset,VLMC COL1A2 SLC13A3,Non-neuron,Vascular,924,Ma_marmoset|VLMC COL1A2 SLC13A3
Ma,marmoset,VLMC COL1A2 VLMCA8,Non-neuron,Vascular,381,Ma_marmoset|VLMC COL1A2 VLMCA8
Ma,marmoset,VLMC SLC47A1 SLC4A4,Non-neuron,Vascular,259,Ma_marmoset|VLMC SLC47A1 SLC4A4
Jin,spider,Fat_Body_24,Non-neuron,Other,247,Jin_spider|Fat_Body_24
Jin,spider,Glia_21,Non-neuron,NA,350,Jin_spider|Glia_21
Jin,spider,Glia_28,Non-neuron,NA,213,Jin_spider|Glia_28
Jin,spider,Glia_34,Non-neuron,NA,143,Jin_spider|Glia_34
Jin,spider,Glia_41,Non-neuron,NA,28,Jin_spider|Glia_41
Jin,spider,Hemocytes_16,Non-neuron,Immune,611,Jin_spider|Hemocytes_16
Jin,spider,Hemocytes_25,Non-neuron,Immune,242,Jin_spider|Hemocytes_25
Jin,spider,Hemocytes_27,Non-neuron,Immune,218,Jin_spider|Hemocytes_27
Jin,spider,Hemocytes_36,Non-neuron,Immune,118,Jin_spider|Hemocytes_36
Jin,spider,Neuron_0,Neuron,ExN,3433,Jin_spider|Neuron_0
Jin,spider,Neuron_1,Neuron,ExN,2785,Jin_spider|Neuron_1
Jin,spider,Neuron_10,Neuron,ExN,845,Jin_spider|Neuron_10
Jin,spider,Neuron_11,Neuron,ExN,806,Jin_spider|Neuron_11
Jin,spider,Neuron_12,Neuron,Cholinergic,699,Jin_spider|Neuron_12
Jin,spider,Neuron_13,Neuron,ExN,691,Jin_spider|Neuron_13
Jin,spider,Neuron_14,Neuron,ExN,660,Jin_spider|Neuron_14
Jin,spider,Neuron_15,Neuron,ExN,620,Jin_spider|Neuron_15
Jin,spider,Neuron_17,Neuron,ExN,559,Jin_spider|Neuron_17
Jin,spider,Neuron_18,Neuron,Cholinergic,539,Jin_spider|Neuron_18
Jin,spider,Neuron_19,Neuron,ExN,520,Jin_spider|Neuron_19
Jin,spider,Neuron_2,Neuron,ExN,2367,Jin_spider|Neuron_2
Jin,spider,Neuron_20,Neuron,InN,500,Jin_spider|Neuron_20
Jin,spider,Neuron_22,Neuron,Monoaminergic,280,Jin_spider|Neuron_22
Jin,spider,Neuron_23,Neuron,Cholinergic,259,Jin_spider|Neuron_23
Jin,spider,Neuron_26,Neuron,ExN,237,Jin_spider|Neuron_26
Jin,spider,Neuron_3,Neuron,ExN,2152,Jin_spider|Neuron_3
Jin,spider,Neuron_30,Neuron,Cholinergic,160,Jin_spider|Neuron_30
Jin,spider,Neuron_31,Neuron,ExN,148,Jin_spider|Neuron_31
Jin,spider,Neuron_32,Neuron,ExN,148,Jin_spider|Neuron_32
Jin,spider,Neuron_33,Neuron,ExN,143,Jin_spider|Neuron_33
Jin,spider,Neuron_37,Neuron,ExN,116,Jin_spider|Neuron_37
Jin,spider,Neuron_38,Neuron,ExN,76,Jin_spider|Neuron_38
Jin,spider,Neuron_39,Neuron,Monoaminergic,70,Jin_spider|Neuron_39
Jin,spider,Neuron_4,Neuron,ExN,2146,Jin_spider|Neuron_4
Jin,spider,Neuron_40,Neuron,ExN,38,Jin_spider|Neuron_40
Jin,spider,Neuron_5,Neuron,Cholinergic,2059,Jin_spider|Neuron_5
Jin,spider,Neuron_6,Neuron,Cholinergic,1497,Jin_spider|Neuron_6
Jin,spider,Neuron_7,Neuron,ExN,1357,Jin_spider|Neuron_7
Jin,spider,Neuron_8,Neuron,ExN,1254,Jin_spider|Neuron_8
Jin,spider,Neuron_9,Neuron,ExN,1233,Jin_spider|Neuron_9
Jin,spider,Others_29,Non-neuron,Other,182,Jin_spider|Others_29
Jin,spider,Others_35,Non-neuron,Other,128,Jin_spider|Others_35
Davie,fruitfly,0,Neuron,NA,555,Davie_fruitfly|0
Davie,fruitfly,1,Neuron,NA,363,Davie_fruitfly|1
Davie,fruitfly,13,Neuron,NA,111,Davie_fruitfly|13
Davie,fruitfly,15,Neuron,NA,141,Davie_fruitfly|15
Davie,fruitfly,16,Neuron,NA,131,Davie_fruitfly|16
Davie,fruitfly,18,Neuron,NA,110,Davie_fruitfly|18
Davie,fruitfly,19,Neuron,NA,151,Davie_fruitfly|19
Davie,fruitfly,2,Neuron,NA,333,Davie_fruitfly|2
Davie,fruitfly,21,Neuron,NA,122,Davie_fruitfly|21
Davie,fruitfly,25,Neuron,NA,146,Davie_fruitfly|25
Davie,fruitfly,29,Neuron,NA,40,Davie_fruitfly|29
Davie,fruitfly,3,Neuron,NA,357,Davie_fruitfly|3
Davie,fruitfly,30,Neuron,NA,48,Davie_fruitfly|30
Davie,fruitfly,32,Neuron,NA,35,Davie_fruitfly|32
Davie,fruitfly,34,Neuron,NA,62,Davie_fruitfly|34
Davie,fruitfly,4,Neuron,NA,254,Davie_fruitfly|4
Davie,fruitfly,40,Neuron,NA,70,Davie_fruitfly|40
Davie,fruitfly,44,Neuron,NA,27,Davie_fruitfly|44
Davie,fruitfly,47,Neuron,NA,52,Davie_fruitfly|47
Davie,fruitfly,49,Neuron,NA,63,Davie_fruitfly|49
Davie,fruitfly,5,Neuron,NA,207,Davie_fruitfly|5
Davie,fruitfly,50,Non-neuron,NA,49,Davie_fruitfly|50
Davie,fruitfly,51,Neuron,NA,45,Davie_fruitfly|51
Davie,fruitfly,54,Non-neuron,NA,45,Davie_fruitfly|54
Davie,fruitfly,56,Neuron,NA,19,Davie_fruitfly|56
Davie,fruitfly,59,Non-neuron,NA,21,Davie_fruitfly|59
Davie,fruitfly,6,Neuron,NA,332,Davie_fruitfly|6
Davie,fruitfly,62,Neuron,NA,35,Davie_fruitfly|62
Davie,fruitfly,67,Neuron,NA,33,Davie_fruitfly|67
Davie,fruitfly,68,Non-neuron,NA,36,Davie_fruitfly|68
Davie,fruitfly,69,Non-neuron,NA,29,Davie_fruitfly|69
Davie,fruitfly,7,Neuron,NA,727,Davie_fruitfly|7
Davie,fruitfly,71,Non-neuron,NA,36,Davie_fruitfly|71
Davie,fruitfly,75,Neuron,NA,22,Davie_fruitfly|75
Davie,fruitfly,76,Non-neuron,NA,31,Davie_fruitfly|76
Davie,fruitfly,78,Neuron,NA,23,Davie_fruitfly|78
Davie,fruitfly,79,Non-neuron,NA,11,Davie_fruitfly|79
Davie,fruitfly,81,Non-neuron,NA,49,Davie_fruitfly|81
Davie,fruitfly,83,Neuron,NA,8,Davie_fruitfly|83
Davie,fruitfly,84,Neuron,NA,11,Davie_fruitfly|84
Davie,fruitfly,9,Neuron,NA,216,Davie_fruitfly|9
Davie,fruitfly,A/B*-KC,Neuron,NA,93,Davie_fruitfly|A/B*-KC
Davie,fruitfly,A/B-KC,Neuron,NA,61,Davie_fruitfly|A/B-KC
Davie,fruitfly,AstA/NPF,Neuron,NA,3,Davie_fruitfly|AstA/NPF
Davie,fruitfly,AstA/Nplp1,Neuron,NA,17,Davie_fruitfly|AstA/Nplp1
Davie,fruitfly,Astrocyte-like,Non-neuron,NA,98,Davie_fruitfly|Astrocyte-like
Davie,fruitfly,C2,Neuron,NA,24,Davie_fruitfly|C2
Davie,fruitfly,C3,Neuron,NA,26,Davie_fruitfly|C3
Davie,fruitfly,CCAP,Neuron,NA,2,Davie_fruitfly|CCAP
Davie,fruitfly,CCHa1,Neuron,NA,2,Davie_fruitfly|CCHa1
Davie,fruitfly,Capa,Neuron,NA,11,Davie_fruitfly|Capa
Davie,fruitfly,Chiasm_glia,Neuron,NA,3,Davie_fruitfly|Chiasm_glia
Davie,fruitfly,Clock,Neuron,NA,52,Davie_fruitfly|Clock
Davie,fruitfly,Cortex_glia,Non-neuron,NA,21,Davie_fruitfly|Cortex_glia
Davie,fruitfly,DCN,Neuron,NA,8,Davie_fruitfly|DCN
Davie,fruitfly,DN1,Neuron,NA,6,Davie_fruitfly|DN1
Davie,fruitfly,Dm8/Dm11,Neuron,NA,59,Davie_fruitfly|Dm8/Dm11
Davie,fruitfly,Dm9,Neuron,NA,13,Davie_fruitfly|Dm9
Davie,fruitfly,Dopaminergic,Neuron,NA,14,Davie_fruitfly|Dopaminergic
Davie,fruitfly,Ensheathing_glia,Non-neuron,NA,70,Davie_fruitfly|Ensheathing_glia
Davie,fruitfly,FMRFa,Neuron,NA,9,Davie_fruitfly|FMRFa
Davie,fruitfly,G-KC,Neuron,NA,233,Davie_fruitfly|G-KC
Davie,fruitfly,Gr43a,Neuron,NA,7,Davie_fruitfly|Gr43a
Davie,fruitfly,Hsp,Neuron,NA,3,Davie_fruitfly|Hsp
Davie,fruitfly,Hug,Neuron,NA,1,Davie_fruitfly|Hug
Davie,fruitfly,IPC,Neuron,NA,9,Davie_fruitfly|IPC
Davie,fruitfly,ITP,Neuron,NA,1,Davie_fruitfly|ITP
Davie,fruitfly,L1,Neuron,NA,16,Davie_fruitfly|L1
